Start,Border,End,Score
2187834.01,2192834.01,2197834.01,0.19166548323044985
2192834.01,2197834.01,2202834.01,2.159734890822287
2197834.01,2202834.01,2207834.01,0.9089255813082326
2202834.01,2207834.01,2212834.01,16.1552002337805
2207834.01,2212834.01,2217834.01,0.23921156847187675
2212834.01,2217834.01,2222834.01,0.6961078977722541
2217834.01,2222834.01,2227834.01,0.8372688993981137
2222834.01,2227834.01,2232834.01,0.404521311907025
2227834.01,2232834.01,2237834.01,0.26873209209952553
2232834.01,2237834.01,2242834.01,0.41572013053521084
2237834.01,2242834.01,2247834.01,1.1966828114430823
2242834.01,2247834.01,2252834.01,1.8404914010566058
2247834.01,2252834.01,2257834.01,1.0540090971262757
2252834.01,2257834.01,2262834.01,2.563741158307066
2257834.01,2262834.01,2267834.01,0.9985092312339491
2262834.01,2267834.01,2272834.01,0.3223805261328255
2267834.01,2272834.01,2277834.01,2.785267192176886
2272834.01,2277834.01,2282834.01,1.9172890177511854
2277834.01,2282834.01,2287834.01,1.5100699120561323
2282834.01,2287834.01,2292834.01,6.44573113080952
2287834.01,2292834.01,2297834.01,2.766692745955935
2292834.01,2297834.01,2302834.01,2.5063920062343543
2297834.01,2302834.01,2307834.01,4.5682081651380955
2302834.01,2307834.01,2312834.01,3.648192482183452
2307834.01,2312834.01,2317834.01,0.7249074584510625
2312834.01,2317834.01,2322834.01,1.8358483041601423
2317834.01,2322834.01,2327834.01,1.8032903408249943
