Start,Border,End,Score
1590334.01,1591334.01,1592334.01,3.8430306240851424
1591334.01,1592334.01,1593334.01,6.808957489295114
1592334.01,1593334.01,1594334.01,1.868262178703329
1593334.01,1594334.01,1595334.01,1.6179213946761897
1594334.01,1595334.01,1596334.01,1.8416151139154229
1595334.01,1596334.01,1597334.01,1.9430214862746906
1596334.01,1597334.01,1598334.01,1.5643823334014764
1597334.01,1598334.01,1599334.01,1.013710954577029
1598334.01,1599334.01,1600334.01,1.0400064372060354
1599334.01,1600334.01,1601334.01,1.0030357960174103
1600334.01,1601334.01,1602334.01,1.8529692091757746
1601334.01,1602334.01,1603334.01,1.6919129276608504
1602334.01,1603334.01,1604334.01,1.1733961834413111
1603334.01,1604334.01,1605334.01,0.8162006706663945
1604334.01,1605334.01,1606334.01,1.0439879165061074
1605334.01,1606334.01,1607334.01,1.303802661946715
1606334.01,1607334.01,1608334.01,0.7284839563395773
1607334.01,1608334.01,1609334.01,1.19721032876951
1608334.01,1609334.01,1610334.01,1.1550893719787418
1609334.01,1610334.01,1611334.01,1.2917991991495261
1610334.01,1611334.01,1612334.01,1.033816536283267
1611334.01,1612334.01,1613334.01,1.0441586763855726
1612334.01,1613334.01,1614334.01,0.8490808547747292
1613334.01,1614334.01,1615334.01,1.187654916329591
1614334.01,1615334.01,1616334.01,1.9289631038600612
1615334.01,1616334.01,1617334.01,0.7766491497664312
1616334.01,1617334.01,1618334.01,0.9396984308117352
1617334.01,1618334.01,1619334.01,0.6344622921966043
1618334.01,1619334.01,1620334.01,1.1576796869706905
1619334.01,1620334.01,1621334.01,1.2161820431875938
1620334.01,1621334.01,1622334.01,1.362559168624065
1621334.01,1622334.01,1623334.01,1.1125825039409654
1622334.01,1623334.01,1624334.01,1.5791922937372085
1623334.01,1624334.01,1625334.01,1.6028695071952495
1624334.01,1625334.01,1626334.01,1.1486286702837107
1625334.01,1626334.01,1627334.01,1.34578938639287
1626334.01,1627334.01,1628334.01,2.092123755964408
1627334.01,1628334.01,1629334.01,1.6112265152239498
1628334.01,1629334.01,1630334.01,1.6775924695276858
1629334.01,1630334.01,1631334.01,1.6459922951352086
1630334.01,1631334.01,1632334.01,1.7950339010665963
1631334.01,1632334.01,1633334.01,0.9790963992866706
1632334.01,1633334.01,1634334.01,1.6361801205270416
1633334.01,1634334.01,1635334.01,1.961775400200776
1634334.01,1635334.01,1636334.01,2.060807780317191
1635334.01,1636334.01,1637334.01,2.221280243378622
1636334.01,1637334.01,1638334.01,1.4483687298633336
1637334.01,1638334.01,1639334.01,0.9614509748982322
1638334.01,1639334.01,1640334.01,1.5688781741173559
1639334.01,1640334.01,1641334.01,1.3861316521118026
1640334.01,1641334.01,1642334.01,1.2954534615811955
1641334.01,1642334.01,1643334.01,1.4336373006241632
1642334.01,1643334.01,1644334.01,1.5997636806616478
1643334.01,1644334.01,1645334.01,0.6248788459287059
1644334.01,1645334.01,1646334.01,0.8245845737951792
1645334.01,1646334.01,1647334.01,0.8465530216771723
1646334.01,1647334.01,1648334.01,0.6269043963609803
1647334.01,1648334.01,1649334.01,1.0845731603736006
1648334.01,1649334.01,1650334.01,1.2924413428219899
1649334.01,1650334.01,1651334.01,0.5962431748950804
1650334.01,1651334.01,1652334.01,0.41384749556476974
1651334.01,1652334.01,1653334.01,0.8548954445513799
1652334.01,1653334.01,1654334.01,0.5784441996743469
1653334.01,1654334.01,1655334.01,0.66328555259
1654334.01,1655334.01,1656334.01,0.9785556399640271
1655334.01,1656334.01,1657334.01,0.7072577002604966
1656334.01,1657334.01,1658334.01,0.7296908847505822
1657334.01,1658334.01,1659334.01,0.827396511978073
1658334.01,1659334.01,1660334.01,0.32482043342933964
1659334.01,1660334.01,1661334.01,0.6109233586340986
1660334.01,1661334.01,1662334.01,0.838101162425807
1661334.01,1662334.01,1663334.01,0.5736434284465001
1662334.01,1663334.01,1664334.01,1.053721971526607
1663334.01,1664334.01,1665334.01,1.756113444104159
1664334.01,1665334.01,1666334.01,1.3650172352457532
1665334.01,1666334.01,1667334.01,0.6039265879149874
1666334.01,1667334.01,1668334.01,1.4275641365474292
1667334.01,1668334.01,1669334.01,1.1796359247880124
1668334.01,1669334.01,1670334.01,0.7878437248125351
1669334.01,1670334.01,1671334.01,1.0851952738699122
1670334.01,1671334.01,1672334.01,0.8776421513360845
1671334.01,1672334.01,1673334.01,0.8783875735868923
1672334.01,1673334.01,1674334.01,1.5240718404338875
1673334.01,1674334.01,1675334.01,1.5130414905524845
1674334.01,1675334.01,1676334.01,0.6790442250553431
1675334.01,1676334.01,1677334.01,2.350406202843767
1676334.01,1677334.01,1678334.01,0.9380003858897353
1677334.01,1678334.01,1679334.01,0.9256509373477225
1678334.01,1679334.01,1680334.01,1.6177596686927296
1679334.01,1680334.01,1681334.01,1.502632341832637
1680334.01,1681334.01,1682334.01,1.2398685886121656
