Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1611640,1616640,15.451,15.684,5.0,5.0,5.0,5.0
6,1616640,1621639,15.684,15.282,5.0,5.0,5.0,5.0
6,1621639,1626639,15.282,15.128,5.0,5.0,5.0,5.0
6,1626639,1631639,15.128,14.962,5.0,5.078,5.0,3.554
6,1631639,1636639,14.962,14.943,5.078,5.078,3.554,3.497
6,1636639,1641638,14.943,15.309,5.078,5.078,3.497,3.497
6,1641638,1646638,15.309,15.12,5.078,5.078,3.497,3.497
6,1646638,1651638,15.12,14.931,5.078,5.078,3.497,3.497
6,1651638,1656637,14.931,14.824,5.078,5.078,3.497,3.497
6,1656637,1661637,14.824,14.745,5.078,5.078,3.497,3.497
6,1661637,1666637,14.745,14.832,5.078,5.078,3.497,3.497
6,1666637,1671637,14.832,14.722,5.078,5.078,3.497,3.49
6,1671637,1676636,14.722,14.706,5.078,5.078,3.49,3.49
6,1676636,1681636,14.706,14.568,5.078,5.078,3.49,3.49
6,1681636,1686636,14.568,14.73,5.078,5.078,3.49,3.49
6,1686636,1691635,14.73,14.651,5.078,5.078,3.49,3.49
6,1691635,1696635,14.651,14.667,5.078,5.078,3.49,3.488
6,1696635,1701635,14.667,14.671,5.078,5.078,3.488,3.488
6,1701635,1706635,14.671,14.623,5.078,5.078,3.488,3.488
6,1706635,1711634,14.623,14.469,5.078,5.078,3.488,3.488
6,1711634,1716634,14.469,14.45,5.078,5.078,3.488,3.488
6,1716634,1721634,14.45,14.497,5.078,5.078,3.488,3.488
6,1721634,1726633,14.497,14.466,5.078,5.078,3.488,3.488
6,1726633,1731633,14.466,14.548,5.078,5.078,3.488,3.475
6,1731633,1736633,14.548,14.402,5.078,5.078,3.475,3.475
6,1736633,1741633,14.402,14.414,5.078,5.074,3.475,3.475
6,1741633,1746632,14.414,14.375,5.074,5.074,3.475,3.475
6,1746632,1751632,14.375,14.674,5.074,5.074,3.475,3.472
6,1751632,1756632,14.674,14.635,5.074,5.048,3.472,3.38
