Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,799720,804720,16.626,16.433,5.0,5.0,5.0,5.0
6,804720,809721,16.433,16.271,5.0,5.306,5.0,4.622
6,809721,814721,16.271,16.283,5.306,5.499,4.622,4.513
6,814721,819721,16.283,16.271,5.499,5.698,4.513,4.471
6,819721,824721,16.271,16.228,5.698,5.846,4.471,4.355
6,824721,829722,16.228,16.157,5.846,5.848,4.355,4.14
6,829722,834721,16.157,16.212,5.848,5.862,4.14,4.091
6,834721,839722,16.212,16.2,5.862,5.877,4.091,4.051
6,839722,844722,16.2,16.153,5.877,5.904,4.051,4.049
6,844722,849723,16.153,15.964,5.904,6.03,4.049,4.373
6,849723,854722,15.964,15.763,6.03,6.06,4.373,4.565
6,854722,859723,15.763,15.767,6.06,6.079,4.565,4.568
6,859723,864723,15.767,15.514,6.079,6.151,4.568,4.663
6,864723,869723,15.514,15.349,6.151,6.266,4.663,4.663
6,869723,874723,15.349,15.384,6.266,6.151,4.663,4.62
6,874723,879724,15.384,15.27,6.151,5.544,4.62,4.331
6,879724,884724,15.27,14.974,5.544,5.571,4.331,4.219
6,884724,889724,14.974,14.781,5.571,5.682,4.219,4.015
6,889724,894724,14.781,14.58,5.682,5.941,4.015,3.99
6,894724,899725,14.58,14.43,5.941,6.068,3.99,3.891
6,899725,904724,14.43,14.296,6.068,6.125,3.891,3.827
6,904724,909725,14.296,14.059,6.125,6.125,3.827,3.827
6,909725,914725,14.059,13.945,6.125,6.125,3.827,3.827
6,914725,919726,13.945,13.803,6.125,6.125,3.827,3.708
6,919726,924725,13.803,13.571,6.125,6.153,3.708,3.818
6,924725,929726,13.571,13.452,6.153,6.21,3.818,4.174
6,929726,934726,13.452,13.318,6.21,6.28,4.174,4.243
6,934726,939726,13.318,13.129,6.28,6.145,4.243,4.417
