Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1063462,1068463,40.747,38.618,5.0,5.0,5.0,5.0
6,1068463,1073462,38.618,38.168,5.0,5.0,5.0,5.0
6,1073462,1078463,38.168,37.53,5.0,5.0,5.0,5.0
6,1078463,1083463,37.53,38.251,5.0,5.012,5.0,4.283
6,1083463,1088464,38.251,41.149,5.012,5.026,4.283,3.975
6,1088464,1093463,41.149,39.276,5.026,5.026,3.975,3.932
6,1093463,1098464,39.276,38.113,5.026,5.026,3.932,3.93
6,1098464,1103464,38.113,37.581,5.026,5.026,3.93,3.93
6,1103464,1108464,37.581,36.942,5.026,5.0,3.93,5.0
6,1108464,1113464,36.942,36.532,5.0,5.0,5.0,5.0
6,1113464,1118465,36.532,36.327,5.0,5.0,5.0,5.012
6,1118465,1123465,36.327,36.004,5.0,5.0,5.012,5.117
6,1123465,1128465,36.004,35.708,5.0,5.0,5.117,5.117
6,1128465,1133465,35.708,35.192,5.0,5.0,5.117,5.117
6,1133465,1138466,35.192,35.144,5.0,5.0,5.117,5.039
6,1138466,1143465,35.144,35.14,5.0,5.0,5.039,5.039
6,1143465,1148466,35.14,34.786,5.0,5.0,5.039,5.043
6,1148466,1153466,34.786,34.435,5.0,5.0,5.043,5.043
6,1153466,1158467,34.435,34.269,5.0,5.021,5.043,4.389
6,1158467,1163466,34.269,33.934,5.021,5.021,4.389,4.234
6,1163466,1168467,33.934,33.307,5.021,5.021,4.234,4.234
6,1168467,1173467,33.307,33.879,5.021,5.021,4.234,4.234
6,1173467,1178467,33.879,33.473,5.021,5.021,4.234,4.234
6,1178467,1183467,33.473,32.838,5.021,5.021,4.234,4.234
6,1183467,1188468,32.838,32.617,5.021,5.021,4.234,4.234
6,1188468,1193468,32.617,32.353,5.021,5.021,4.234,4.234
6,1193468,1198468,32.353,32.101,5.021,5.021,4.234,4.012
6,1198468,1203468,32.101,31.671,5.021,5.98,4.012,3.816
