Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1063464,1068464,26.573,26.751,5.0,5.0,5.0,5.0
6,1068464,1073464,26.751,26.62,5.0,5.95,5.0,4.769
6,1073464,1078465,26.62,26.384,5.95,6.901,4.769,4.821
6,1078465,1083465,26.384,25.978,6.901,6.263,4.821,4.473
6,1083465,1088465,25.978,25.552,6.263,6.263,4.473,4.461
6,1088465,1093465,25.552,25.122,6.263,6.263,4.461,4.443
6,1093465,1098466,25.122,24.582,6.263,5.149,4.443,4.322
6,1098466,1103465,24.582,24.196,5.149,4.38,4.322,3.839
6,1103465,1108466,24.196,23.758,4.38,4.325,3.839,4.106
6,1108466,1113466,23.758,23.254,4.325,3.487,4.106,5.8
6,1113466,1118467,23.254,22.745,3.487,3.566,5.8,4.356
6,1118467,1123466,22.745,22.24,3.566,2.719,4.356,6.191
6,1123466,1128467,22.24,21.736,2.719,2.981,6.191,6.141
6,1128467,1133467,21.736,21.247,2.981,3.677,6.141,6.008
6,1133467,1138467,21.247,20.604,3.677,4.972,6.008,5.496
6,1138467,1143466,20.604,20.23,4.972,5.181,5.496,4.044
6,1143466,1148467,20.23,19.721,5.181,5.2,4.044,4.044
6,1148467,1153467,19.721,19.197,5.2,5.314,4.044,4.099
6,1153467,1158467,19.197,18.751,5.314,6.346,4.099,5.501
6,1158467,1163467,18.751,18.235,6.346,6.442,5.501,5.683
6,1163467,1168468,18.235,17.84,6.442,6.442,5.683,5.69
6,1168468,1173467,17.84,17.43,6.442,6.428,5.69,5.69
6,1173467,1178468,17.43,17.02,6.428,5.025,5.69,5.605
6,1178468,1183468,17.02,16.634,5.025,4.907,5.605,6.047
6,1183468,1188469,16.634,16.259,4.907,4.907,6.047,6.047
6,1188469,1193468,16.259,15.873,4.907,4.907,6.047,6.042
6,1193468,1198469,15.873,15.498,4.907,5.582,6.042,6.271
6,1198469,1203469,15.498,15.108,5.582,7.042,6.271,6.609
