Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1347881,1352880,28.43,28.489,5.0,5.0,5.019,5.019
6,1352880,1357880,28.489,28.016,5.0,5.0,5.019,5.019
6,1357880,1362880,28.016,27.918,5.0,5.0,5.019,5.019
6,1362880,1367880,27.918,27.531,5.0,5.0,5.019,5.019
6,1367880,1372879,27.531,27.295,5.0,5.0,5.019,5.019
6,1372879,1377879,27.295,27.37,5.0,5.0,5.019,5.019
6,1377879,1382879,27.37,27.129,5.0,5.0,5.019,5.019
6,1382879,1387878,27.129,26.995,5.0,5.0,5.019,5.019
6,1387878,1392878,26.995,26.573,5.0,5.0,5.019,5.019
6,1392878,1397878,26.573,26.561,5.0,5.0,5.019,5.019
6,1397878,1402878,26.561,26.329,5.0,5.0,5.019,5.019
6,1402878,1407877,26.329,25.899,5.0,5.0,5.019,5.019
6,1407877,1412877,25.899,26.001,5.0,5.0,5.019,5.019
6,1412877,1417877,26.001,25.757,5.0,5.0,5.019,5.019
6,1417877,1422876,25.757,25.56,5.0,5.0,5.019,5.019
6,1422876,1427876,25.56,25.398,5.0,5.0,5.019,5.019
6,1427876,1432876,25.398,25.197,5.0,5.0,5.019,5.019
6,1432876,1437876,25.197,24.945,5.0,5.0,5.019,5.0
6,1437876,1442875,24.945,24.87,5.0,5.0,5.0,5.0
6,1442875,1447875,24.87,24.543,5.0,5.0,5.0,5.0
6,1447875,1452875,24.543,24.622,5.0,5.0,5.0,5.0
6,1452875,1457874,24.622,24.436,5.0,5.0,5.0,5.0
6,1457874,1462874,24.436,24.633,5.0,5.0,5.0,5.0
6,1462874,1467874,24.633,24.756,5.0,5.0,5.0,5.0
6,1467874,1472874,24.756,24.641,5.0,5.0,5.0,5.0
6,1472874,1477873,24.641,24.377,5.0,5.0,5.0,5.0
6,1477873,1482873,24.377,24.105,5.0,5.844,5.0,4.781
6,1482873,1487873,24.105,23.936,5.844,5.855,4.781,4.781
6,1487873,1492872,23.936,23.75,5.855,6.029,4.781,4.898
