Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,2189838,2194838,33.914,33.481,5.0,5.0,5.0,5.0
6,2194838,2199839,33.481,32.814,5.0,5.108,5.0,5.008
6,2199839,2204839,32.814,32.278,5.108,5.564,5.008,4.985
6,2204839,2209838,32.278,31.829,5.564,5.422,4.985,4.913
6,2209838,2214838,31.829,31.533,5.422,5.42,4.913,4.869
6,2214838,2219839,31.533,31.154,5.42,6.093,4.869,4.832
6,2219839,2224838,31.154,30.906,6.093,6.078,4.832,4.787
6,2224838,2229839,30.906,30.579,6.078,6.064,4.787,4.787
6,2229839,2234839,30.579,30.307,6.064,6.064,4.787,4.787
6,2234839,2239840,30.307,30.019,6.064,6.064,4.787,4.787
6,2239840,2244839,30.019,30.212,6.064,6.064,4.787,4.787
6,2244839,2249840,30.212,29.936,6.064,6.064,4.787,4.787
6,2249840,2254840,29.936,29.577,6.064,6.063,4.787,4.787
6,2254840,2259840,29.577,29.246,6.063,6.063,4.787,4.787
6,2259840,2264840,29.246,28.947,6.063,6.063,4.787,4.787
6,2264840,2269841,28.947,28.757,6.063,6.063,4.787,4.787
6,2269841,2274841,28.757,29.14,6.063,6.063,4.787,4.787
6,2274841,2279841,29.14,29.132,6.063,6.063,4.787,4.766
6,2279841,2284841,29.132,29.826,6.063,6.063,4.766,4.766
6,2284841,2289842,29.826,30.898,6.063,6.063,4.766,4.766
6,2289842,2294841,30.898,30.677,6.063,6.063,4.766,4.766
6,2294841,2299842,30.677,30.232,6.063,6.061,4.766,4.766
6,2299842,2304842,30.232,29.853,6.061,6.061,4.766,4.776
6,2304842,2309843,29.853,29.81,6.061,6.061,4.776,4.752
6,2309843,2314842,29.81,32.629,6.061,6.061,4.752,4.824
6,2314842,2319843,32.629,32.798,6.061,6.072,4.824,4.824
6,2319843,2324843,32.798,32.708,6.072,5.954,4.824,5.014
6,2324843,2329843,32.708,34.186,5.954,6.487,5.014,5.018
