Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,799722,804722,15.506,15.238,5.0,5.0,5.0,5.0
6,804722,809722,15.238,14.998,5.0,5.435,5.0,5.043
6,809722,814722,14.998,14.974,5.435,6.064,5.043,4.985
6,814722,819723,14.974,14.844,6.064,6.212,4.985,4.985
6,819723,824722,14.844,14.639,6.212,6.237,4.985,4.975
6,824722,829723,14.639,14.56,6.237,6.482,4.975,4.948
6,829723,834723,14.56,14.406,6.482,6.678,4.948,4.351
6,834723,839724,14.406,14.063,6.678,7.264,4.351,3.516
6,839724,844723,14.063,14.071,7.264,7.324,3.516,5.176
6,844723,849724,14.071,13.981,7.324,6.289,5.176,5.242
6,849724,854724,13.981,13.657,6.289,6.206,5.242,5.257
6,854724,859724,13.657,13.559,6.206,6.24,5.257,5.257
6,859724,864724,13.559,13.429,6.24,6.638,5.257,5.48
6,864724,869725,13.429,13.188,6.638,5.107,5.48,5.0
6,869725,874725,13.188,13.023,5.107,6.186,5.0,5.097
6,874725,879725,13.023,12.703,6.186,6.563,5.097,5.349
6,879725,884725,12.703,12.66,6.563,6.894,5.349,5.056
6,884725,889726,12.66,12.431,6.894,6.894,5.056,5.056
6,889726,894725,12.431,12.313,6.894,6.894,5.056,5.056
6,894725,899726,12.313,12.068,6.894,6.894,5.056,5.056
6,899726,904726,12.068,11.883,6.894,6.894,5.056,5.056
6,904726,909727,11.883,11.536,6.894,6.947,5.056,5.239
6,909727,914726,11.536,11.296,6.947,6.888,5.239,5.478
6,914726,919727,11.296,11.177,6.888,6.888,5.478,5.461
6,919727,924727,11.177,11.142,6.888,7.051,5.461,5.696
6,924727,929727,11.142,10.913,7.051,6.986,5.696,6.279
6,929727,934727,10.913,10.862,6.986,6.472,6.279,6.29
6,934727,939728,10.862,10.487,6.472,6.506,6.29,6.83
