Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,519602,524602,24.641,23.813,5.0,5.0,5.0,5.106
6,524602,529603,23.813,23.112,5.0,5.0,5.106,5.0
6,529603,534602,23.112,22.359,5.0,5.0,5.0,5.0
6,534602,539603,22.359,21.641,5.0,5.0,5.0,5.0
6,539603,544603,21.641,20.92,5.0,5.0,5.0,5.0
6,544603,549604,20.92,20.234,5.0,5.0,5.0,5.0
6,549604,554603,20.234,19.516,5.0,5.0,5.0,5.0
6,554603,559604,19.516,18.834,5.0,5.0,5.0,5.0
6,559604,564604,18.834,18.164,5.0,5.0,5.0,5.0
6,564604,569604,18.164,17.549,5.0,5.0,5.0,5.0
6,569604,574604,17.549,16.989,5.0,5.0,5.0,5.012
6,574604,579605,16.989,16.421,5.0,4.928,5.012,5.593
6,579605,584605,16.421,15.869,4.928,5.545,5.593,5.593
6,584605,589605,15.869,15.325,5.545,5.7,5.593,5.602
6,589605,594605,15.325,14.805,5.7,5.149,5.602,5.647
6,594605,599606,14.805,14.316,5.149,5.0,5.647,5.102
6,599606,604605,14.316,13.957,5.0,5.0,5.102,5.0
6,604605,609606,13.957,13.59,5.0,5.0,5.0,5.0
6,609606,614606,13.59,13.188,5.0,5.0,5.0,5.0
6,614606,619607,13.188,12.802,5.0,5.0,5.0,5.0
6,619607,624606,12.802,12.427,5.0,5.0,5.0,5.0
6,624606,629607,12.427,12.061,5.0,5.0,5.0,5.0
6,629607,634607,12.061,11.737,5.0,5.0,5.0,5.0
6,634607,639607,11.737,11.382,5.0,5.0,5.0,5.0
6,639607,644607,11.382,11.051,5.0,5.0,5.0,5.0
6,644607,649608,11.051,10.76,5.0,5.0,5.0,5.0
6,649608,654608,10.76,10.444,5.0,5.451,5.0,4.922
6,654608,659608,10.444,10.192,5.451,5.9,4.922,4.314
