Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,519589,524589,15.814,15.774,5.0,5.0,5.0,5.0
6,524589,529590,15.774,15.601,5.0,5.0,5.0,5.0
6,529590,534589,15.601,15.506,5.0,5.0,5.0,5.0
6,534589,539590,15.506,15.392,5.0,5.0,5.0,5.0
6,539590,544590,15.392,15.278,5.0,5.0,5.0,5.0
6,544590,549591,15.278,15.25,5.0,6.233,5.0,4.906
6,549591,554590,15.25,15.207,6.233,6.361,4.906,5.002
6,554590,559591,15.207,15.061,6.361,5.961,5.002,5.002
6,559591,564591,15.061,14.966,5.961,6.053,5.002,5.002
6,564591,569591,14.966,14.852,6.053,6.053,5.002,4.983
6,569591,574591,14.852,14.876,6.053,6.053,4.983,4.968
6,574591,579592,14.876,14.749,6.053,6.053,4.968,4.966
6,579592,584592,14.749,14.627,6.053,6.053,4.966,4.966
6,584592,589592,14.627,14.54,6.053,6.052,4.966,4.966
6,589592,594592,14.54,14.406,6.052,6.05,4.966,4.966
6,594592,599593,14.406,14.442,6.05,6.043,4.966,4.966
6,599593,604592,14.442,14.316,6.043,6.043,4.966,4.996
6,604592,609593,14.316,14.194,6.043,6.043,4.996,4.996
6,609593,614593,14.194,14.162,6.043,6.043,4.996,4.996
6,614593,619594,14.162,14.04,6.043,6.043,4.996,4.996
6,619594,624593,14.04,14.024,6.043,6.043,4.996,4.993
6,624593,629594,14.024,13.85,6.043,6.043,4.993,4.983
6,629594,634594,13.85,13.783,6.043,6.043,4.983,4.983
6,634594,639594,13.783,13.697,6.043,6.043,4.983,4.977
6,639594,644594,13.697,13.697,6.043,6.307,4.977,4.945
6,644594,649595,13.697,13.669,6.307,6.307,4.945,4.945
6,649595,654595,13.669,13.582,6.307,6.307,4.945,4.944
6,654595,659595,13.582,13.5,6.307,6.307,4.944,4.921
