Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1611656,1616656,33.693,33.76,4.93,4.93,4.132,4.114
6,1616656,1621656,33.76,33.768,4.93,4.551,4.114,4.129
6,1621656,1626656,33.768,33.563,4.551,4.576,4.129,4.099
6,1626656,1631657,33.563,33.299,4.576,4.646,4.099,4.318
6,1631657,1636659,33.299,33.063,4.646,4.406,4.318,4.814
6,1636659,1641657,33.063,32.759,4.406,4.45,4.814,4.863
6,1641657,1646657,32.759,32.432,4.45,4.463,4.863,4.833
6,1646657,1651658,32.432,32.073,4.463,5.0,4.833,5.0
6,1651658,1656657,32.073,31.726,5.0,5.434,5.0,4.853
6,1656657,1661658,31.726,31.359,5.434,5.434,4.853,4.933
6,1661658,1666658,31.359,31.048,5.434,5.434,4.933,4.948
6,1666658,1671659,31.048,30.662,5.434,3.75,4.948,4.826
6,1671659,1676658,30.662,30.319,3.75,4.088,4.826,4.826
6,1676658,1681659,30.319,30.062,4.088,4.092,4.826,4.826
6,1681659,1686659,30.062,29.617,4.092,4.268,4.826,4.852
6,1686659,1691659,29.617,29.325,4.268,4.278,4.852,4.879
6,1691659,1696664,29.325,28.927,4.278,4.278,4.879,4.879
6,1696664,1701660,28.927,28.537,4.278,4.235,4.879,4.855
6,1701660,1706660,28.537,28.146,4.235,4.235,4.855,4.855
6,1706660,1711660,28.146,27.756,4.235,4.235,4.855,4.855
6,1711660,1716660,27.756,27.433,4.235,4.235,4.855,4.783
6,1716660,1721661,27.433,27.031,4.235,4.196,4.783,4.633
6,1721661,1726660,27.031,26.652,4.196,4.196,4.633,4.565
6,1726660,1731661,26.652,26.329,4.196,4.189,4.565,4.36
6,1731661,1736661,26.329,26.025,4.189,4.189,4.36,4.296
6,1736661,1741662,26.025,25.584,4.189,4.189,4.296,4.296
6,1741662,1746661,25.584,25.315,4.189,4.189,4.296,4.244
6,1746661,1751662,25.315,24.953,4.189,4.189,4.244,4.173
6,1751662,1756662,24.953,24.673,4.189,4.189,4.173,4.173
