Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,2184880,2189881,18.873,18.739,5.0,5.0,5.0,5.024
6,2189881,2194880,18.739,18.676,5.0,5.0,5.024,5.049
6,2194880,2199881,18.676,18.53,5.0,5.0,5.049,5.049
6,2199881,2204881,18.53,18.444,5.0,5.144,5.049,4.226
6,2204881,2209881,18.444,18.424,5.144,4.894,4.226,3.939
6,2209881,2214881,18.424,18.392,4.894,4.874,3.939,3.98
6,2214881,2219882,18.392,18.258,4.874,5.216,3.98,3.971
6,2219882,2224882,18.258,18.152,5.216,5.194,3.971,3.921
6,2224882,2229882,18.152,17.986,5.194,5.159,3.921,3.941
6,2229882,2234882,17.986,17.884,5.159,5.159,3.941,3.798
6,2234882,2239883,17.884,17.844,5.159,5.088,3.798,4.011
6,2239883,2244882,17.844,17.773,5.088,5.089,4.011,3.892
6,2244882,2249883,17.773,17.73,5.089,5.273,3.892,3.882
6,2249883,2254888,17.73,17.663,5.273,5.352,3.882,3.941
6,2254888,2259884,17.663,17.489,5.352,5.131,3.941,3.987
6,2259884,2264883,17.489,17.438,5.131,5.043,3.987,3.987
6,2264883,2269884,17.438,17.277,5.043,4.894,3.987,4.13
6,2269884,2274884,17.277,17.178,4.894,5.076,4.13,4.032
6,2274884,2279884,17.178,17.143,5.076,5.061,4.032,4.032
6,2279884,2284884,17.143,17.048,5.061,5.06,4.032,4.256
6,2284884,2289885,17.048,17.107,5.06,5.041,4.256,4.022
6,2289885,2294885,17.107,17.04,5.041,5.041,4.022,4.201
6,2294885,2299885,17.04,16.855,5.041,5.0,4.201,4.727
6,2299885,2304885,16.855,16.807,5.0,5.0,4.727,5.0
6,2304885,2309886,16.807,16.717,5.0,5.0,5.0,5.0
6,2309886,2314885,16.717,16.654,5.0,5.0,5.0,5.117
6,2314885,2319886,16.654,16.618,5.0,5.0,5.117,5.159
6,2319886,2324886,16.618,16.567,5.0,4.984,5.159,4.67
6,2324886,2329887,16.567,16.496,4.984,5.01,4.67,4.288
