Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1926093,1931092,22.102,21.901,5.837,5.872,5.68,5.68
6,1931092,1936092,21.901,21.787,5.872,5.872,5.68,5.644
6,1936092,1941092,21.787,21.609,5.872,6.092,5.644,4.331
6,1941092,1946092,21.609,21.538,6.092,6.092,4.331,4.342
6,1946092,1951091,21.538,21.33,6.092,5.972,4.342,3.99
6,1951091,1956091,21.33,21.306,5.972,5.943,3.99,3.947
6,1956091,1961091,21.306,21.247,5.943,6.168,3.947,3.761
6,1961091,1966090,21.247,21.073,6.168,6.168,3.761,3.757
6,1966090,1971090,21.073,20.951,6.168,3.948,3.757,4.203
6,1971090,1976090,20.951,20.758,3.948,4.13,4.203,4.186
6,1976090,1981090,20.758,20.667,4.13,4.133,4.186,4.293
6,1981090,1986089,20.667,20.435,4.133,4.144,4.293,4.351
6,1986089,1991089,20.435,20.509,4.144,4.148,4.351,4.434
6,1991089,1996089,20.509,20.257,4.148,4.148,4.434,4.453
6,1996089,2001088,20.257,20.076,4.148,4.988,4.453,4.217
6,2001088,2006088,20.076,19.906,4.988,4.997,4.217,4.213
6,2006088,2011088,19.906,19.678,4.997,6.267,4.213,3.464
6,2011088,2016088,19.678,19.504,6.267,6.212,3.464,3.478
6,2016088,2021087,19.504,19.248,6.212,7.557,3.478,3.178
6,2021087,2026087,19.248,19.063,7.557,8.017,3.178,3.343
6,2026087,2031087,19.063,18.897,8.017,8.026,3.343,5.443
6,2031087,2036086,18.897,18.637,8.026,7.877,5.443,5.393
6,2036086,2041086,18.637,18.499,7.877,7.585,5.393,5.589
6,2041086,2046086,18.499,18.199,7.585,7.29,5.589,5.627
6,2046086,2051086,18.199,18.089,7.29,7.29,5.627,5.627
6,2051086,2056085,18.089,17.88,7.29,6.915,5.627,4.556
6,2056085,2061085,17.88,17.742,6.915,7.542,4.556,4.064
6,2061085,2066085,17.742,17.6,7.542,7.663,4.064,3.905
