Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
6,1063497,1068497,7.684,7.747,5.0,6.381,5.0,4.809
6,1068497,1073497,7.747,7.637,6.381,7.014,4.809,5.097
6,1073497,1078498,7.637,7.606,7.014,7.294,5.097,6.21
6,1078498,1083498,7.606,7.582,7.294,7.298,6.21,6.361
6,1083498,1088498,7.582,7.483,7.298,7.235,6.361,5.577
6,1088498,1093498,7.483,7.511,7.235,7.447,5.577,6.047
6,1093498,1098499,7.511,7.452,7.447,7.469,6.047,6.085
6,1098499,1103498,7.452,7.365,7.469,7.469,6.085,6.085
6,1103498,1108499,7.365,7.408,7.469,7.806,6.085,6.193
6,1108499,1113499,7.408,7.365,7.806,7.856,6.193,5.898
6,1113499,1118500,7.365,7.333,7.856,7.932,5.898,5.747
6,1118500,1123499,7.333,7.231,7.932,7.932,5.747,5.744
6,1123499,1128500,7.231,7.223,7.932,7.94,5.744,5.74
6,1128500,1133500,7.223,7.192,7.94,8.011,5.74,5.701
6,1133500,1138500,7.192,7.203,8.011,8.441,5.701,5.452
6,1138500,1143500,7.203,7.109,8.441,8.459,5.452,5.399
6,1143500,1148501,7.109,7.156,8.459,9.206,5.399,5.325
6,1148501,1153501,7.156,7.042,9.206,9.055,5.325,5.283
6,1153501,1158501,7.042,7.073,9.055,9.055,5.283,5.273
6,1158501,1163501,7.073,6.927,9.055,8.971,5.273,5.378
6,1163501,1168502,6.927,6.904,8.971,8.971,5.378,5.378
6,1168502,1173501,6.904,6.912,8.971,8.735,5.378,5.391
6,1173501,1178502,6.912,6.864,8.735,8.73,5.391,5.364
6,1178502,1183502,6.864,6.884,8.73,7.971,5.364,5.323
6,1183502,1188503,6.884,6.778,7.971,8.348,5.323,5.824
6,1188503,1193502,6.778,6.715,8.348,8.449,5.824,5.856
6,1193502,1198503,6.715,6.738,8.449,8.682,5.856,6.0
6,1198503,1203503,6.738,6.722,8.682,8.999,6.0,5.977
