Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.441920792079208,5.558,5.0,5.49,4.605990099009902,5.0,4.497,4.532
6,5.558,5.558,5.558,5.558,4.49520792079208,4.497,4.494,4.494
7,5.524178217821782,5.558,5.438,5.557,4.519386138613861,4.6,4.494,4.494
8,5.402881188118812,5.438,5.383,5.403,4.643762376237622,4.65,4.6,4.65
9,5.33970297029703,5.383,5.245,5.332,4.698584158415842,4.898,4.65,4.655
10,5.241376237623764,5.321,5.224,5.224,4.865445544554456,4.92,4.764,4.882
11,5.333564356435643,5.334,5.321,5.334,4.817465346534655,4.874,4.764,4.835
12,5.329079207920793,5.334,5.317,5.334,4.894871287128712,4.913,4.874,4.898
13,5.2876435643564355,5.317,5.212,5.315,4.942554455445545,5.0,4.913,4.92
14,5.194158415841585,5.212,5.154,5.203,5.0,5.0,5.0,5.0
15,5.054980198019802,5.154,5.0,5.062,5.0,5.0,5.0,5.0
16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
26,5.0,5.0,5.0,5.0,5.0159801980198,5.034,5.0,5.015
27,5.0,5.0,5.0,5.0,5.0386039603960375,5.043,5.034,5.038
28,5.0,5.0,5.0,5.0,5.047059405940594,5.051,5.043,5.049
29,5.0,5.0,5.0,5.0,5.05327722772277,5.056,5.051,5.053
30,5.0,5.0,5.0,5.0,5.118574257425742,5.129,5.056,5.129
31,5.0,5.0,5.0,5.0,5.128999999999999,5.129,5.129,5.129
32,5.0,5.0,5.0,5.0,5.120449999999998,5.129,5.0,5.129
