Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,4.995069306930692,5.0,4.893,5.0
5,5.121148514851485,5.179,5.0,5.142,4.393366336633663,4.893,4.046,4.4
6,4.9531584158415844,5.102,4.916,4.936,3.9007128712871277,4.046,3.801,3.887
7,4.9159999999999995,4.916,4.916,4.916,3.7740099009901,3.801,3.764,3.77
8,4.9159999999999995,4.916,4.916,4.916,3.764000000000001,3.764,3.764,3.764
9,4.9159999999999995,4.916,4.916,4.916,3.764000000000001,3.764,3.764,3.764
10,4.916722772277226,4.927,4.916,4.916,3.7663861386138606,3.796,3.764,3.764
11,4.955603960396038,4.964,4.927,4.962,3.848029702970297,3.867,3.796,3.861
12,4.9639999999999995,4.964,4.964,4.964,3.8670000000000004,3.867,3.867,3.867
13,4.9639999999999995,4.964,4.964,4.964,3.8670000000000004,3.867,3.867,3.867
14,4.9639999999999995,4.964,4.964,4.964,3.8670000000000004,3.867,3.867,3.867
15,4.964336633663365,4.965,4.964,4.964,3.8670000000000004,3.867,3.867,3.867
16,4.965,4.965,4.965,4.965,3.8670000000000004,3.867,3.867,3.867
17,4.965,4.965,4.965,4.965,3.8670000000000004,3.867,3.867,3.867
18,4.968930693069307,5.049,4.965,4.965,3.860148514851485,3.867,3.75,3.867
19,5.0934591836734695,5.095,5.049,5.095,3.7125204081632646,3.75,3.711,3.711
20,5.095000000000001,5.095,5.095,5.095,3.711,3.711,3.711,3.711
21,5.095000000000001,5.095,5.095,5.095,3.712910891089109,3.72,3.711,3.711
22,5.095000000000001,5.095,5.095,5.095,3.7200000000000006,3.72,3.72,3.72
23,5.095148514851484,5.096,5.095,5.095,3.7200000000000006,3.72,3.72,3.72
24,5.096000000000001,5.096,5.096,5.096,3.7210495049504946,3.733,3.72,3.72
25,5.0966435643564365,5.098,5.096,5.096,3.7456633663366357,3.749,3.733,3.748
26,5.098,5.098,5.098,5.098,3.7497425742574255,3.75,3.749,3.75
27,5.098,5.098,5.098,5.098,3.751930693069307,3.757,3.75,3.75
28,5.098,5.098,5.098,5.098,3.7582871287128734,3.761,3.757,3.757
29,5.099227722772277,5.102,5.098,5.098,3.7655940594059394,3.768,3.761,3.768
30,5.102,5.102,5.102,5.102,3.767999999999999,3.768,3.768,3.768
31,5.102,5.102,5.102,5.102,3.767999999999999,3.768,3.768,3.768
32,5.104707070707071,5.107,5.102,5.107,3.7679999999999993,3.768,3.768,3.768
