Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,4.989898550724637,5.0,4.777,5.0
4,4.999101449275364,5.131,4.885,4.976,2.9553043478260865,3.634,2.26,2.891
5,5.015999999999998,5.018,4.981,5.018,1.9939275362318838,2.189,1.959,1.97
6,5.017999999999998,5.018,5.018,5.018,1.982086956521739,2.051,1.948,1.97
7,5.017999999999998,5.018,5.018,5.018,2.0229999999999997,2.023,2.023,2.023
8,5.017999999999997,5.018,5.018,5.018,2.1325857142857148,2.133,2.117,2.133
9,5.017999999999998,5.018,5.018,5.018,2.1430000000000002,2.143,2.143,2.143
10,5.017999999999998,5.018,5.018,5.018,2.112289855072463,2.114,2.112,2.112
11,5.017999999999998,5.018,5.018,5.018,2.1040000000000005,2.104,2.104,2.104
12,5.017999999999998,5.018,5.018,5.018,2.1040000000000005,2.104,2.104,2.104
13,5.017999999999998,5.018,5.018,5.018,2.1040000000000005,2.104,2.104,2.104
14,5.017999999999998,5.018,5.018,5.018,2.126826086956522,2.127,2.124,2.127
15,5.017999999999998,5.018,5.018,5.018,2.1270000000000002,2.127,2.127,2.127
16,5.017999999999998,5.018,5.018,5.018,2.127,2.127,2.127,2.127
17,5.017999999999997,5.018,5.018,5.018,2.1270000000000002,2.127,2.127,2.127
18,5.017999999999998,5.018,5.018,5.018,2.1270000000000002,2.127,2.127,2.127
19,5.017999999999998,5.018,5.018,5.018,2.1270000000000002,2.127,2.127,2.127
20,5.017999999999998,5.018,5.018,5.018,2.1288260869565216,2.138,2.127,2.127
21,5.017999999999998,5.018,5.018,5.018,2.1520434782608695,2.153,2.143,2.153
22,5.017999999999998,5.018,5.018,5.018,1.7734637681159422,2.06,1.557,1.705
