Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.93519801980198,5.0,4.915,4.922,5.290069306930692,5.367,5.0,5.34
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0181287128712855,5.041,5.0,5.0,4.819504950495049,5.0,4.541,5.0
6,5.059039603960397,5.069,5.041,5.062,4.469059405940594,4.541,4.275,4.489
7,5.0831584158415835,5.092,5.069,5.085,4.074039603960396,4.275,3.85,4.087
8,5.103287128712871,5.13,5.062,5.1,3.552079207920792,3.85,3.308,3.556
9,5.047940594059405,5.062,5.037,5.037,3.0985148514851484,3.308,3.001,3.021
10,5.031386138613861,5.037,5.029,5.03,2.944613861386139,3.001,2.818,2.988
11,4.912623762376236,5.029,4.897,4.897,2.7210198019802,2.818,2.646,2.736
12,4.8969999999999985,4.897,4.897,4.897,2.7618910891089117,2.807,2.744,2.746
13,4.8969999999999985,4.897,4.897,4.897,2.7626633663366347,2.807,2.734,2.741
14,4.8969999999999985,4.897,4.897,4.897,2.9023564356435654,2.99,2.79,2.883
15,4.8969999999999985,4.897,4.897,4.897,2.837732673267327,2.99,2.762,2.79
16,4.8969999999999985,4.897,4.897,4.897,2.608267326732674,2.762,2.478,2.586
17,4.89510891089109,4.897,4.892,4.896,2.575990099009901,2.634,2.476,2.631
18,4.875178217821781,4.892,4.866,4.866,2.286009900990099,2.586,2.184,2.243
19,4.865999999999999,4.866,4.866,4.866,2.3476336633663366,2.415,2.258,2.351
20,4.865999999999999,4.866,4.866,4.866,2.1716534653465343,2.393,2.12,2.129
21,4.865999999999999,4.866,4.866,4.866,2.00049,2.12,1.955,1.994
22,4.865999999999999,4.866,4.866,4.866,1.791633663366337,1.946,1.726,1.795
23,4.865999999999999,4.866,4.866,4.866,1.8960891089108907,1.939,1.842,1.906
24,4.865999999999999,4.866,4.866,4.866,1.9409702970297025,1.95,1.939,1.939
25,4.865999999999999,4.866,4.866,4.866,1.613970297029703,1.95,1.47,1.594
26,4.865999999999999,4.866,4.866,4.866,1.4725049504950494,1.511,1.461,1.461
27,4.865999999999999,4.866,4.866,4.866,1.5095346534653464,1.621,1.357,1.524
28,4.865999999999999,4.866,4.866,4.866,1.5316633663366332,1.593,1.403,1.548
29,4.865999999999999,4.866,4.866,4.866,1.6359801980198014,1.653,1.593,1.645
30,4.865999999999999,4.866,4.866,4.866,1.6258217821782182,1.653,1.613,1.616
31,4.865999999999999,4.866,4.866,4.866,1.5373267326732674,1.613,1.413,1.573
32,4.865999999999999,4.866,4.866,4.866,1.4563069306930698,1.489,1.396,1.473
33,4.866,4.866,4.866,4.866,1.489,1.489,1.489,1.489
