Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.00409900990099,5.048,4.958,5.0,4.836019801980198,5.0,4.508,5.0
2,5.048000000000001,5.048,5.048,5.048,4.673742574257427,4.69,4.581,4.665
3,5.0442475247524765,5.048,5.033,5.048,4.637702970297029,4.665,4.313,4.665
4,4.967603960396039,5.033,4.927,4.964,4.1103267326732675,4.313,3.977,4.122
5,4.921633663366336,4.957,4.898,4.915,3.865574257425742,3.977,3.824,3.825
6,4.8978514851485135,4.898,4.893,4.898,3.8147029702970294,3.824,3.764,3.824
7,4.8740891089108915,4.893,4.798,4.889,3.726514851485149,3.764,3.466,3.764
8,4.839792079207921,5.031,4.791,4.798,3.291108910891088,3.466,3.239,3.246
9,5.350207920792078,5.578,5.031,5.324,3.491376237623761,3.669,3.239,3.411
10,5.730316831683165,5.824,5.578,5.785,3.914445544554456,4.271,3.669,3.9
11,5.849881188118813,5.912,5.824,5.837,4.5399504950495055,4.887,4.271,4.521
12,5.916237623762379,5.921,5.912,5.915,5.004356435643565,5.043,4.887,5.027
13,5.913267326732672,5.929,5.897,5.921,4.588584158415841,5.043,4.289,4.319
14,5.9655445544554455,6.062,5.929,5.961,4.199257425742574,4.289,4.041,4.202
15,6.198029702970298,6.321,6.062,6.167,4.029376237623763,4.158,3.964,4.0
16,6.392118811881187,6.507,6.321,6.372,3.7928217821782173,4.158,3.65,3.729
17,6.411198019801981,6.509,6.269,6.507,3.6813960396039604,3.816,3.437,3.776
18,6.2668514851485115,6.269,6.252,6.269,3.4158811881188127,3.437,3.348,3.42
19,6.2195148514851475,6.252,6.169,6.231,3.2792574257425735,3.348,3.26,3.278
20,6.096722772277229,6.169,5.936,6.101,3.130980198019801,3.26,2.85,3.181
21,5.751049504950495,5.936,5.592,5.775,2.780039603960396,2.85,2.742,2.78
22,5.561118811881187,5.592,5.505,5.577,2.7233762376237634,2.742,2.706,2.72
23,5.447257425742572,5.505,5.43,5.431,2.706000000000001,2.706,2.706,2.706
24,5.429613861386141,5.43,5.426,5.43,2.72640594059406,2.817,2.699,2.706
25,5.328950495049505,5.426,5.216,5.355,3.2182079207920804,3.629,2.817,3.086
26,5.173722772277227,5.216,5.002,5.2,3.5886633663366334,3.629,3.381,3.629
27,4.985564356435642,5.157,4.964,4.964,3.446871287128715,3.511,3.286,3.511
28,5.50908910891089,5.642,5.157,5.593,3.7414752475247512,3.992,3.511,3.74
29,5.658910891089109,5.758,5.593,5.665,4.186663366336634,4.414,3.955,4.213
30,5.716712871287129,5.822,5.486,5.779,4.597722772277228,4.784,4.41,4.623
31,5.5157128712871275,5.544,5.486,5.515,4.295980198019803,4.41,4.22,4.278
32,5.547267326732672,5.549,5.544,5.549,4.200633663366338,4.22,4.18,4.208
33,5.549,5.549,5.549,5.549,4.18,4.18,4.18,4.18
