Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.0747128712871294,5.194,5.0,5.0,4.6660792079207924,5.0,3.992,4.902
10,5.0709306930693065,5.189,5.045,5.063,3.4287128712871295,3.992,3.281,3.284
11,4.95898,5.045,4.808,5.004,3.080409999999999,3.322,2.519,3.319
12,4.948999999999999,4.949,4.949,4.949,2.8058514851485152,2.862,2.791,2.791
13,4.952089108910891,4.959,4.949,4.949,3.0608415841584162,3.197,2.862,3.149
14,4.9590000000000005,4.959,4.959,4.959,3.2460891089108905,3.27,3.197,3.262
15,4.9590000000000005,4.959,4.959,4.959,3.2774059405940585,3.28,3.27,3.277
16,4.9590000000000005,4.959,4.959,4.959,3.288019801980197,3.299,3.28,3.282
17,4.9828415841584155,5.003,4.959,4.993,3.2038316831683162,3.299,3.115,3.133
18,5.002999999999999,5.003,5.003,5.003,3.1532970297029705,3.171,3.133,3.148
19,5.002999999999999,5.003,5.003,5.003,3.1709999999999994,3.171,3.171,3.171
20,5.002999999999999,5.003,5.003,5.003,3.1709999999999994,3.171,3.171,3.171
21,5.002999999999999,5.003,5.003,5.003,3.172425742574256,3.174,3.171,3.171
22,5.002999999999999,5.003,5.003,5.003,3.173999999999999,3.174,3.174,3.174
23,5.002999999999999,5.003,5.003,5.003,3.173999999999999,3.174,3.174,3.174
24,5.002999999999999,5.003,5.003,5.003,3.173999999999999,3.174,3.174,3.174
25,5.047673267326733,5.132,5.003,5.003,2.955544554455445,3.174,2.505,3.157
26,4.983386138613862,5.132,4.95,4.95,2.6099405940594065,2.631,2.571,2.615
27,4.948910891089111,4.95,4.946,4.95,2.7128118811881192,2.835,2.631,2.687
28,4.946297029702969,4.962,4.946,4.946,2.8712079207920795,2.905,2.717,2.863
29,5.021217821782178,5.028,4.962,5.028,2.5514455445544555,2.717,2.317,2.613
30,4.92850495049505,5.008,4.915,4.915,1.949405940594059,2.317,1.819,1.908
31,4.915000000000001,4.915,4.915,4.915,1.9857128712871286,2.064,1.909,2.004
32,4.915,4.915,4.915,4.915,2.074164948453608,2.09,2.064,2.078
