Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0204257425742576,5.168,5.0,5.0,5.0,5.0,5.0,5.0
3,6.194129999999999,6.433,5.168,6.315,5.02331,5.058,4.961,5.033
4,6.433,6.433,6.433,6.433,5.043,5.043,5.043,5.043
5,6.42340594059406,6.433,6.221,6.433,5.047148514851486,5.051,5.043,5.045
6,5.3644653465346535,6.221,5.0,5.115,5.026148514851485,5.062,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
23,5.023475247524753,5.05,5.0,5.021,4.154009900990097,5.0,3.919,4.008
24,5.094049504950496,5.118,5.05,5.101,3.9561980198019797,3.981,3.919,3.958
25,5.135128712871286,5.137,5.118,5.137,3.995475247524753,3.997,3.981,3.997
26,5.143504950495047,5.151,5.137,5.144,4.002465346534653,4.015,3.997,3.997
27,5.150999999999999,5.151,5.151,5.151,4.017603960396038,4.02,4.015,4.02
28,5.154849999999999,5.159,5.151,5.153,4.02529,4.031,4.02,4.0215
29,5.169198019801979,5.178,5.159,5.168,4.041930693069307,4.05,4.031,4.043
30,5.239267326732673,5.269,5.178,5.249,4.05,4.05,4.05,4.05
31,5.279257425742574,5.304,5.269,5.271,4.038019801980198,4.05,4.007,4.05
32,5.3090600000000014,5.316,5.304,5.307,4.006999999999999,4.007,4.007,4.007
