Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.970118811881188,4.992,4.833,4.992,3.4866435643564344,3.916,3.416,3.452
2,5.028485148514852,5.048,4.992,5.04,3.423049504950494,3.431,3.416,3.418
3,5.048000000000001,5.048,5.048,5.048,3.4366930693069317,3.439,3.431,3.438
4,4.7471089108910896,5.048,4.512,4.53,3.4634851485148532,3.487,3.439,3.457
5,4.512633663366337,4.516,4.512,4.512,3.5296039603960403,3.601,3.487,3.506
6,4.519772277227723,4.523,4.516,4.52,3.5097029702970284,3.546,3.506,3.506
7,4.529168316831683,4.531,4.523,4.531,3.5059999999999985,3.506,3.506,3.506
8,4.5355742574257425,4.54,4.531,4.535,3.5059999999999985,3.506,3.506,3.506
9,4.541732673267327,4.545,4.54,4.541,3.5059999999999985,3.506,3.506,3.506
10,4.549237623762377,4.555,4.545,4.547,3.5059999999999985,3.506,3.506,3.506
11,4.555,4.555,4.555,4.555,3.5059999999999985,3.506,3.506,3.506
12,4.558415841584159,4.587,4.555,4.558,3.5059999999999985,3.506,3.506,3.506
13,5.294207920792077,5.666,4.587,5.37,3.49360396039604,3.506,3.485,3.485
14,5.262455445544553,5.265,5.261,5.263,3.4947227722772283,3.507,3.485,3.5
15,5.265,5.265,5.265,5.265,3.5103861386138595,3.513,3.507,3.513
16,5.265,5.265,5.265,5.265,3.5129999999999977,3.513,3.513,3.513
17,5.265,5.265,5.265,5.265,3.5129999999999977,3.513,3.513,3.513
18,5.265,5.265,5.265,5.265,3.5129999999999977,3.513,3.513,3.513
19,4.533267326732672,5.265,3.815,4.605,3.446316831683168,3.513,3.423,3.429
20,4.666138613861386,4.672,4.666,4.666,3.4289999999999985,3.429,3.429,3.429
21,4.672930693069308,4.673,4.672,4.673,3.4289999999999985,3.429,3.429,3.429
22,4.066425742574257,4.673,3.513,3.997,3.2959306930693066,3.429,3.233,3.249
23,4.533316831683167,4.824,3.967,4.618,3.534257425742575,3.658,3.233,3.567
24,5.217178217821781,5.269,4.824,5.269,3.546237623762375,3.565,3.546,3.546
25,5.245356435643563,5.265,5.175,5.265,3.499059405940594,3.546,3.313,3.546
26,5.133653465346535,5.175,5.106,5.129,3.098594059405941,3.313,2.988,3.078
27,5.103742574257426,5.106,5.103,5.103,2.9154554455445547,2.988,2.901,2.901
28,5.1030000000000015,5.103,5.103,5.103,2.920435643564356,2.996,2.901,2.901
29,5.1030000000000015,5.103,5.103,5.103,3.0536138613861388,3.079,2.996,3.054
30,5.1030000000000015,5.103,5.103,5.103,3.109475247524754,3.124,3.079,3.11
31,5.1030000000000015,5.103,5.103,5.103,3.1351188118811892,3.146,3.124,3.135
32,5.1030000000000015,5.103,5.103,5.103,3.160504950495049,3.207,3.146,3.166
33,5.103,5.103,5.103,5.103,3.207,3.207,3.207,3.207
