Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0035643564356445,5.014,5.0,5.0,4.811217821782178,5.0,4.028,5.0
5,5.043999999999999,5.102,5.008,5.022,3.8430792079207916,4.052,3.59,3.777
6,5.070099009900992,5.085,4.994,5.085,3.743811881188118,3.781,3.729,3.73
7,4.994574257425744,4.999,4.994,4.994,3.728999999999999,3.729,3.729,3.729
8,5.006980198019804,5.021,4.999,5.002,3.728999999999999,3.729,3.729,3.729
9,5.534207920792079,6.115,5.021,5.388,3.8158712871287133,4.019,3.729,3.729
10,6.461792079207922,6.563,6.115,6.563,4.040316831683168,4.258,3.973,4.039
11,6.557881188118813,6.563,6.519,6.563,3.968762376237622,4.039,3.859,4.011
12,6.159861386138612,6.519,5.468,6.092,3.878930693069308,3.943,3.859,3.868
13,5.096623762376238,5.468,5.035,5.035,3.7707326732673274,3.862,3.687,3.757
14,5.035,5.035,5.035,5.035,3.6937029702970294,3.709,3.687,3.687
15,5.035,5.035,5.035,5.035,3.7330495049504933,3.739,3.709,3.739
16,5.035,5.035,5.035,5.035,3.7389999999999985,3.739,3.739,3.739
17,5.035,5.035,5.035,5.035,3.7389999999999985,3.739,3.739,3.739
18,5.035,5.035,5.035,5.035,3.7451584158415834,3.753,3.739,3.744
19,5.035,5.035,5.035,5.035,3.7529999999999992,3.753,3.753,3.753
20,5.035,5.035,5.035,5.035,3.7529999999999992,3.753,3.753,3.753
21,5.035,5.035,5.035,5.035,3.7529999999999992,3.753,3.753,3.753
22,5.040178217821781,5.054,5.035,5.035,3.7529999999999992,3.753,3.753,3.753
23,5.054,5.054,5.054,5.054,3.7529999999999992,3.753,3.753,3.753
24,5.0537029702970315,5.054,5.052,5.054,3.677039603960397,3.753,3.595,3.723
25,5.0520000000000005,5.052,5.052,5.052,3.5950000000000006,3.595,3.595,3.595
26,5.0520000000000005,5.052,5.052,5.052,3.5950000000000006,3.595,3.595,3.595
27,5.0520000000000005,5.052,5.052,5.052,3.5950000000000006,3.595,3.595,3.595
28,5.0520000000000005,5.052,5.052,5.052,3.599544554455447,3.612,3.595,3.595
29,5.0520000000000005,5.052,5.052,5.052,3.605029702970298,3.612,3.603,3.603
30,5.0520000000000005,5.052,5.052,5.052,3.603000000000001,3.603,3.603,3.603
31,5.0520000000000005,5.052,5.052,5.052,3.6030000000000015,3.603,3.603,3.603
32,5.0520000000000005,5.052,5.052,5.052,3.6496633663366347,4.259,3.603,3.603
33,5.052,5.052,5.052,5.052,4.266500000000001,4.274,4.259,4.266500000000001
