Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.003207920792079,5.031,5.0,5.0
3,4.972633663366337,5.0,4.951,4.962,4.6893960396039605,5.0,4.558,4.581
4,5.2357623762376235,5.774,4.963,5.179,4.5519108910891095,4.558,4.482,4.558
5,5.774,5.774,5.774,5.774,4.4740594059405945,4.482,4.473,4.473
6,5.771029702970295,5.774,5.761,5.774,4.473,4.473,4.473,4.473
7,5.757871287128714,5.761,5.754,5.761,4.467881188118812,4.473,4.462,4.473
8,5.693465346534653,5.754,5.627,5.69,4.027990099009902,4.462,3.74,3.839
9,5.6201287128712885,5.627,5.614,5.621,3.7249702970297034,3.74,3.719,3.719
10,5.6056732673267335,5.614,5.6,5.604,3.695217821782177,3.719,3.678,3.695
11,5.466702970297028,5.6,5.31,5.455,3.4251188118811866,3.678,3.138,3.465
12,5.3061188118811895,5.31,5.306,5.306,3.137999999999998,3.138,3.138,3.138
13,5.306000000000001,5.306,5.306,5.306,3.137999999999998,3.138,3.138,3.138
14,5.3053663366336625,5.306,5.286,5.306,3.136990099009901,3.138,3.112,3.138
15,5.173970297029702,5.286,5.121,5.179,2.6989207920792087,3.112,2.486,2.528
16,5.1851881188118805,5.188,5.184,5.184,2.5294752475247524,2.531,2.528,2.529
17,5.188000000000001,5.188,5.188,5.188,2.531,2.531,2.531,2.531
18,5.188000000000001,5.188,5.188,5.188,2.531,2.531,2.531,2.531
19,5.188000000000001,5.188,5.188,5.188,2.531,2.531,2.531,2.531
20,5.186584158415843,5.188,5.182,5.188,2.3841188118811885,2.531,1.966,2.517
21,5.162277227722772,5.182,5.152,5.152,1.7925643564356442,1.966,1.73,1.757
22,5.145514851485148,5.152,5.144,5.144,1.7570000000000006,1.757,1.757,1.757
23,5.143999999999998,5.144,5.144,5.144,1.7570000000000006,1.757,1.757,1.757
24,5.143999999999999,5.144,5.144,5.144,1.757,1.757,1.757,1.757
