Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,4.999910891089109,5.0,4.999,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.027801980198021,5.039,5.0,5.039,4.779178217821782,5.0,4.703,4.703
6,5.039000000000001,5.039,5.039,5.039,4.6319306930693065,4.703,4.364,4.703
7,5.039000000000001,5.039,5.039,5.039,4.2165940594059395,4.364,4.155,4.162
8,5.036950495049505,5.039,5.031,5.039,4.154999999999999,4.155,4.155,4.155
9,5.0223267326732675,5.031,5.016,5.016,4.154999999999999,4.155,4.155,4.155
10,4.792841584158415,5.016,4.515,4.844,3.905198019801982,4.155,3.369,4.154
11,4.515,4.515,4.515,4.515,3.4903465346534657,3.501,3.369,3.495
12,4.515,4.515,4.515,4.515,3.495,3.495,3.495,3.495
13,4.515,4.515,4.515,4.515,3.495,3.495,3.495,3.495
14,4.515,4.515,4.515,4.515,3.5015940594059423,3.523,3.495,3.495
15,4.488217821782181,4.515,4.444,4.487,3.592574257425743,3.665,3.495,3.596
16,4.496722772277228,4.515,4.439,4.515,3.511653465346535,3.55,3.42,3.55
17,4.496574257425741,4.507,4.489,4.499,3.551574257425742,3.553,3.55,3.553
18,4.476861386138614,4.489,4.442,4.487,3.570811881188118,3.578,3.553,3.569
19,4.3910198019802,4.442,4.249,4.402,3.5791683168316837,3.582,3.572,3.578
20,4.198564356435643,4.249,4.154,4.202,3.5448415841584153,3.58,3.479,3.572
21,4.152722772277228,4.154,4.149,4.154,3.5426039603960398,3.582,3.479,3.54
22,4.128861386138615,4.149,4.103,4.131,3.6354554455445554,3.713,3.582,3.626
23,4.270514851485148,4.52,4.057,4.237,3.241247524752474,3.835,2.864,3.212
24,4.482712328767124,4.516,4.481,4.481,2.956904109589041,2.987,2.798,2.971
