Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.019960396039603,5.092,5.0,5.0,4.739168316831684,5.0,4.255,5.0
6,5.05029702970297,5.146,4.922,5.073,3.952247524752474,4.305,3.775,3.877
7,5.002069306930694,5.036,4.917,5.036,3.3861881188118805,3.775,3.104,3.503
8,5.0360000000000005,5.036,5.036,5.036,3.1938910891089116,3.201,3.17,3.194
9,5.0360000000000005,5.036,5.036,5.036,3.2059306930693072,3.228,3.201,3.201
10,5.0360000000000005,5.036,5.036,5.036,3.174178217821783,3.238,3.063,3.225
11,5.0360000000000005,5.036,5.036,5.036,3.0629999999999997,3.063,3.063,3.063
12,5.0360000000000005,5.036,5.036,5.036,2.9268118811881187,3.063,2.851,2.901
13,5.0360000000000005,5.036,5.036,5.036,2.9010000000000002,2.901,2.901,2.901
14,5.0360000000000005,5.036,5.036,5.036,2.8735247524752485,2.901,2.749,2.901
15,5.0360000000000005,5.036,5.036,5.036,2.7351881188118825,2.751,2.687,2.749
16,5.0360000000000005,5.036,5.036,5.036,2.693336633663366,2.699,2.687,2.696
17,5.0360000000000005,5.036,5.036,5.036,2.659980198019803,2.699,2.634,2.634
18,5.0360000000000005,5.036,5.036,5.036,2.6340000000000003,2.634,2.634,2.634
19,5.0360000000000005,5.036,5.036,5.036,2.6340000000000003,2.634,2.634,2.634
20,5.0360000000000005,5.036,5.036,5.036,2.6340000000000003,2.634,2.634,2.634
21,5.0360000000000005,5.036,5.036,5.036,2.6340000000000003,2.634,2.634,2.634
22,5.0360000000000005,5.036,5.036,5.036,2.6480495049504955,2.663,2.634,2.649
23,5.0360000000000005,5.036,5.036,5.036,2.6630000000000003,2.663,2.663,2.663
24,5.03530985915493,5.057,5.0,5.036,2.998704225352112,5.0,2.663,2.667
