Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.087376237623763,5.136,5.0,5.095
9,5.0,5.0,5.0,5.0,5.186772277227722,5.209,5.136,5.189
10,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
11,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
12,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
13,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
14,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
15,5.0,5.0,5.0,5.0,5.209,5.209,5.209,5.209
16,5.0,5.0,5.0,5.0,5.1738316831683155,5.209,5.126,5.167
17,5.0,5.0,5.0,5.0,5.105851485148514,5.126,5.098,5.104
18,4.786405940594059,5.0,4.412,4.752,5.167079207920791,5.228,5.098,5.18
19,4.411999999999998,4.412,4.412,4.412,5.183811881188118,5.185,5.169,5.185
20,4.411999999999998,4.412,4.412,4.412,5.17121782178218,5.185,5.159,5.17
21,4.411999999999998,4.412,4.412,4.412,5.146960396039604,5.159,5.126,5.146
22,4.411999999999998,4.412,4.412,4.412,5.115940594059406,5.126,5.106,5.115
23,4.411999999999998,4.412,4.412,4.412,5.106000000000002,5.106,5.106,5.106
24,4.412,4.412,4.412,4.412,5.106000000000001,5.106,5.106,5.106
