Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.040465346534654,5.086,5.0,5.026
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.062584158415841,5.094,5.0,5.083,4.633910891089109,5.0,4.43,4.599
4,5.101861386138614,5.137,5.094,5.094,4.430366336633663,4.437,4.43,4.43
5,5.2384158415841595,5.277,5.137,5.277,4.448356435643563,4.449,4.437,4.449
6,5.309326732673268,5.331,5.277,5.33,4.448999999999999,4.449,4.449,4.449
7,5.331544554455445,5.332,5.331,5.332,4.448999999999999,4.449,4.449,4.449
8,5.332861386138611,5.334,5.332,5.333,4.448999999999999,4.449,4.449,4.449
9,5.344257425742572,5.348,5.334,5.348,4.448999999999999,4.449,4.449,4.449
10,5.3496435643564375,5.35,5.348,5.35,4.448999999999999,4.449,4.449,4.449
11,5.350000000000001,5.35,5.35,5.35,4.448999999999999,4.449,4.449,4.449
12,5.350000000000001,5.35,5.35,5.35,4.448999999999999,4.449,4.449,4.449
13,5.377079207920791,5.573,5.35,5.35,4.494980198019801,4.748,4.449,4.449
14,5.872029702970293,6.037,5.573,5.882,4.99959405940594,5.054,4.736,5.054
15,5.886999999999997,5.887,5.887,5.887,5.03489108910891,5.054,5.032,5.032
16,5.886999999999997,5.887,5.887,5.887,4.99281188118812,5.032,4.97,4.976
17,5.886999999999997,5.887,5.887,5.887,4.970000000000001,4.97,4.97,4.97
18,5.886999999999997,5.887,5.887,5.887,4.970000000000001,4.97,4.97,4.97
19,5.886999999999997,5.887,5.887,5.887,4.970000000000001,4.97,4.97,4.97
20,5.886999999999997,5.887,5.887,5.887,4.99650495049505,5.013,4.97,5.002
21,5.886999999999997,5.887,5.887,5.887,5.04920792079208,5.135,5.013,5.035
22,5.886999999999997,5.887,5.887,5.887,5.051841584158417,5.135,5.005,5.005
23,5.894029702970296,5.928,5.887,5.887,5.000336633663366,5.005,4.996,4.999
24,6.04576712328767,6.089,5.928,6.089,4.996000000000001,4.996,4.996,4.996
