Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.016415841584159,5.161,5.0,5.0,5.121168316831683,5.71,5.0,5.004
2,5.156653465346535,5.186,5.124,5.161,5.807861386138617,5.925,5.71,5.767
3,5.0800495049504955,5.124,5.021,5.113,5.7341287128712874,5.82,5.653,5.767
4,5.019544554455447,5.021,5.01,5.021,5.683485148514853,5.72,5.673,5.673
5,5.002495049504949,5.01,4.998,5.003,5.713366336633667,5.72,5.703,5.719
6,4.997999999999999,4.998,4.998,4.998,5.717376237623761,5.734,5.706,5.719
7,4.997999999999999,4.998,4.998,4.998,5.740475247524756,5.743,5.722,5.743
8,5.05353,5.144,4.998,5.007,6.09641,6.453,5.743,6.034
9,5.235574257425743,5.269,5.144,5.249,6.5813465346534645,6.669,6.453,6.6
10,5.148693069306931,5.304,4.631,5.27,6.9485247524752465,7.36,6.669,6.891
11,4.6309999999999985,4.631,4.631,4.631,7.373792079207921,7.394,7.325,7.373
12,4.5785049504950495,4.719,3.648,4.631,7.765623762376239,9.256,7.314,7.314
13,2.7354158415841576,3.648,1.968,3.099,9.260940594059406,9.5,9.008,9.13
14,2.232237623762376,2.454,1.972,2.108,9.286277227722774,9.5,8.88,9.5
15,2.2736435643564357,2.442,2.169,2.214,8.940108910891091,9.013,8.848,8.951
16,2.1725643564356436,2.174,2.167,2.173,8.949623762376238,9.034,8.928,8.938
17,2.1686039603960396,2.171,2.167,2.168,9.012722772277225,9.034,8.983,9.023
18,2.201693069306931,2.576,2.171,2.171,8.936217821782181,8.983,8.455,8.983
19,2.9091089108910904,3.03,2.576,2.973,7.798158415841584,8.455,7.278,7.737
20,2.9964950495049516,3.021,2.994,2.994,7.250663366336635,7.278,7.244,7.249
21,3.0093267326732684,3.033,2.905,3.033,6.889851485148518,7.244,6.8,6.849
22,3.034435643564357,3.05,3.033,3.033,6.849000000000005,6.849,6.849,6.849
23,3.2760297029702956,3.304,3.05,3.304,6.78962376237624,6.849,6.763,6.789
24,1.7203663366336632,3.304,1.464,1.493,9.00160396039604,9.452,6.763,9.3
25,2.3297326732673267,2.427,1.668,2.366,8.726346534653466,9.051,8.669,8.726
26,2.2729603960396045,2.303,2.264,2.268,8.565455445544556,8.669,8.543,8.544
27,2.2603168316831677,2.268,2.255,2.261,8.658435643564356,8.777,8.467,8.642
28,2.266009900990099,2.268,2.263,2.266,8.49756435643564,8.515,8.467,8.514
29,2.2422574257425754,2.263,2.228,2.23,8.611584158415845,8.676,8.515,8.676
30,2.2282475247524753,2.231,2.228,2.228,8.671405940594061,8.676,8.634,8.676
31,2.234930693069307,2.238,2.231,2.236,8.559108910891089,8.634,8.506,8.532
32,2.234841584158416,2.238,2.232,2.235,8.503485148514853,8.506,8.502,8.503
33,2.233722772277228,2.237,2.231,2.233,8.451346534653466,8.503,8.391,8.465
34,2.3327425742574253,2.623,2.237,2.239,8.351861386138614,8.391,8.317,8.349
35,2.6226633663366328,2.627,2.614,2.624,8.382881188118812,8.529,8.317,8.356
36,2.616821782178217,2.618,2.611,2.618,8.485118811881188,8.588,8.468,8.472
37,2.3896930693069307,2.611,2.337,2.342,8.8389702970297,8.932,8.588,8.857
38,2.3343267326732673,2.338,2.334,2.334,8.818920792079208,8.819,8.818,8.819
39,2.334,2.334,2.334,2.334,8.817999999999998,8.818,8.818,8.818
40,2.3366923076923074,2.345,2.334,2.335,8.771410256410256,8.818,8.63,8.804
