Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0029702970297025,5.005,5.0,5.005,4.713277227722772,5.0,4.493,4.665
2,5.0,5.0,5.0,5.0,5.026366336633663,5.046,5.0,5.04
3,4.972534653465348,5.0,4.927,5.0,5.174722772277228,5.414,5.0,5.199
4,4.902792079207922,4.927,4.896,4.896,5.527257425742577,5.561,5.414,5.561
5,4.896000000000001,4.896,4.896,4.896,5.561000000000001,5.561,5.561,5.561
6,4.896000000000001,4.896,4.896,4.896,5.561000000000002,5.561,5.561,5.561
7,4.896000000000001,4.896,4.896,4.896,5.561000000000002,5.561,5.561,5.561
8,4.899089108910892,5.0,4.896,4.896,5.469970297029704,5.561,5.184,5.482
9,5.0,5.0,5.0,5.0,5.004990099009901,5.184,5.0,5.0
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,5.0,5.0,5.0,5.0,4.9994455445544554,5.0,4.972,5.0
13,4.553584158415841,5.0,4.276,4.46,5.6380099009901,5.942,4.947,5.865
14,4.3301287128712875,4.464,4.231,4.279,6.054801980198022,6.143,5.942,6.051
15,3.9095999999999993,4.231,3.815,3.815,6.155199999999999,6.189,6.052,6.163
16,3.8319801980198016,3.884,3.815,3.817,6.013821782178217,6.052,5.93,6.043
17,3.9248118811881185,3.933,3.884,3.933,5.862435643564359,5.93,5.846,5.846
18,4.082762376237623,4.311,3.933,3.94,5.717168316831683,5.846,5.529,5.804
19,4.436099009900991,4.562,4.311,4.446,5.404435643564355,5.529,5.303,5.391
20,4.573019801980197,4.574,4.562,4.574,5.360673267326733,5.408,5.298,5.392
21,4.573999999999999,4.574,4.574,4.574,5.414564356435645,5.416,5.408,5.416
22,4.614623762376238,4.718,4.574,4.574,5.313346534653465,5.416,5.155,5.322
23,4.9161683168316825,5.0,4.718,5.0,5.023118811881187,5.205,5.0,5.0
24,3.886425742574258,4.745,3.716,3.743,5.881277227722771,6.025,5.205,5.994
25,3.6968118811881174,3.716,3.681,3.681,5.984217821782178,6.025,5.948,5.975
26,3.6595049504950503,3.681,3.627,3.646,6.028970297029702,6.187,5.922,5.975
27,3.6270000000000007,3.627,3.627,3.627,5.852376237623761,5.973,5.789,5.851
28,3.6270000000000007,3.627,3.627,3.627,5.71742574257426,5.789,5.71,5.71
29,3.6270000000000007,3.627,3.627,3.627,5.710000000000002,5.71,5.71,5.71
30,3.751376237623762,3.965,3.627,3.636,5.649831683168314,5.71,5.545,5.71
31,4.156514851485147,4.318,3.965,4.232,5.441158415841584,5.545,5.351,5.409
32,4.321673267326733,4.329,4.318,4.32,5.351,5.351,5.351,5.351
33,4.336049504950496,4.346,4.329,4.334,5.351,5.351,5.351,5.351
34,4.346000000000001,4.346,4.346,4.346,5.351,5.351,5.351,5.351
35,4.351366336633664,4.372,4.346,4.348,5.347376237623761,5.351,5.342,5.351
36,4.395950495049504,4.401,4.372,4.4,5.341999999999999,5.342,5.342,5.342
37,4.49850495049505,4.715,4.401,4.402,5.266712871287128,5.342,5.102,5.342
38,4.33439603960396,4.723,3.832,4.319,5.325594059405939,5.561,5.102,5.415
39,3.8318217821782175,3.832,3.822,3.832,5.369059405940596,5.415,5.212,5.374
40,3.787837837837838,3.822,3.78,3.78,5.147162162162161,5.212,5.141,5.141
