Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,4.9287326732673264,5.0,4.898,4.898,5.362910891089106,5.507,5.0,5.5
5,4.898,4.898,4.898,4.898,5.506999999999996,5.507,5.507,5.507
6,4.970712871287129,5.0,4.898,5.0,5.262811881188121,5.507,5.191,5.202
7,5.0,5.0,5.0,5.0,5.191000000000001,5.191,5.191,5.191
8,5.0,5.0,5.0,5.0,5.1792277227722785,5.191,5.105,5.191
9,4.805257425742575,5.0,4.345,4.838,5.784821782178217,6.555,5.105,5.811
10,4.223425742574257,4.345,4.145,4.211,6.669089108910892,6.726,6.555,6.686
11,3.9570198019801994,4.145,3.819,3.892,6.798564356435643,6.843,6.726,6.809
12,3.049386138613861,3.819,0.5,3.819,7.293188118811882,9.086,6.843,6.851
13,1.3514356435643564,2.233,0.5,1.749,8.052000000000001,9.136,7.05,7.825
14,1.2859900990099011,1.842,0.649,1.188,8.401326732673269,8.746,7.837,8.537
15,1.6012673267326734,1.721,0.757,1.594,8.809386138613858,8.933,8.712,8.736
16,1.8715049504950494,2.185,1.721,1.911,8.621198019801978,8.728,8.483,8.653
17,1.9117326732673265,1.912,1.911,1.912,8.479326732673272,8.487,8.474,8.475
18,1.9055940594059404,1.928,1.895,1.911,8.47889108910891,8.535,8.328,8.479
19,2.566188118811881,2.88,1.928,2.73,7.898039603960396,8.328,7.537,7.808
20,3.034841584158416,3.125,2.88,3.023,7.120000000000001,7.537,6.866,7.19
21,3.036000000000001,3.036,3.036,3.036,7.2144455445544535,7.228,7.115,7.228
22,3.057732673267325,3.347,3.031,3.033,6.963207920792079,7.205,6.675,6.979
23,3.360841584158415,3.371,3.347,3.369,6.500267326732674,6.675,6.462,6.481
24,3.084623762376236,3.371,2.989,2.989,6.685029702970299,6.753,6.462,6.753
25,2.86180198019802,2.989,2.731,2.867,6.7953069306930685,6.833,6.743,6.782
26,2.4938910891089114,2.731,2.395,2.491,7.051455445544556,7.116,6.82,7.078
27,2.3531584158415844,2.395,2.257,2.395,7.115999999999999,7.116,7.116,7.116
28,2.1561980198019803,2.257,1.848,2.211,7.571811881188118,8.161,7.116,7.45
29,1.7625742574257426,1.848,1.724,1.739,8.027158415841585,8.171,7.737,8.093
30,1.7244158415841577,1.728,1.723,1.724,7.7164158415841575,7.737,7.709,7.709
31,1.7239999999999993,1.724,1.724,1.724,7.709188118811883,7.71,7.709,7.709
32,1.7323663366336637,1.804,1.722,1.724,7.742564356435643,7.924,7.71,7.715
33,1.8470594059405947,1.848,1.804,1.848,7.97581188118812,7.977,7.924,7.977
34,2.230940594059405,2.89,1.848,2.099,7.447821782178216,7.977,7.222,7.386
35,2.8909900990099016,2.891,2.89,2.891,7.356643564356437,7.386,7.23,7.371
36,2.847970297029703,2.891,2.591,2.878,7.298920792079206,7.44,7.23,7.285
37,2.284188118811881,2.591,1.992,2.371,7.607594059405942,7.675,7.44,7.64
38,1.8370792079207925,1.994,1.75,1.755,7.845089108910891,8.006,7.605,7.915
39,1.753465346534654,1.758,1.751,1.753,7.941653465346535,7.985,7.865,7.956
40,1.758925,1.763,1.758,1.758,7.845474999999999,7.865,7.783,7.857
