Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.029485148514852,5.082,5.0,5.045
2,4.99339603960396,5.0,4.939,5.0,5.030267326732674,5.08,5.0,5.021
3,4.799622448979592,4.939,4.753,4.7780000000000005,5.227265306122449,5.299,5.024,5.259
4,4.651980198019802,4.757,4.613,4.65,5.391425742574256,5.412,5.259,5.409
5,4.302564356435643,4.613,4.104,4.218,5.359702970297025,5.375,5.358,5.358
6,4.094999999999999,4.104,4.092,4.092,5.405653465346534,5.448,5.358,5.419
7,4.03279207920792,4.092,3.964,4.016,5.443702970297033,5.493,5.399,5.441
8,3.9468699999999997,3.964,3.887,3.956,5.536200000000001,5.621,5.493,5.502
9,3.7720495049504965,3.885,3.468,3.873,5.650069306930691,5.755,5.621,5.638
10,3.4826732673267333,3.485,3.473,3.482,5.850207920792078,5.929,5.755,5.878
11,3.4850000000000008,3.485,3.485,3.485,5.928999999999999,5.929,5.929,5.929
12,3.4053366336633664,3.76,2.498,3.468,6.254811881188119,7.146,5.929,5.943
13,3.489534653465346,3.766,3.347,3.383,7.09876237623762,7.155,7.074,7.08
14,3.0810792079207916,3.347,2.878,3.096,7.0530495049504935,7.112,6.979,7.051
15,2.64039,2.878,2.515,2.568,7.122070000000003,7.248,7.033,7.1135
16,2.460019801980198,2.514,2.4,2.475,7.226178217821783,7.248,7.188,7.223
17,2.4,2.4,2.4,2.4,7.234138613861389,7.279,7.22,7.23
18,2.4010297029702965,2.43,2.4,2.4,7.208623762376237,7.28,7.001,7.28
19,2.4936534653465348,2.687,2.43,2.464,6.753356435643564,7.001,6.116,6.793
20,2.7580594059405943,3.147,2.687,2.71,6.047930693069307,6.116,5.788,6.087
21,3.1469999999999985,3.147,3.147,3.147,5.7702574257425745,6.015,5.728,5.752
22,3.1456534653465336,3.147,3.121,3.147,6.125841584158416,6.196,6.015,6.127
23,2.915762376237624,3.121,2.887,2.888,6.182742574257423,6.185,6.154,6.185
24,2.9724455445544558,3.01,2.887,3.003,6.630386138613861,6.908,6.185,6.625
25,2.856831683168319,2.896,2.648,2.896,6.958623762376237,7.01,6.908,6.955
26,2.5987326732673273,2.648,2.524,2.626,7.083891089108912,7.157,7.01,7.063
27,2.3562574257425744,2.524,2.333,2.333,7.072910891089111,7.157,6.979,7.09
28,2.2198910891089105,2.336,2.011,2.245,7.004158415841584,7.104,6.863,7.035
29,1.8181485148514855,2.011,1.723,1.812,6.54990099009901,6.863,6.384,6.529
30,1.9147326732673264,2.523,1.723,1.778,6.3328910891089105,6.384,6.273,6.345
31,2.0274158415841583,2.045,1.977,2.031,6.29870297029703,6.366,6.204,6.281
32,1.9770000000000003,1.977,1.977,1.977,6.032079207920792,6.204,5.935,5.988
33,1.9770000000000003,1.977,1.977,1.977,5.853762376237625,5.935,5.779,5.863
34,1.9770000000000003,1.977,1.977,1.977,5.734148514851485,5.779,5.673,5.739
35,2.048861386138614,2.086,1.977,2.062,5.852475247524753,5.947,5.662,5.877
36,2.1003762376237622,2.105,2.086,2.105,5.9793168316831675,5.986,5.947,5.986
37,2.112069306930693,2.126,2.105,2.112,6.056217821782179,6.179,5.986,6.045
38,2.098584158415841,2.13,2.077,2.088,6.3667722772277235,6.505,6.179,6.354
39,2.1156039603960397,2.29,2.068,2.077,6.20679207920792,6.416,5.992,6.27
40,2.3191714285714284,2.373,2.29,2.314,5.975885714285714,5.992,5.927,5.979
