Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,4.983148514851485,5.0,4.926,5.0,5.0893366336633665,5.321,5.0,5.0
3,4.6441386138613865,4.975,4.142,4.621,6.009881188118811,6.308,5.321,6.107
4,4.05439603960396,4.142,4.03,4.03,6.084396039603959,6.094,6.084,6.084
5,4.005782178217821,4.03,3.881,4.03,6.020623762376238,6.084,5.469,6.084
6,3.3539504950495065,4.056,2.865,3.28,5.045336633663365,5.469,4.891,5.056
7,2.8597425742574263,2.865,2.856,2.856,5.125702970297028,5.126,5.123,5.126
8,2.8560000000000003,2.856,2.856,2.856,5.125999999999999,5.126,5.126,5.126
9,2.45049504950495,2.856,2.126,2.421,6.092079207920792,6.933,5.126,6.189
10,2.1006831683168325,2.126,2.097,2.097,7.085089108910892,7.115,6.933,7.115
11,2.097000000000001,2.097,2.097,2.097,7.096643564356437,7.115,7.08,7.089
12,1.735871287128713,3.549,0.5,2.097,7.364178217821782,8.665,6.639,7.054
13,0.5992475247524752,0.81,0.5,0.5,8.028257425742572,8.665,7.729,7.953
14,1.252980198019802,1.461,0.81,1.46,7.768495049504952,7.953,7.704,7.721
15,0.7504752475247525,1.46,0.5,0.5,8.207861386138614,8.441,7.721,8.363
16,0.5,0.5,0.5,0.5,9.441138613861387,9.5,8.441,9.5
17,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
18,0.5,0.5,0.5,0.5,8.663772277227721,9.5,6.819,9.02
19,0.9765049504950492,1.642,0.5,1.073,5.79990099009901,6.819,5.048,5.546
20,1.5670000000000002,1.567,1.567,1.567,5.042356435643565,5.048,5.027,5.048
21,0.843990099009901,1.567,0.5,0.5,6.135019801980197,6.65,5.027,6.65
22,0.5,0.5,0.5,0.5,6.65065346534653,6.651,6.65,6.651
23,0.5,0.5,0.5,0.5,6.652950495049502,6.656,6.651,6.652
24,0.5,0.5,0.5,0.5,8.930019801980198,9.5,6.656,9.496
25,0.5,0.5,0.5,0.5,8.468752475247527,8.808,8.331,8.408
26,0.5,0.5,0.5,0.5,9.215554455445544,9.5,8.462,9.346
27,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
28,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
29,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
30,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
31,1.2436534653465352,1.525,0.5,1.524,6.94458415841584,9.5,6.216,6.325
32,1.5219999999999996,1.522,1.522,1.522,6.2161386138613866,6.23,6.216,6.216
33,1.5219999999999996,1.522,1.522,1.522,6.35952475247525,6.369,6.23,6.369
34,1.5190396039603966,1.522,1.497,1.522,6.389287128712867,6.478,6.369,6.369
35,1.1652277227722772,1.497,0.5,1.254,7.2973663366336625,8.888,6.478,7.277
36,0.5,0.5,0.5,0.5,9.46779207920792,9.5,8.888,9.5
37,0.5,0.5,0.5,0.5,9.196485148514851,9.5,8.831,9.17
38,0.5,0.5,0.5,0.5,8.3200396039604,8.831,8.238,8.238
39,0.5,0.5,0.5,0.5,8.238000000000003,8.238,8.238,8.238
40,0.5,0.5,0.5,0.5,8.238,8.238,8.238,8.238
