Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.011198019801981,5.305,5.0,5.0,5.046346534653465,5.44,5.0,5.0
2,6.248009900990097,6.674,5.305,6.357,5.7056435643564365,5.955,5.375,5.803
3,6.368128712871288,6.786,5.735,6.415,5.813158415841585,6.104,5.554,5.775
4,5.863435643564356,6.129,5.735,5.829,5.636732673267327,5.861,5.535,5.64
5,6.18459405940594,6.475,6.095,6.115,5.787514851485146,6.305,5.631,5.671
6,5.746108910891089,6.095,5.0,6.08,5.357960396039604,5.631,4.676,5.605
7,5.024198019801979,5.123,4.752,5.048,4.1085247524752475,4.676,3.681,4.138
8,5.040138613861387,5.056,5.005,5.054,3.1837821782178226,3.902,2.548,3.243
9,5.107138613861387,5.179,5.017,5.12,3.4470792079207917,4.917,2.517,3.265
10,5.38528712871287,5.794,5.0,5.387,5.904207920792078,6.319,4.917,6.105
11,6.066841584158417,6.632,5.794,5.976,6.390366336633663,6.465,6.3,6.379
12,6.889079207920792,7.813,5.83,6.67,7.043188118811881,9.29,6.216,6.473
13,6.125396039603957,7.513,5.242,5.735,7.6186633663366345,7.897,7.216,7.597
14,4.804851485148515,5.303,4.257,4.991,8.516851485148518,9.5,7.592,8.319
15,4.427118811881187,4.592,4.198,4.375,9.444653465346533,9.5,9.066,9.473
16,3.982960396039603,4.198,3.937,3.945,9.491019801980197,9.5,9.415,9.5
17,3.7520396039603963,3.945,3.529,3.896,9.47009900990099,9.5,9.415,9.5
18,3.472168316831683,3.702,3.275,3.417,9.439594059405941,9.5,9.231,9.5
19,3.795435643564354,3.864,3.702,3.769,8.9359900990099,9.231,8.657,9.066
20,3.8525049504950504,3.864,3.769,3.864,8.561168316831683,8.701,8.412,8.553
21,3.7404059405940595,3.769,3.733,3.74,8.728257425742575,8.729,8.701,8.729
22,3.719178217821783,3.733,3.716,3.716,8.75072277227723,8.754,8.729,8.754
23,3.716000000000001,3.716,3.716,3.716,8.754564356435646,8.759,8.754,8.754
24,2.686069306930692,7.211,2.305,2.351,9.465089108910892,9.5,8.703,9.5
25,2.8643762376237625,3.123,2.478,2.948,9.474376237623762,9.5,9.406,9.5
26,2.5099504950495053,2.854,2.478,2.489,9.493732673267328,9.5,9.336,9.5
27,3.0051881188118807,3.662,2.854,2.948,8.883920792079206,9.336,8.334,8.921
28,4.075178217821782,4.535,3.662,4.118,8.189108910891088,8.334,8.145,8.145
29,4.990544554455445,5.133,4.535,4.984,8.131495049504949,8.167,8.074,8.152
30,5.144554455445545,5.225,5.097,5.134,7.762920792079205,8.074,7.31,7.582
31,5.070356435643565,5.097,5.04,5.087,7.240881188118814,7.31,7.152,7.31
32,5.040000000000001,5.04,5.04,5.04,7.1059900990099,7.152,6.993,7.152
33,5.040000000000001,5.04,5.04,5.04,6.910376237623761,6.993,6.89,6.89
34,5.0390297029702955,5.04,5.032,5.04,6.9108217821782185,6.961,6.892,6.901
35,5.031999999999998,5.032,5.032,5.032,6.961267326732674,6.967,6.961,6.961
36,5.087960396039605,5.134,5.031,5.133,7.025732673267325,7.074,6.967,7.07
37,5.5060594059405945,5.737,5.134,5.624,7.102079207920791,7.109,7.074,7.109
38,5.763960396039604,5.765,5.737,5.765,7.061792079207921,7.093,6.923,7.079
39,5.764999999999999,5.765,5.765,5.765,6.7406138613861355,6.923,6.685,6.709
40,5.765,5.765,5.765,5.765,6.712999999999999,6.713,6.713,6.713
