Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.025584158415841,5.167,5.0,5.0,5.150613861386138,5.859,5.0,5.0
10,5.16750495049505,5.17,5.167,5.167,6.235811881188116,6.322,5.859,6.286
11,4.969217821782179,5.17,4.624,4.969,6.196584158415844,6.281,6.188,6.188
12,3.988851485148514,4.624,3.578,4.118,6.566534653465345,6.886,6.22,6.456
13,3.6744851485148518,3.88,3.404,3.737,7.177237623762375,7.509,6.885,7.188
14,3.488990099009902,3.779,2.851,3.605,7.558386138613863,7.712,7.333,7.564
15,2.5911881188118815,2.851,2.475,2.484,7.767950495049507,7.839,7.698,7.756
16,2.382346534653465,2.475,2.165,2.475,7.830138613861388,7.896,7.751,7.839
17,2.090643564356436,2.165,2.029,2.073,7.946376237623764,7.98,7.87,7.961
18,2.2195742574257427,3.434,2.021,2.029,7.75750495049505,7.98,6.737,7.98
19,4.796168316831684,4.98,3.434,4.964,5.221851485148515,6.737,5.0,5.0
20,3.803059405940592,4.69,3.364,3.677,5.597059405940596,5.766,5.369,5.57
21,3.3083861386138613,3.364,3.224,3.335,5.693237623762374,5.746,5.652,5.692
22,3.2239999999999998,3.224,3.224,3.224,5.744960396039607,5.746,5.734,5.746
23,3.2239999999999998,3.224,3.224,3.224,5.734000000000003,5.734,5.734,5.734
24,2.967663366336633,3.224,2.902,2.963,6.172940594059407,6.565,5.734,6.126
25,2.9769999999999985,2.977,2.977,2.977,6.580485148514851,6.649,6.531,6.565
26,2.9769999999999985,2.977,2.977,2.977,6.6573960396039595,6.674,6.592,6.674
27,2.9769999999999985,2.977,2.977,2.977,6.710712871287131,6.75,6.674,6.729
28,2.9769999999999985,2.977,2.977,2.977,6.781554455445547,6.791,6.729,6.791
29,2.9766336633663366,2.977,2.976,2.977,6.7676138613861365,6.791,6.742,6.772
30,2.9593762376237622,2.976,2.944,2.953,6.746415841584159,6.75,6.742,6.75
31,2.865811881188119,2.944,2.844,2.844,6.792039603960395,6.812,6.75,6.812
32,2.839683168316832,2.844,2.838,2.838,6.737683168316835,6.812,6.7,6.743
33,2.8514158415841573,2.859,2.84,2.855,6.700000000000004,6.7,6.7,6.7
34,2.8581683168316845,2.859,2.857,2.859,6.624742574257425,6.7,6.61,6.61
35,2.8554752475247533,2.857,2.85,2.857,6.648059405940594,6.664,6.63,6.649
36,2.8389405940594084,2.85,2.821,2.85,6.676009900990098,6.693,6.664,6.667
37,2.5686237623762382,2.821,2.474,2.478,6.618584158415842,6.693,6.601,6.601
38,2.4951683168316827,2.504,2.494,2.494,6.600732673267326,6.601,6.588,6.601
39,2.5007128712871287,2.504,2.5,2.5,6.507980198019805,6.588,6.498,6.498
40,2.5141999999999998,2.567,2.5,2.5,6.484274999999999,6.498,6.463,6.487
