Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.0,5.0,5.0,5.0,5.066475247524753,5.196,5.0,5.001
10,5.0,5.0,5.0,5.0,5.196,5.196,5.196,5.196
11,5.0,5.0,5.0,5.0,5.196188118811881,5.211,5.196,5.196
12,5.1382871287128715,5.921,4.932,4.968,6.054326732673266,8.398,5.211,5.291
13,4.394712871287129,5.039,4.067,4.373,8.882564356435642,8.997,8.353,8.973
14,4.129118811881189,4.218,4.067,4.148,8.872683168316833,8.973,8.739,8.835
15,4.218000000000002,4.218,4.218,4.218,8.831445544554457,8.868,8.733,8.868
16,4.230980198019803,4.354,4.218,4.218,8.843821782178217,8.888,8.678,8.868
17,4.354376237623764,4.362,4.346,4.354,8.674237623762377,8.678,8.674,8.674
18,4.36229702970297,4.479,4.342,4.346,8.543871287128713,8.674,8.191,8.674
19,4.534207920792081,4.619,4.479,4.501,8.105128712871288,8.191,7.958,8.141
20,4.661742574257425,4.688,4.619,4.674,7.817475247524751,7.958,7.704,7.804
21,4.688,4.688,4.688,4.688,7.710029702970294,7.719,7.68,7.719
22,4.688,4.688,4.688,4.688,7.648316831683167,7.68,7.622,7.645
23,4.688,4.688,4.688,4.688,7.59372277227723,7.622,7.575,7.588
24,4.239019801980199,5.228,3.399,4.372,8.412544554455446,9.399,6.102,8.349
25,4.581297029702971,4.587,4.554,4.587,8.021247524752473,8.052,8.012,8.017
26,4.589653465346535,4.596,4.587,4.588,7.985762376237622,8.012,7.973,7.977
27,4.608574257425743,4.61,4.596,4.61,7.942663366336634,7.973,7.923,7.923
28,4.61,4.61,4.61,4.61,7.923000000000001,7.923,7.923,7.923
29,4.61048514851485,4.611,4.61,4.61,7.923000000000001,7.923,7.923,7.923
30,4.610999999999999,4.611,4.611,4.611,7.923000000000001,7.923,7.923,7.923
31,4.526326732673267,4.611,4.224,4.611,7.894861386138613,7.951,7.744,7.951
32,4.411277227722772,4.445,4.224,4.445,7.58569306930693,7.744,7.549,7.549
33,4.445,4.445,4.445,4.445,7.549000000000001,7.549,7.549,7.549
34,4.449217821782178,4.454,4.445,4.45,7.555277227722774,7.557,7.549,7.557
35,4.459643564356435,4.46,4.454,4.46,7.557000000000002,7.557,7.557,7.557
36,4.465623762376238,4.493,4.46,4.464,7.566069306930692,7.713,7.557,7.557
37,4.3865742574257425,4.522,4.209,4.319,8.000683168316831,8.168,7.713,8.07
38,4.361881188118811,4.454,4.209,4.376,8.427019801980197,8.584,8.168,8.479
39,4.186504950495049,4.376,4.156,4.156,8.39457425742574,8.459,8.389,8.389
40,4.156,4.156,4.156,4.156,8.38555882352941,8.389,8.381,8.388
