Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0479603960396044,5.17,5.0,5.0,5.416623762376237,6.452,5.0,5.266
2,4.9664752475247536,5.17,4.553,4.979,6.7951188118811885,6.971,6.452,6.826
3,4.314415841584158,4.553,4.246,4.246,7.016712871287126,7.029,6.971,7.029
4,4.246,4.246,4.246,4.246,7.028999999999997,7.029,7.029,7.029
5,4.246,4.246,4.246,4.246,7.101881188118813,7.178,7.029,7.093
6,4.246,4.246,4.246,4.246,7.177999999999998,7.178,7.178,7.178
7,4.246,4.246,4.246,4.246,7.211217821782178,7.226,7.178,7.226
8,4.186029702970297,4.246,4.062,4.153,7.434663366336634,7.913,7.226,7.369
9,2.9792475247524752,4.062,1.691,3.024,8.171485148514853,8.688,7.913,8.111
10,1.5199306930693073,1.691,1.399,1.501,8.762772277227722,8.827,8.688,8.739
11,1.6726732673267326,1.764,1.519,1.668,8.57590099009901,8.713,8.463,8.584
12,1.8042178217821785,1.939,1.764,1.785,8.471049504950495,8.625,8.376,8.458
13,1.2682475247524754,1.823,0.868,1.49,8.895069306930694,9.092,8.625,8.837
14,1.4929999999999999,1.493,1.493,1.493,8.798415841584156,8.806,8.794,8.794
15,1.4733465346534655,1.493,1.466,1.466,8.798099009900987,8.8,8.794,8.8
16,1.4992475247524752,1.512,1.466,1.512,8.669108910891088,8.8,8.625,8.625
17,1.5120000000000002,1.512,1.512,1.512,8.625,8.625,8.625,8.625
18,1.5289306930693078,1.586,1.512,1.512,8.597702970297032,8.625,8.522,8.625
19,1.9679504950495055,2.217,1.586,1.972,8.311930693069305,8.522,8.124,8.341
20,2.2183663366336632,2.22,2.217,2.218,8.104039603960395,8.124,8.084,8.107
21,2.046712871287128,2.22,1.843,2.118,8.288534653465344,8.499,8.084,8.301
22,1.9258118811881189,2.012,1.844,1.903,8.363059405940595,8.483,8.274,8.391
23,2.01194,2.012,2.011,2.012,8.274359999999996,8.281,8.274,8.274
24,1.7777524752475247,2.011,1.62,1.64,8.542881188118812,8.691,8.281,8.648
25,1.7485151515151516,1.815,1.632,1.773,8.516383838383836,8.657,8.452,8.478
26,1.815247524752475,1.82,1.815,1.815,8.462999999999996,8.463,8.463,8.463
27,2.215762376237624,2.436,1.82,2.28,8.137148514851486,8.463,7.96,8.1
28,2.479861386138613,2.493,2.436,2.489,7.904356435643561,7.96,7.887,7.898
29,2.5008800000000004,2.529,2.493,2.494,7.871900000000003,7.887,7.844,7.88
30,2.529320987654321,2.532,2.529,2.529,7.843197530864197,7.844,7.836,7.844
31,2.5491980198019797,2.558,2.533,2.553,7.812821782178217,7.828,7.79,7.811
32,2.5961500000000006,2.603,2.558,2.603,7.755370000000002,7.79,7.744,7.752
33,2.605435643564357,2.606,2.603,2.606,7.741663366336633,7.744,7.741,7.741
34,2.2583960396039613,2.606,2.115,2.145,8.206673267326732,8.362,7.741,8.3
35,2.151247524752474,2.191,2.051,2.185,8.323376237623766,8.489,8.228,8.264
36,2.0221022727272726,2.051,1.959,2.039,8.555068181818182,8.658,8.489,8.55
37,1.990495049504951,2.06,1.959,1.994,8.566207920792081,8.658,8.474,8.534
38,2.3084356435643567,2.393,2.06,2.391,8.319029702970301,8.474,8.248,8.282
39,2.3930000000000002,2.393,2.393,2.393,8.247589473684206,8.248,8.247,8.248
