Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,4.882960396039604,5.0,4.36,5.0,5.016415841584157,5.073,5.0,5.0
10,4.1797524752475255,4.36,4.137,4.137,5.066742574257427,5.073,5.038,5.073
11,4.072128712871287,4.22,3.417,4.111,5.246574257425741,5.651,4.979,5.151
12,2.765188118811881,4.655,0.5,3.592,6.425297029702972,9.5,3.926,5.767
13,0.5,0.5,0.5,0.5,9.495792079207922,9.5,9.358,9.5
14,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
15,0.5,0.5,0.5,0.5,9.494396039603958,9.5,9.444,9.5
16,0.5,0.5,0.5,0.5,9.406217821782178,9.5,9.201,9.444
17,0.5,0.5,0.5,0.5,9.39649504950495,9.487,9.247,9.378
18,0.5482871287128713,1.799,0.5,0.5,9.010277227722773,9.5,7.081,9.5
19,2.469,3.138,1.799,2.356,6.652168316831681,7.081,6.333,6.581
20,2.855520000000001,3.112,2.838,2.838,6.3550200000000014,6.362,6.334,6.355
21,1.1070594059405943,2.838,0.873,0.929,7.361782178217822,7.698,6.355,7.435
22,0.8174851485148515,1.059,0.5,0.782,7.048425742574257,7.521,6.883,6.992
23,0.5,0.5,0.5,0.5,7.392722772277226,7.516,7.128,7.426
24,0.5046138613861386,0.607,0.5,0.5,9.155247524752475,9.5,4.926,9.5
25,0.547950495049505,0.648,0.5,0.5,9.30629702970297,9.5,9.026,9.5
26,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
27,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
28,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
29,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
30,0.9338316831683168,1.889,0.5,0.503,9.379405940594058,9.5,8.52,9.5
31,0.9576633663366337,2.876,0.5,0.5,9.5,9.5,9.5,9.5
32,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
33,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
34,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
35,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
36,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
37,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
38,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
39,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
40,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
