Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,4.9861980198019795,5.0,4.955,5.0,5.153930693069308,5.763,5.0,5.0
9,5.040930693069308,5.063,4.97,5.063,6.0073663366336625,6.069,5.763,6.069
10,4.987009900990099,5.063,4.832,5.004,6.0799405940594085,6.089,6.069,6.084
11,4.807752475247525,4.832,4.79,4.808,6.09589108910891,6.107,6.089,6.093
12,4.636524752475247,4.79,3.816,4.786,6.4782574257425765,7.273,6.107,6.107
13,3.3624158415841587,3.816,3.254,3.28,7.361544554455447,7.412,7.273,7.378
14,3.0046435643564346,3.254,2.897,2.897,7.460445544554453,7.515,7.412,7.46
15,2.9319702970297032,2.942,2.897,2.942,7.61231683168317,7.649,7.515,7.629
16,2.8422970297029697,2.942,2.837,2.837,7.721584158415842,7.802,7.615,7.726
17,2.8843366336633647,2.885,2.864,2.885,7.945970297029704,7.977,7.802,7.977
18,3.091782178217821,4.106,2.885,2.885,7.639495049504951,7.982,6.708,7.977
19,2.903574257425741,3.114,2.885,2.885,6.124950495049506,6.708,6.01,6.092
20,2.887920792079208,2.896,2.885,2.885,6.114069306930691,6.145,6.1,6.106
21,2.9418910891089114,3.019,2.896,2.924,6.2441881188118815,6.452,6.145,6.196
22,3.027524752475248,3.036,3.019,3.029,6.477732673267329,6.489,6.452,6.489
23,3.058376237623763,3.255,3.036,3.056,6.538465346534653,6.809,6.489,6.531
24,3.260727272727273,3.592,2.89,3.255,8.611050505050503,8.927,6.809,8.684
25,3.1369009900990097,3.214,3.028,3.133,6.667811881188118,7.348,6.63,6.63
26,3.265683168316833,3.338,3.214,3.215,6.63,6.63,6.63,6.63
27,3.363485148514852,3.466,3.338,3.338,6.677801980198021,6.859,6.63,6.63
28,3.5384059405940596,3.625,3.466,3.536,6.9062574257425755,6.982,6.859,6.903
29,4.157980198019802,4.349,3.62,4.246,6.784405940594061,6.862,6.778,6.778
30,4.391970297029703,4.531,4.246,4.458,6.78486138613861,6.785,6.778,6.785
31,4.7113366336633655,4.8,4.531,4.708,6.828801980198017,6.877,6.785,6.815
32,5.004831683168316,5.201,4.8,5.153,6.917841584158416,6.96,6.877,6.923
33,5.114326732673268,5.15,5.064,5.131,7.096009900990099,7.275,6.96,7.006
34,5.048396039603959,5.064,5.027,5.047,7.362742574257426,7.437,7.275,7.376
35,5.005059405940593,5.027,4.965,5.026,7.533732673267327,7.71,7.437,7.467
36,4.965,4.965,4.965,4.965,7.73339603960396,7.754,7.71,7.728
37,4.957336633663365,4.965,4.948,4.96,7.772188118811881,7.797,7.754,7.763
38,4.797514851485149,4.948,4.034,4.948,7.888376237623762,8.074,7.797,7.878
39,4.065534653465345,4.097,4.034,4.055,8.12449504950495,8.164,8.074,8.112
40,4.103242424242424,4.121,4.097,4.097,8.129242424242424,8.164,8.048,8.164
