Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.147633663366336,5.268,5.0,5.187
2,5.0368613861386144,5.134,4.993,5.013,5.3908712871287126,5.636,5.262,5.381
3,5.184821782178217,5.254,4.995,5.237,6.062831683168316,6.256,5.636,6.148
4,4.888653465346534,4.995,4.851,4.869,6.2552871287128715,6.256,6.231,6.256
5,4.813900990099009,4.851,4.789,4.812,6.110445544554455,6.231,6.073,6.106
6,4.786217821782179,4.789,4.781,4.789,6.0729999999999995,6.073,6.073,6.073
7,4.781,4.781,4.781,4.781,6.164069306930691,6.208,6.073,6.208
8,4.777980198019802,4.781,4.74,4.781,6.208009900990097,6.209,6.208,6.208
9,4.074445544554455,4.74,3.592,3.989,6.720792079207921,7.071,6.209,6.802
10,3.3656732673267324,3.592,3.173,3.417,7.349742574257426,7.488,7.071,7.45
11,3.2359207920792077,3.414,3.115,3.202,7.974851485148515,8.557,7.488,7.854
12,2.5339900990099014,3.414,0.5,3.408,9.08280198019802,9.5,8.557,9.053
13,0.9408712871287129,0.965,0.731,0.961,9.5,9.5,9.5,9.5
14,0.7806732673267327,0.961,0.5,0.786,9.5,9.5,9.5,9.5
15,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
16,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
17,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
18,0.5216237623762376,0.696,0.5,0.5,9.5,9.5,9.5,9.5
19,0.9983960396039602,1.298,0.696,0.946,9.438019801980198,9.5,8.95,9.5
20,1.0065247524752474,1.71,0.5,0.981,8.057306930693068,8.956,7.422,8.06
21,1.0126237623762377,1.12,0.961,0.996,8.309336633663365,8.518,7.93,8.408
22,1.1791881188118811,1.294,1.12,1.149,7.662891089108911,7.93,7.441,7.695
23,1.2617623762376238,1.519,0.852,1.294,7.72949504950495,8.117,7.481,7.708
24,0.523950495049505,0.87,0.5,0.5,9.256960396039604,9.5,7.804,9.5
25,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
26,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
27,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
28,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
29,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
30,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
31,0.5,0.5,0.5,0.5,9.402940594059409,9.5,8.69,9.5
32,0.5,0.5,0.5,0.5,8.39364356435643,8.752,8.165,8.372
33,0.5,0.5,0.5,0.5,8.997851485148516,9.5,8.388,8.752
34,0.5,0.5,0.5,0.5,9.268544554455449,9.5,8.989,9.374
35,0.5,0.5,0.5,0.5,9.034594059405944,9.248,8.989,8.992
36,0.5,0.5,0.5,0.5,9.25929702970297,9.263,9.248,9.261
37,0.5,0.5,0.5,0.5,9.377613861386136,9.5,9.035,9.492
38,0.5,0.5,0.5,0.5,8.874227722772277,9.035,8.674,8.883
39,0.5,0.5,0.5,0.5,8.44081188118812,8.674,8.392,8.398
40,0.5,0.5,0.5,0.5,8.392,8.392,8.392,8.392
