Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
3,1330244,1335245,5.0,5.0,5.0,5.0,23.242,25.142,22.329,22.315,36.322,36.971,40.852,34.783,11.108,4.742,8.602,9.957,18.664,9.916
3,1335245,1340245,5.0,5.0,5.0,5.0,25.142,24.562,22.315,22.325,36.971,36.942,34.783,34.966,4.742,4.783,9.957,9.876,9.916,13.12
3,1340245,1345245,5.0,5.305,5.0,4.796,24.562,24.03,22.325,22.336,36.942,36.303,34.966,36.622,4.783,4.824,9.876,10.081,13.12,9.177
3,1345245,1350245,5.305,5.321,4.796,4.637,24.03,23.798,22.336,22.336,36.303,36.69,36.622,35.809,4.824,4.742,10.081,9.67,9.177,7.863
3,1350245,1355246,5.321,5.413,4.637,4.216,23.798,23.711,22.336,22.336,36.69,37.214,35.809,34.986,4.742,4.701,9.67,9.834,7.863,10.491
3,1355246,1360245,5.413,5.326,4.216,4.101,23.711,23.66,22.336,22.329,37.214,36.071,34.986,34.647,4.701,4.701,9.834,9.547,10.491,10.45
3,1360245,1365246,5.326,5.326,4.101,4.105,23.66,23.502,22.329,22.339,36.071,36.264,34.647,35.721,4.701,5.645,9.547,12.586,10.45,7.534
3,1365246,1370246,5.326,5.219,4.105,4.16,23.502,23.376,22.339,22.343,36.264,36.594,35.721,34.821,5.645,4.865,12.586,11.641,7.534,11.477
3,1370246,1375247,5.219,5.219,4.16,4.123,23.376,23.234,22.343,22.329,36.594,35.896,34.821,34.734,4.865,4.824,11.641,10.738,11.477,11.066
3,1375247,1380246,5.219,5.153,4.123,4.264,23.234,23.068,22.329,22.325,35.896,35.993,34.734,35.567,4.824,5.687,10.738,9.67,11.066,12.093
3,1380246,1385247,5.153,5.196,4.264,3.818,23.068,22.91,22.325,22.329,35.993,36.042,35.567,34.841,5.687,4.865,9.67,11.025,12.093,11.559
3,1385247,1390247,5.196,5.192,3.818,3.813,22.91,22.729,22.329,22.322,36.042,36.148,34.841,34.773,4.865,4.906,11.025,11.559,11.559,8.52
3,1390247,1395247,5.192,5.19,3.813,3.813,22.729,22.485,22.322,22.308,36.148,36.148,34.773,34.802,4.906,4.947,11.559,9.218,8.52,10.656
3,1395247,1400247,5.19,5.188,3.813,3.813,22.485,22.351,22.308,22.297,36.148,36.08,34.802,35.412,4.947,4.742,9.218,9.711,10.656,9.876
3,1400247,1405248,5.188,5.161,3.813,3.632,22.351,22.213,22.297,22.301,36.08,35.983,35.412,34.928,4.742,4.701,9.711,10.861,9.876,9.054
3,1405248,1410248,5.161,5.238,3.632,3.383,22.213,21.972,22.301,22.315,35.983,36.196,34.928,34.821,4.701,4.865,10.861,12.011,9.054,12.627
3,1410248,1415248,5.238,5.242,3.383,3.626,21.972,21.728,22.315,22.318,36.196,36.4,34.821,34.908,4.865,4.824,12.011,11.108,12.627,9.67
3,1415248,1420248,5.242,5.239,3.626,3.658,21.728,21.373,22.318,22.297,36.4,36.293,34.908,35.46,4.824,4.66,11.108,10.081,9.67,10.081
3,1420248,1425249,5.239,5.227,3.658,3.658,21.373,21.247,22.297,22.304,36.293,36.264,35.46,34.705,4.66,10.615,10.081,10.574,10.081,12.915
3,1425249,1430248,5.227,5.227,3.658,3.655,21.247,21.002,22.304,22.308,36.264,36.148,34.705,35.663,10.615,4.865,10.574,9.259,12.915,9.013
3,1430248,1435249,5.227,5.21,3.655,3.531,21.002,20.663,22.308,22.311,36.148,36.216,35.663,34.666,4.865,4.824,9.259,11.025,9.013,11.888
3,1435249,1440249,5.21,5.21,3.531,3.531,20.663,20.21,22.311,22.308,36.216,37.088,34.666,35.267,4.824,4.742,11.025,11.231,11.888,9.999
