Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
3,1330256,1335257,5.0,5.0,5.0,5.0,19.307,19.398,33.235,33.239,37.097,34.695,38.625,32.063,15.173,6.713,8.767,7.494,7.452,6.22
3,1335257,1340256,5.0,5.0,5.0,5.0,19.398,19.173,33.239,33.235,34.695,36.632,32.063,32.392,6.713,9.301,7.494,8.192,6.22,6.302
3,1340256,1345257,5.0,5.0,5.0,5.0,19.173,19.094,33.235,33.235,36.632,36.845,32.392,32.46,9.301,8.069,8.192,7.74,6.302,6.426
3,1345257,1350257,5.0,4.784,5.0,4.362,19.094,18.913,33.235,33.214,36.845,35.877,32.46,33.36,8.069,6.919,7.74,6.919,6.426,8.767
3,1350257,1355257,4.784,4.749,4.362,4.376,18.913,18.877,33.214,33.207,35.877,35.373,33.36,34.008,6.919,8.233,6.919,6.795,8.767,6.713
3,1355257,1360257,4.749,5.361,4.376,4.16,18.877,18.645,33.207,33.197,35.373,36.226,34.008,33.011,8.233,8.931,6.795,7.534,6.713,6.343
3,1360257,1365258,5.361,5.363,4.16,4.173,18.645,18.566,33.197,33.232,36.226,39.49,33.011,33.108,8.931,7.452,7.534,7.37,6.343,6.138
3,1365258,1370258,5.363,5.363,4.173,4.31,18.566,18.436,33.232,33.246,39.49,34.995,33.108,35.431,7.452,6.385,7.37,7.329,6.138,6.795
3,1370258,1375258,5.363,5.367,4.31,4.469,18.436,18.27,33.246,33.277,34.995,35.121,35.431,34.105,6.385,6.631,7.329,7.329,6.795,6.138
3,1375258,1380258,5.367,5.409,4.469,4.472,18.27,18.187,33.277,33.33,35.121,38.511,34.105,33.776,6.631,6.837,7.329,8.684,6.138,6.343
3,1380258,1385259,5.409,5.397,4.472,4.632,18.187,18.006,33.33,33.386,38.511,39.858,33.776,34.028,6.837,6.713,8.684,7.945,6.343,6.385
3,1385259,1390258,5.397,5.451,4.632,4.583,18.006,17.844,33.386,33.446,39.858,35.838,34.028,34.076,6.713,6.549,7.945,7.411,6.385,6.426
3,1390258,1395259,5.451,5.451,4.583,4.526,17.844,17.687,33.446,33.505,35.838,38.318,34.076,32.701,6.549,6.96,7.411,7.288,6.426,6.179
3,1395259,1400259,5.451,5.451,4.526,4.486,17.687,17.545,33.505,33.579,38.318,40.604,32.701,32.614,6.96,7.37,7.288,7.822,6.179,6.302
3,1400259,1405261,5.451,5.423,4.486,4.224,17.545,17.407,33.579,33.635,40.604,35.693,32.614,33.64,7.37,7.411,7.822,7.411,6.302,6.22
3,1405261,1410260,5.423,5.423,4.224,4.272,17.407,17.312,33.635,33.684,35.693,33.727,33.64,35.179,7.411,7.042,7.411,8.069,6.22,8.397
3,1410260,1415261,5.423,5.45,4.272,4.264,17.312,17.304,33.684,33.705,33.727,36.322,35.179,33.747,7.042,6.631,8.069,7.781,8.397,6.302
3,1415261,1420261,5.45,5.212,4.264,4.458,17.304,17.162,33.705,33.73,36.322,36.419,33.747,33.902,6.631,7.042,7.781,8.15,6.302,6.672
3,1420261,1425261,5.212,5.212,4.458,4.554,17.162,16.989,33.73,33.754,36.419,34.589,33.902,33.64,7.042,6.754,8.15,7.288,6.672,9.506
3,1425261,1430261,5.212,5.212,4.554,4.531,16.989,16.803,33.754,33.754,34.589,35.189,33.64,33.369,6.754,6.795,7.288,8.192,9.506,6.59
3,1430261,1435261,5.212,5.191,4.531,4.408,16.803,16.717,33.754,33.768,35.189,33.978,33.369,32.789,6.795,6.713,8.192,7.986,6.59,6.549
3,1435261,1440261,5.191,5.182,4.408,4.541,16.717,16.496,33.768,33.796,33.978,37.368,32.789,33.176,6.713,6.713,7.986,7.042,6.549,6.138
