Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
3,1330224,1335225,5.0,5.0,5.0,5.0,11.008,10.984,27.514,27.503,35.683,37.039,33.544,32.682,5.399,6.056,6.795,6.179,8.684,8.602
3,1335225,1340225,5.0,5.23,5.0,3.462,10.984,10.996,27.503,27.479,37.039,36.196,32.682,32.198,6.056,5.276,6.179,5.687,8.602,8.972
3,1340225,1345226,5.23,4.995,3.462,5.699,10.996,10.941,27.479,27.486,36.196,36.671,32.198,32.856,5.276,5.604,5.687,5.892,8.972,8.52
3,1345226,1350225,4.995,5.131,5.699,6.11,10.941,11.722,27.486,27.468,36.671,36.119,32.856,31.966,5.604,5.235,5.892,6.138,8.52,13.366
3,1350225,1355226,5.131,4.994,6.11,6.002,11.722,12.352,27.468,27.468,36.119,36.729,31.966,32.75,5.235,5.563,6.138,6.015,13.366,8.767
3,1355226,1360226,4.994,4.994,6.002,6.002,12.352,12.691,27.468,27.454,36.729,35.954,32.75,31.898,5.563,13.654,6.015,5.974,8.767,7.986
3,1360226,1365226,4.994,4.994,6.002,6.002,12.691,12.849,27.454,27.447,35.954,36.361,31.898,32.692,13.654,6.919,5.974,6.343,7.986,8.479
3,1365226,1370226,4.994,5.488,6.002,6.284,12.849,13.082,27.447,27.451,36.361,36.603,32.692,31.801,6.919,5.974,6.343,8.027,8.479,8.479
3,1370226,1375227,5.488,5.559,6.284,6.321,13.082,13.133,27.451,27.423,36.603,35.586,31.801,32.818,5.974,13.736,8.027,6.467,8.479,8.109
3,1375227,1380227,5.559,5.559,6.321,6.333,13.133,13.212,27.423,27.419,35.586,36.632,32.818,32.188,13.736,10.163,6.467,7.288,8.109,8.438
3,1380227,1385227,5.559,6.509,6.333,6.498,13.212,13.255,27.419,27.402,36.632,37.184,32.188,31.888,10.163,7.001,7.288,6.343,8.438,7.452
3,1385227,1390227,6.509,6.509,6.498,6.498,13.255,13.243,27.402,27.402,37.184,34.86,31.888,32.072,7.001,6.22,6.343,6.919,7.452,8.931
3,1390227,1395228,6.509,6.509,6.498,6.508,13.243,13.153,27.402,27.398,34.86,37.378,32.072,31.598,6.22,6.097,6.919,6.343,8.931,7.617
3,1395228,1400227,6.509,4.979,6.508,6.058,13.153,12.987,27.398,27.377,37.378,36.051,31.598,32.324,6.097,5.604,6.343,6.713,7.617,9.793
3,1400227,1405228,4.979,5.881,6.058,6.355,12.987,12.928,27.377,27.388,36.051,36.342,32.324,31.782,5.604,5.768,6.713,6.713,9.793,7.494
3,1405228,1410228,5.881,5.881,6.355,6.355,12.928,12.691,27.388,27.377,36.342,35.877,31.782,31.724,5.768,5.687,6.713,6.631,7.494,8.109
3,1410228,1415229,5.881,5.881,6.355,6.359,12.691,12.506,27.377,27.356,35.877,37.214,31.724,31.714,5.687,6.467,6.631,8.109,8.109,8.109
3,1415229,1420228,5.881,5.881,6.359,6.372,12.506,12.27,27.356,27.346,37.214,36.487,31.714,31.869,6.467,13.736,8.109,6.343,8.109,7.617
3,1420228,1425229,5.881,5.881,6.372,6.375,12.27,12.088,27.346,27.356,36.487,35.983,31.869,31.869,13.736,14.064,6.343,6.138,7.617,9.588
3,1425229,1430229,5.881,5.881,6.375,6.375,12.088,11.82,27.356,27.346,35.983,36.865,31.869,31.714,14.064,5.563,6.138,6.302,9.588,10.163
3,1430229,1435229,5.881,5.881,6.375,6.379,11.82,11.635,27.346,27.36,36.865,37.339,31.714,31.55,5.563,11.847,6.302,6.508,10.163,10.82
3,1435229,1440229,5.881,5.881,6.379,6.393,11.635,11.43,27.36,27.335,37.339,35.518,31.55,31.976,11.847,16.57,6.508,5.399,10.82,9.67
