Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
3,486657,491657,5.0,5.0,5.0,5.0,24.488,26.482,25.4,25.41,36.545,35.712,33.776,32.179,5.358,4.988,5.974,5.974,7.534,6.138
3,491657,496657,5.0,5.0,5.0,5.0,26.482,26.214,25.41,25.396,35.712,36.284,32.179,31.395,4.988,4.824,5.974,6.138,6.138,5.851
3,496657,501657,5.0,5.0,5.0,5.0,26.214,26.325,25.396,25.403,36.284,36.216,31.395,33.224,4.824,4.783,6.138,6.138,5.851,6.179
3,501657,506658,5.0,4.526,5.0,5.011,26.325,26.755,25.403,25.4,36.216,36.216,33.224,31.753,4.783,4.701,6.138,6.015,6.179,5.933
3,506658,511658,4.526,4.526,5.011,5.02,26.755,26.203,25.4,25.403,36.216,37.068,31.753,31.317,4.701,4.783,6.015,6.056,5.933,6.056
3,511658,516658,4.526,4.526,5.02,5.014,26.203,26.108,25.403,25.396,37.068,36.477,31.317,31.54,4.783,4.824,6.056,6.097,6.056,6.22
3,516658,521658,4.526,4.543,5.014,4.289,26.108,25.982,25.396,25.386,36.477,36.061,31.54,32.295,4.824,4.865,6.097,6.056,6.22,6.138
3,521658,526659,4.543,4.99,4.289,4.58,25.982,26.861,25.386,25.379,36.061,36.981,32.295,31.25,4.865,4.742,6.056,5.933,6.138,5.851
3,526659,531658,4.99,4.967,4.58,4.604,26.861,26.246,25.379,25.361,36.981,37.146,31.25,32.769,4.742,4.742,5.933,5.974,5.851,6.385
3,531658,536659,4.967,4.468,4.604,4.618,26.246,25.678,25.361,25.368,37.146,36.545,32.769,33.611,4.742,4.824,5.974,6.138,6.385,6.138
3,536659,541659,4.468,3.841,4.618,4.553,25.678,25.722,25.368,25.354,36.545,36.923,33.611,31.317,4.824,4.865,6.138,6.097,6.138,6.22
3,541659,546660,3.841,3.838,4.553,4.571,25.722,25.58,25.354,25.34,36.923,37.068,31.317,31.143,4.865,4.824,6.097,6.015,6.22,6.179
3,546660,551659,3.838,3.815,4.571,4.593,25.58,25.245,25.34,25.333,37.068,36.768,31.143,32.905,4.824,4.865,6.015,6.138,6.179,6.22
3,551659,556660,3.815,3.478,4.593,4.797,25.245,24.921,25.333,25.34,36.768,37.02,32.905,31.598,4.865,6.467,6.138,6.343,6.22,6.302
3,556660,561660,3.478,3.509,4.797,4.841,24.921,25.789,25.34,25.305,37.02,36.439,31.598,30.959,6.467,5.317,6.343,6.22,6.302,5.768
3,561660,566660,3.509,3.509,4.841,4.841,25.789,25.193,25.305,25.312,36.439,36.167,30.959,32.876,5.317,5.03,6.22,6.097,5.768,6.056
3,566660,571660,3.509,3.509,4.841,4.841,25.193,24.827,25.312,25.298,36.167,36.1,32.876,32.46,5.03,4.947,6.097,6.097,6.056,5.892
3,571660,576661,3.509,3.509,4.841,4.845,24.827,24.685,25.298,25.305,36.1,36.196,32.46,31.066,4.947,5.687,6.097,6.179,5.892,7.247
3,576661,581661,3.509,3.811,4.845,4.964,24.685,24.476,25.305,25.284,36.196,37.252,31.066,31.492,5.687,5.194,6.179,6.097,7.247,6.385
3,581661,586661,3.811,3.811,4.964,4.964,24.476,24.148,25.284,25.277,37.252,35.77,31.492,33.282,5.194,4.988,6.097,6.302,6.385,16.159
3,586661,591662,3.811,3.811,4.964,4.966,24.148,23.813,25.277,25.274,35.77,36.487,33.282,34.221,4.988,5.604,6.302,6.262,16.159,7.288
3,591662,596663,3.811,3.268,4.966,5.025,23.813,24.503,25.274,25.267,36.487,35.916,34.221,32.779,5.604,4.988,6.262,6.262,7.288,6.056
3,596663,601662,3.268,3.268,5.025,5.019,24.503,24.07,25.267,25.26,35.916,36.274,32.779,32.382,4.988,5.44,6.262,6.138,6.056,6.056
