Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
3,1635810,1640810,5.0,5.0,5.0,4.749,21.034,20.576,33.694,33.698,37.979,35.935,37.444,36.912,4.824,4.947,5.522,5.727,6.056,7.124
3,1640810,1645810,5.0,5.309,4.749,4.728,20.576,20.127,33.698,33.684,35.935,37.252,36.912,37.754,4.947,5.112,5.727,5.727,7.124,6.097
3,1645810,1650810,5.309,5.306,4.728,4.731,20.127,19.626,33.684,33.687,37.252,36.245,37.754,36.825,5.112,4.906,5.727,5.645,6.097,7.822
3,1650810,1655811,5.306,5.517,4.731,4.695,19.626,19.134,33.687,33.691,36.245,36.187,36.825,36.922,4.906,4.783,5.645,5.727,7.822,5.851
3,1655811,1660810,5.517,5.517,4.695,4.685,19.134,18.66,33.691,33.719,36.187,37.514,36.922,37.231,4.783,4.783,5.727,5.687,5.851,6.179
3,1660810,1665811,5.517,5.517,4.685,4.685,18.66,18.179,33.719,33.768,37.514,39.286,37.231,37.822,4.783,4.865,5.687,5.892,6.179,6.015
3,1665811,1670811,5.517,5.464,4.685,4.691,18.179,17.698,33.768,33.835,39.286,38.773,37.822,37.919,4.865,4.824,5.892,5.851,6.015,6.097
3,1670811,1675812,5.464,5.49,4.691,4.142,17.698,17.281,33.835,33.901,38.773,38.938,37.919,36.777,4.824,4.947,5.851,5.727,6.097,5.933
3,1675812,1680811,5.49,5.547,4.142,4.245,17.281,17.052,33.901,33.95,38.938,37.039,36.777,37.193,4.947,4.742,5.727,5.851,5.933,6.015
3,1680811,1685812,5.547,5.579,4.245,4.519,17.052,16.665,33.95,33.975,37.039,38.095,37.193,37.144,4.742,4.947,5.851,5.727,6.015,5.892
3,1685812,1690812,5.579,5.615,4.519,4.606,16.665,16.24,33.975,34.003,38.095,37.407,37.144,37.483,4.947,4.701,5.727,5.645,5.892,5.851
3,1690812,1695812,5.615,5.541,4.606,4.331,16.24,16.015,34.003,34.038,37.407,35.344,37.483,36.931,4.701,4.742,5.645,5.604,5.851,6.056
3,1695812,1700812,5.541,5.541,4.331,4.331,16.015,15.558,34.038,34.063,35.344,35.383,36.931,36.747,4.742,4.742,5.604,5.687,6.056,5.81
3,1700812,1705813,5.541,5.541,4.331,4.39,15.558,15.187,34.063,34.108,35.383,35.024,36.747,36.97,4.742,4.906,5.687,5.81,5.81,6.138
3,1705813,1710813,5.541,5.318,4.39,3.985,15.187,15.152,34.108,34.122,35.024,33.698,36.97,37.473,4.906,4.783,5.81,5.727,6.138,6.22
3,1710813,1715813,5.318,5.371,3.985,4.002,15.152,14.915,34.122,34.143,33.698,33.978,37.473,36.641,4.783,4.865,5.727,5.768,6.22,6.467
3,1715813,1720813,5.371,5.543,4.002,4.357,14.915,14.742,34.143,34.168,33.978,38.56,36.641,36.786,4.865,4.824,5.768,5.687,6.467,5.851
3,1720813,1725814,5.543,5.459,4.357,3.636,14.742,14.391,34.168,34.182,38.56,34.589,36.786,37.841,4.824,4.865,5.687,5.563,5.851,5.933
3,1725814,1730813,5.459,5.571,3.636,4.277,14.391,14.115,34.182,34.185,34.589,34.162,37.841,37.715,4.865,4.865,5.563,5.768,5.933,8.808
3,1730813,1735814,5.571,5.516,4.277,4.037,14.115,13.858,34.185,34.199,34.162,33.126,37.715,36.612,4.865,4.742,5.768,5.768,8.808,6.302
3,1735814,1740814,5.516,5.547,4.037,4.155,13.858,13.539,34.199,34.238,33.126,33.223,36.612,36.999,4.742,4.783,5.768,5.851,6.302,6.138
3,1740814,1745815,5.547,5.437,4.155,4.123,13.539,13.318,34.238,34.269,33.223,32.293,36.999,37.396,4.783,4.824,5.851,5.727,6.138,6.262
