Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
6,1063494,1068495,5.0,5.0,5.038,5.0,29.913,27.397,31.882,31.935,36.303,36.535,32.305,32.856,7.904,7.124,6.508,6.467,10.368,9.711
6,1068495,1073495,5.0,5.0,5.0,5.0,27.397,26.585,31.935,31.98,36.535,37.707,32.856,32.963,7.124,6.795,6.467,6.467,9.711,9.301
6,1073495,1078495,5.0,5.279,5.0,4.116,26.585,26.143,31.98,32.005,37.707,36.1,32.963,33.031,6.795,7.699,6.467,6.713,9.301,12.052
6,1078495,1083495,5.279,5.612,4.116,4.625,26.143,25.785,32.005,32.029,36.1,37.746,33.031,35.886,7.699,6.795,6.713,6.713,12.052,6.795
6,1083495,1088496,5.612,5.638,4.625,4.721,25.785,25.544,32.029,32.047,37.746,33.978,35.886,33.466,6.795,7.288,6.713,6.754,6.795,10.656
6,1088496,1093495,5.638,5.632,4.721,4.353,25.544,25.225,32.047,32.068,33.978,36.865,33.466,35.905,7.288,6.179,6.754,6.302,10.656,7.411
6,1093495,1098496,5.632,5.632,4.353,4.462,25.225,25.02,32.068,32.085,36.865,39.18,35.905,32.672,6.179,7.658,6.302,6.713,7.411,6.179
6,1098496,1103496,5.632,5.636,4.462,4.52,25.02,24.696,32.085,32.099,39.18,40.555,32.672,35.886,7.658,6.919,6.713,6.508,6.179,6.22
6,1103496,1108497,5.636,5.628,4.52,4.795,24.696,24.535,32.099,32.124,40.555,33.049,35.886,33.553,6.919,5.974,6.508,6.385,6.22,6.302
6,1108497,1113496,5.628,5.977,4.795,6.014,24.535,24.365,32.124,32.184,33.049,35.422,33.553,33.757,5.974,6.919,6.385,6.795,6.302,12.134
6,1113496,1118497,5.977,5.977,6.014,5.905,24.365,24.405,32.184,32.261,35.422,36.177,33.757,37.183,6.919,7.042,6.795,6.837,12.134,6.877
6,1118497,1123497,5.977,5.812,5.905,5.973,24.405,24.752,32.261,32.313,36.177,36.845,37.183,33.437,7.042,7.575,6.837,6.795,6.877,6.343
6,1123497,1128497,5.812,5.137,5.973,6.012,24.752,24.495,32.313,32.362,36.845,39.373,33.437,33.621,7.575,7.288,6.795,6.795,6.343,6.385
6,1128497,1133497,5.137,5.137,6.012,6.022,24.495,24.247,32.362,32.39,39.373,37.988,33.621,34.821,7.288,7.001,6.795,7.042,6.385,6.138
6,1133497,1138498,5.137,5.137,6.022,6.01,24.247,23.932,32.39,32.397,37.988,38.347,34.821,33.331,7.001,8.192,7.042,7.658,6.138,6.631
6,1138498,1143498,5.137,5.137,6.01,6.009,23.932,23.817,32.397,32.411,38.347,37.194,33.331,34.637,8.192,6.59,7.658,6.713,6.631,6.426
6,1143498,1148498,5.137,5.137,6.009,5.912,23.817,23.612,32.411,32.422,37.194,38.269,34.637,35.199,6.59,7.37,6.713,7.699,6.426,6.426
6,1148498,1153498,5.137,5.0,5.912,5.046,23.612,23.384,32.422,32.436,38.269,37.775,35.199,34.357,7.37,8.027,7.699,8.027,6.426,6.919
6,1153498,1158499,5.0,5.185,5.046,4.503,23.384,23.19,32.436,32.443,37.775,37.93,34.357,35.131,8.027,6.631,8.027,7.083,6.919,6.097
6,1158499,1163498,5.185,5.304,4.503,4.681,23.19,23.285,32.443,32.467,37.93,34.337,35.131,33.205,6.631,6.467,7.083,7.042,6.097,12.052
6,1163498,1168500,5.304,5.264,4.681,4.384,23.285,23.171,32.467,32.489,34.337,35.751,33.205,34.918,6.467,7.042,7.042,7.124,12.052,9.301
6,1168500,1173499,5.264,5.253,4.384,4.46,23.171,22.863,32.489,32.478,35.751,36.545,34.918,33.021,7.042,6.672,7.124,6.59,9.301,8.931
6,1173499,1178500,5.253,5.038,4.46,4.281,22.863,22.658,32.478,32.485,36.545,41.03,33.021,33.718,6.672,6.22,6.59,7.165,8.931,6.262
6,1178500,1183499,5.038,5.102,4.281,4.417,22.658,22.477,32.485,32.481,41.03,35.548,33.718,34.966,6.22,6.837,7.165,7.452,6.262,6.467
6,1183499,1188500,5.102,5.0,4.417,5.0,22.477,22.248,32.481,32.492,35.548,35.189,34.966,34.637,6.837,6.302,7.452,6.795,6.467,11.436
6,1188500,1193500,5.0,5.013,5.0,5.765,22.248,22.09,32.492,32.534,35.189,35.722,34.637,32.953,6.302,7.124,6.795,7.124,11.436,6.549
6,1193500,1198500,5.013,5.015,5.765,5.704,22.09,21.949,32.534,32.562,35.722,34.831,32.953,35.993,7.124,8.397,7.124,6.549,6.549,6.59
6,1198500,1203500,5.015,4.993,5.704,5.671,21.949,21.712,32.562,32.618,34.831,35.451,35.993,33.156,8.397,6.302,6.549,6.837,6.59,6.262
