Start,Border,End,Score
2146001,2147001,2148001,1.6087291299117836
2147001,2148001,2149001,1.1879406939757051
2148001,2149001,2150001,1.116867706793146
2149001,2150001,2151001,1.1247961899453014
2150001,2151001,2152001,1.432627993330777
2151001,2152001,2153001,2.066821826309774
2152001,2153001,2154001,1.9952829097169484
2153001,2154001,2155001,1.8614899916707015
2154001,2155001,2156001,1.0759952766022791
2155001,2156001,2157001,0.913936002721061
2156001,2157001,2158001,0.898816204779986
2157001,2158001,2159001,0.6129367562064739
2158001,2159001,2160001,0.5701967191218604
2159001,2160001,2161001,0.91610568989827
2160001,2161001,2162001,1.0621101271048943
2161001,2162001,2163001,1.1464261059103302
2162001,2163001,2164001,0.9100963629034592
2163001,2164001,2165001,1.4007885650748606
2164001,2165001,2166001,1.3764283571999674
2165001,2166001,2167001,1.2313272758358478
2166001,2167001,2168001,0.9025297554562284
2167001,2168001,2169001,1.0129312044814383
2168001,2169001,2170001,0.7151553068571521
2169001,2170001,2171001,1.2232374494523635
2170001,2171001,2172001,1.0898338873509288
2171001,2172001,2173001,0.9293246606143533
2172001,2173001,2174001,1.0867488385094586
2173001,2174001,2175001,0.8073571774827678
2174001,2175001,2176001,0.8487349104088329
2175001,2176001,2177001,0.5858435825723598
2176001,2177001,2178001,0.731097450954287
2177001,2178001,2179001,1.0098041450254458
2178001,2179001,2180001,1.4905784903071884
2179001,2180001,2181001,1.4423442579823025
2180001,2181001,2182001,0.9713470227253562
2181001,2182001,2183001,1.1807561829353723
2182001,2183001,2184001,1.780031848045684
2183001,2184001,2185001,1.5442796116227582
2184001,2185001,2186001,1.1603080552433567
2185001,2186001,2187001,0.7640385418620146
2186001,2187001,2188001,0.8615421494350135
2187001,2188001,2189001,0.766653524255853
2188001,2189001,2190001,0.7120801505348326
2189001,2190001,2191001,1.0572215082414715
2190001,2191001,2192001,1.2730257632316782
2191001,2192001,2193001,1.3802239368922837
2192001,2193001,2194001,0.8519790548511028
2193001,2194001,2195001,0.982644194078813
2194001,2195001,2196001,1.3904490333308681
2195001,2196001,2197001,1.254299443966349
2196001,2197001,2198001,1.2492478424510751
2197001,2198001,2199001,0.8967921344805179
2198001,2199001,2200001,1.7003084063729512
2199001,2200001,2201001,1.4437525867294378
2200001,2201001,2202001,1.4876889459124643
2201001,2202001,2203001,0.7764721987981008
2202001,2203001,2204001,0.81834751393132
2203001,2204001,2205001,1.280849042202729
2204001,2205001,2206001,1.0335129151308524
2205001,2206001,2207001,1.2257880513630595
2206001,2207001,2208001,1.1536920779875812
2207001,2208001,2209001,0.5967335543818416
2208001,2209001,2210001,1.1890181661934134
2209001,2210001,2211001,0.6688986285132824
2210001,2211001,2212001,0.6177348074004115
2211001,2212001,2213001,1.1468116382217672
2212001,2213001,2214001,0.9276408218727608
2213001,2214001,2215001,0.8977550551515971
2214001,2215001,2216001,1.2473406855278206
2215001,2216001,2217001,0.9542490557650816
2216001,2217001,2218001,0.7488701126861179
2217001,2218001,2219001,0.5568177234216003
2218001,2219001,2220001,0.9121753344498525
2219001,2220001,2221001,0.7258840780965421
2220001,2221001,2222001,1.0650775970130035
2221001,2222001,2223001,0.7083766933799978
2222001,2223001,2224001,0.5057281157034631
2223001,2224001,2225001,0.5644167019051298
2224001,2225001,2226001,0.39673951813912445
2225001,2226001,2227001,0.4558994989812102
2226001,2227001,2228001,0.32381584257490914
2227001,2228001,2229001,0.17750915744844387
2228001,2229001,2230001,0.6298997769876659
2229001,2230001,2231001,1.2392256457546769
2230001,2231001,2232001,0.10721945511204334
2231001,2232001,2233001,0.22398010417319414
2232001,2233001,2234001,0.25013852730674757
2233001,2234001,2235001,1.9263419533585524
2234001,2235001,2236001,0.14460044245604176
2235001,2236001,2237001,0.44011357348331714
2236001,2237001,2238001,0.12839651735006274
2237001,2238001,2239001,0.655874731707542
2238001,2239001,2240001,0.9918432551190257
2239001,2240001,2241001,0.19200494941574853
2240001,2241001,2242001,0.10015804731445632
2241001,2242001,2243001,0.267368215967582
2242001,2243001,2244001,0.4157827407969421
2243001,2244001,2245001,1.6499978654011334
2244001,2245001,2246001,0.44098849336163304
2245001,2246001,2247001,0.2134552177782012
2246001,2247001,2248001,0.33208299619515647
2247001,2248001,2249001,0.6836755708899195
2248001,2249001,2250001,1.80839020931916
2249001,2250001,2251001,1.495793625387164
2250001,2251001,2252001,1.158192167738552
2251001,2252001,2253001,2.5047792481180546
2252001,2253001,2254001,4.508229327960434
2253001,2254001,2255001,4.667608435428246
2254001,2255001,2256001,0.022358550300438873
2255001,2256001,2257001,0.3061018324546402
2256001,2257001,2258001,0.35608506598059375
2257001,2258001,2259001,0.32134206575385815
2258001,2259001,2260001,0.026507415530047984
2259001,2260001,2261001,0.33025221474644595
2260001,2261001,2262001,0.30451794869385385
2261001,2262001,2263001,0.4736020642529627
2262001,2263001,2264001,0.156925365119582
2263001,2264001,2265001,0.09669522773639216
2264001,2265001,2266001,0.7023778348346226
2265001,2266001,2267001,0.17276868498417264
2266001,2267001,2268001,0.48844543507436744
2267001,2268001,2269001,0.5107745587416167
2268001,2269001,2270001,0.07909553688137538
2269001,2270001,2271001,0.27694576443472585
2270001,2271001,2272001,0.26375780065625787
2271001,2272001,2273001,0.38990401717150036
2272001,2273001,2274001,0.4457310649308992
2273001,2274001,2275001,0.13457251832171402
2274001,2275001,2276001,0.010457924722304668
2275001,2276001,2277001,0.26185301984510445
2276001,2277001,2278001,0.09694385652924126
2277001,2278001,2279001,0.2217194166746309
2278001,2279001,2280001,0.0410311303726707
2279001,2280001,2281001,0.48034108673359754
2280001,2281001,2282001,0.30406660604836455
2281001,2282001,2283001,0.08168095043524015
2282001,2283001,2284001,2.218676236946304
2283001,2284001,2285001,1.2739348910404695
2284001,2285001,2286001,0.37290988644802525
2285001,2286001,2287001,9.105678432607773
2286001,2287001,2288001,2.1643129512890695
2287001,2288001,2289001,0.4418537630520223
2288001,2289001,2290001,3.469545915498393
2289001,2290001,2291001,0.6190234207586388
2290001,2291001,2292001,0.9185927121746796
2291001,2292001,2293001,0.2616737668195198
2292001,2293001,2294001,5.240046302734733
2293001,2294001,2295001,0.3643862113784244
2294001,2295001,2296001,1.2736524206321902
2295001,2296001,2297001,0.36714142583121545
2296001,2297001,2298001,0.4030818826260145
2297001,2298001,2299001,0.2709121386461304
2298001,2299001,2300001,0.1745571012786613
2299001,2300001,2301001,1.1002660828677207
2300001,2301001,2302001,0.5809328013957568
2301001,2302001,2303001,0.16911279381428046
2302001,2303001,2304001,0.7590644790337792
2303001,2304001,2305001,0.5292490701347949
2304001,2305001,2306001,0.3797560011351947
2305001,2306001,2307001,1.0226265058116213
2306001,2307001,2308001,0.6040193270073011
2307001,2308001,2309001,0.5867991933148723
2308001,2309001,2310001,0.9819713597535096
2309001,2310001,2311001,0.4628679944112257
2310001,2311001,2312001,0.5666877048855772
2311001,2312001,2313001,0.41072076019224346
2312001,2313001,2314001,0.33684089944074924
2313001,2314001,2315001,0.24953588787443426
2314001,2315001,2316001,0.24276768950979188
2315001,2316001,2317001,0.9045543324148935
2316001,2317001,2318001,0.2532309147579218
2317001,2318001,2319001,0.3572984338379638
2318001,2319001,2320001,0.2945516374509286
2319001,2320001,2321001,0.46154993189921
2320001,2321001,2322001,0.13848142095391958
2321001,2322001,2323001,0.25150525740876883
2322001,2323001,2324001,0.8290815726968631
2323001,2324001,2325001,0.9828919936636857
2324001,2325001,2326001,0.124870336163451
2325001,2326001,2327001,4.364273021864277
2326001,2327001,2328001,0.468807226642037
2327001,2328001,2329001,0.4965893161451679
2328001,2329001,2330001,1.412225374122738
2329001,2330001,2331001,0.46598517601426603
