Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.207316831683167,5.262,5.149,5.219,2.997405940594059,3.125,2.813,3.054
2,5.270881188118811,5.285,5.262,5.272,3.1581683168316843,3.189,3.125,3.16
3,5.321277227722772,5.376,5.285,5.306,3.2264158415841577,3.274,3.189,3.219
4,5.390930693069305,5.395,5.376,5.395,3.294019801980197,3.304,3.274,3.295
5,5.394999999999998,5.395,5.395,5.395,3.3039999999999985,3.304,3.304,3.304
6,5.390752475247524,5.395,5.328,5.395,3.2931980198019795,3.304,3.197,3.304
7,5.288336633663367,5.328,5.287,5.287,3.150524752475249,3.197,3.148,3.148
8,5.286861386138611,5.287,5.286,5.287,3.1480000000000015,3.148,3.148,3.148
9,5.285999999999999,5.286,5.286,5.286,3.1480000000000015,3.148,3.148,3.148
10,5.285999999999999,5.286,5.286,5.286,3.1480000000000015,3.148,3.148,3.148
11,5.285999999999999,5.286,5.286,5.286,3.1588811881188126,3.17,3.148,3.16
12,5.24369306930693,5.286,5.226,5.226,3.5990000000000006,3.834,3.17,3.683
13,5.226,5.226,5.226,5.226,3.8980792079207935,4.081,3.834,3.866
14,5.23839603960396,5.27,5.226,5.227,4.11919801980198,4.198,4.081,4.102
15,5.455108910891091,5.633,5.27,5.453,4.65270297029703,4.944,4.198,4.871
16,5.665712871287129,5.726,5.633,5.633,4.839514851485148,4.884,4.665,4.856
17,5.726,5.726,5.726,5.726,4.858247524752475,4.863,4.858,4.858
18,5.726,5.726,5.726,5.726,4.863029702970296,4.864,4.863,4.863
19,5.726,5.726,5.726,5.726,4.867584158415842,4.869,4.864,4.867
20,5.7645049504950485,6.156,5.726,5.726,4.913455445544555,5.266,4.869,4.869
21,6.376730000000001,6.589,6.156,6.4670000000000005,5.513259999999998,5.603,5.266,5.603
22,6.652811881188117,6.654,6.611,6.654,5.602999999999998,5.603,5.603,5.603
23,6.659878787878786,6.669,6.654,6.66,5.602999999999999,5.603,5.603,5.603
24,6.788564356435646,6.849,6.669,6.835,5.633762376237622,5.654,5.603,5.641
25,7.012702970297028,7.271,6.849,6.851,5.772000000000002,5.932,5.654,5.665
26,7.835158415841585,8.151,7.271,7.798,5.939732673267327,6.03,5.932,5.932
27,7.9295247524752455,7.942,7.913,7.934,6.037534653465344,6.045,6.03,6.038
28,8.22327722772277,8.372,7.942,8.371,6.3306435643564365,6.525,6.045,6.469
29,8.370999999999999,8.371,8.371,8.371,6.509574257425743,6.518,6.495,6.514
30,8.370999999999999,8.371,8.371,8.371,6.467019801980199,6.495,6.452,6.469
31,8.273584158415842,8.371,7.835,8.257,6.014495049504949,6.452,5.66,5.924
32,7.528712871287128,7.835,7.29,7.338,5.340603960396041,5.66,4.716,5.386
33,7.287970297029704,7.29,7.279,7.29,4.552544554455444,4.716,4.534,4.534
34,6.435683168316828,7.279,5.149,7.279,4.592049504950495,4.683,4.467,4.534
35,6.032535714285714,6.559,5.31,6.534,4.569375,4.67,4.502,4.514
