Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.214891089108913,5.575,5.0,5.179,4.979326732673267,5.0,4.889,5.0
6,5.586673267326734,5.587,5.575,5.587,4.939257425742576,4.945,4.923,4.935
7,5.587000000000001,5.587,5.587,5.587,4.9350000000000005,4.935,4.935,4.935
8,5.587000000000001,5.587,5.587,5.587,4.9350000000000005,4.935,4.935,4.935
9,5.587000000000001,5.587,5.587,5.587,4.9350000000000005,4.935,4.935,4.935
10,5.617287128712869,5.689,5.587,5.601,4.996099009900989,5.079,4.935,5.008
11,5.7212079207920805,5.731,5.689,5.724,5.013910891089111,5.014,5.008,5.014
12,5.751069306930694,5.787,5.731,5.753,5.014000000000001,5.014,5.014,5.014
13,5.842039603960399,5.878,5.787,5.866,5.014000000000001,5.014,5.014,5.014
14,6.00208910891089,6.073,5.878,6.064,5.014000000000001,5.014,5.014,5.014
15,6.080297029702968,6.084,6.073,6.079,5.014000000000001,5.014,5.014,5.014
16,6.087297029702971,6.091,6.084,6.088,5.015148514851486,5.016,5.014,5.016
17,6.107910891089108,6.131,6.091,6.094,5.016,5.016,5.016,5.016
18,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
19,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
20,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
21,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
22,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
23,6.1309999999999985,6.131,6.131,6.131,5.016,5.016,5.016,5.016
24,6.131257425742572,6.132,6.131,6.131,5.016,5.016,5.016,5.016
25,6.133099009900989,6.135,6.132,6.132,5.0169900990099014,5.021,5.016,5.016
26,6.135702970297028,6.137,6.135,6.136,5.021000000000001,5.021,5.021,5.021
27,6.539643564356438,6.862,6.137,6.636,5.0487524752475235,5.159,5.021,5.041
28,6.724712871287128,6.732,6.715,6.727,5.060990099009901,5.155,5.03,5.03
29,6.733158415841584,6.74,6.732,6.733,5.187039603960396,5.189,5.155,5.189
30,6.742663366336634,6.75,6.74,6.741,5.188999999999999,5.189,5.189,5.189
31,7.1813366336633635,7.377,6.75,7.357,5.1747821782178205,5.189,5.08,5.186
32,7.386920792079207,7.391,7.377,7.39,5.150019801980198,5.174,5.139,5.143
33,7.398603960396042,7.407,7.391,7.397,5.127237623762376,5.139,5.104,5.128
34,7.41537623762376,7.425,7.407,7.412,5.085950495049505,5.104,5.07,5.087
35,7.430225806451614,7.434,7.425,7.43,5.0678064516129036,5.07,5.065,5.07
