Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.097089108910891,5.336,5.0,5.014,4.879940594059406,5.0,4.666,5.0
7,5.744178217821783,6.259,5.336,5.639,4.458584158415843,4.666,4.219,4.493
8,6.273257425742574,6.334,6.259,6.274,4.225990099009901,4.231,4.21,4.226
9,6.496990099009901,6.596,6.334,6.516,4.0968217821782185,4.21,4.05,4.088
10,6.530188118811885,6.596,6.422,6.553,3.9404653465346526,4.05,3.788,3.952
11,6.408188118811881,6.422,6.407,6.407,3.733524752475246,3.788,3.691,3.729
12,6.407,6.407,6.407,6.407,3.6950792079207924,3.708,3.686,3.69
13,6.407,6.407,6.407,6.407,3.686059405940594,3.708,3.683,3.683
14,6.420079207920791,6.481,6.407,6.409,3.668950495049504,3.683,3.64,3.666
15,6.513128712871285,6.52,6.481,6.52,3.6158019801980195,3.64,3.613,3.613
16,6.285970297029705,6.52,5.946,6.37,3.7655049504950497,3.925,3.59,3.806
17,5.946000000000001,5.946,5.946,5.946,3.4917623762376233,3.59,3.418,3.489
18,5.993673267326733,6.034,5.946,6.0,3.3283267326732675,3.418,3.269,3.328
19,6.089217821782179,6.12,6.034,6.091,3.2206831683168327,3.269,3.197,3.222
20,6.155079207920793,6.168,6.12,6.158,3.162574257425743,3.232,3.133,3.167
21,6.168000000000001,6.168,6.168,6.168,3.2838811881188117,3.311,3.232,3.303
22,6.182613861386142,6.205,6.168,6.186,3.3973168316831672,3.453,3.311,3.42
23,6.297237623762376,6.366,6.205,6.294,3.3915445544554457,3.453,3.32,3.406
24,6.628950495049502,6.862,6.366,6.631,3.1272871287128714,3.32,2.936,3.179
25,6.869079207920793,6.966,6.862,6.862,3.1612079207920813,3.197,3.112,3.149
26,6.965999999999999,6.966,6.966,6.966,3.1326237623762387,3.194,3.109,3.112
27,6.990158415841585,7.073,6.966,6.967,3.0821287128712878,3.194,2.99,3.06
28,7.203881188118812,7.316,7.073,7.233,3.1648613861386146,3.343,2.99,3.208
29,7.359623762376239,7.376,7.316,7.37,3.5316237623762383,3.779,3.343,3.518
30,7.501722772277231,7.613,7.376,7.473,3.6284059405940594,3.78,3.466,3.63
31,7.6604158415841574,7.74,7.613,7.665,3.4936336633663365,3.799,3.374,3.416
32,7.851524752475247,7.892,7.74,7.869,4.197108910891089,4.551,3.799,4.222
33,7.39728712871287,7.807,7.254,7.345,4.067712871287129,4.551,3.459,4.071
34,7.535950495049506,7.678,7.39,7.556,3.2629702970297023,3.459,3.032,3.313
35,7.84148387096774,7.941,7.678,7.853,3.559612903225807,3.764,3.186,3.585
