Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0470099009900995,5.451,5.0,5.0,4.880158415841584,5.001,4.569,5.0
2,5.836643564356436,5.905,5.451,5.905,4.913346534653466,5.163,4.56,5.012
3,5.869366336633662,5.905,5.857,5.857,5.121138613861388,5.163,5.061,5.138
4,5.926257425742578,6.046,5.857,5.859,5.039386138613862,5.061,5.028,5.037
5,6.076485148514853,6.114,6.046,6.064,5.0280000000000005,5.028,5.028,5.028
6,6.1038118811881175,6.116,5.98,6.116,5.016999999999999,5.028,5.001,5.023
7,5.947336633663369,5.98,5.899,5.972,5.049891089108912,5.141,5.011,5.022
8,6.000772277227722,6.019,5.975,6.001,5.135594059405941,5.141,5.133,5.133
9,6.073960396039603,6.151,6.019,6.035,5.1369900990099016,5.248,5.036,5.133
10,6.203445544554454,6.234,6.151,6.203,5.077306930693069,5.248,4.869,5.155
11,6.253990099009899,6.261,6.234,6.258,5.128386138613863,5.163,5.105,5.108
12,6.30071287128713,6.346,6.261,6.31,5.19840594059406,5.263,5.105,5.224
13,6.38446534653465,6.395,6.346,6.395,5.274534653465347,5.292,5.249,5.282
14,6.394999999999998,6.395,6.395,6.395,5.294079207920792,5.297,5.292,5.292
15,6.395207920792081,6.397,6.395,6.395,5.320643564356437,5.322,5.297,5.322
16,6.452889999999999,6.531,6.397,6.412,5.26727,5.322,5.125,5.322
17,6.530999999999999,6.531,6.531,6.531,5.2469900990099,5.286,5.12,5.282
18,6.530999999999999,6.531,6.531,6.531,5.279019801980198,5.281,5.279,5.279
19,6.5275247524752436,6.531,6.526,6.526,5.301762376237624,5.316,5.279,5.306
20,6.525999999999995,6.526,6.526,6.526,5.315722772277228,5.316,5.304,5.316
21,6.525999999999995,6.526,6.526,6.526,5.310207920792079,5.322,5.303,5.312
22,6.5275247524752436,6.537,6.526,6.526,5.3473168316831705,5.355,5.322,5.355
23,6.566415841584156,6.609,6.537,6.564,5.354940594059406,5.411,5.308,5.355
24,6.784158415841583,6.929,6.609,6.823,5.454594059405942,5.546,5.404,5.467
25,6.961693069306933,6.971,6.929,6.971,5.574148514851483,5.584,5.546,5.575
26,6.9902178217821795,7.014,6.971,6.996,5.583999999999998,5.584,5.584,5.584
27,7.303762376237624,7.369,7.014,7.309,5.601227722772277,5.625,5.584,5.597
28,7.3690000000000015,7.369,7.369,7.369,5.65728712871287,5.688,5.62,5.669
29,7.533379999999999,7.632,7.369,7.5145,5.790399999999998,5.824,5.688,5.824
30,7.688821782178215,7.92,7.632,7.684,5.746980198019802,5.764,5.678,5.755
31,7.727277227722775,7.92,7.686,7.686,5.743118811881189,5.796,5.675,5.76
32,7.807999999999997,7.925,7.686,7.825,5.776425742574256,5.853,5.572,5.837
33,7.924999999999996,7.925,7.925,7.925,5.521415841584156,5.572,5.512,5.512
34,7.936673267326732,7.986,7.925,7.925,5.519138613861384,5.55,5.512,5.512
35,8.019186440677965,8.174,7.986,7.986,5.558474576271188,5.593,5.55,5.55
