Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,6.355950495049504,6.892,5.0,6.52,4.98539603960396,5.093,4.822,4.983
3,6.528316831683167,6.538,6.52,6.532,4.977376237623763,4.99,4.961,4.985
4,6.704574257425744,7.168,6.538,6.578,5.161970297029703,5.66,4.99,5.04
5,7.151821782178218,7.168,7.034,7.168,5.444851485148517,5.454,5.363,5.454
6,6.928673267326732,7.085,6.818,6.929,4.920821782178218,5.363,4.499,4.837
7,6.869346534653465,6.88,6.818,6.878,4.879594059405941,4.99,4.801,4.89
8,6.88,6.88,6.88,6.88,4.797336633663367,4.801,4.789,4.801
9,6.88,6.88,6.88,6.88,4.789000000000001,4.789,4.789,4.789
10,6.88,6.88,6.88,6.88,4.825782178217821,4.863,4.789,4.814
11,6.546693069306932,7.457,6.072,6.265,4.701950495049505,5.028,4.46,4.742
12,6.111118811881189,6.146,6.085,6.11,4.9668316831683175,5.11,4.904,4.952
13,6.1593366336633695,6.162,6.146,6.16,5.159158415841585,5.235,5.11,5.171
14,6.01168316831683,6.162,5.575,6.083,5.624336633663368,5.926,5.235,5.678
15,6.022524752475246,6.055,6.011,6.011,5.775435643564357,5.926,5.735,5.76
16,5.929128712871286,6.011,5.901,5.905,6.097435643564353,6.226,5.774,6.181
17,5.992445544554455,6.051,5.967,5.967,6.310514851485145,6.397,6.226,6.279
18,5.966999999999999,5.967,5.967,5.967,6.267237623762378,6.27,6.261,6.267
19,5.966999999999999,5.967,5.967,5.967,6.240831683168315,6.261,6.223,6.237
20,5.934178217821784,5.967,5.932,5.932,6.319841584158414,6.327,6.237,6.323
21,5.932000000000002,5.932,5.932,5.932,6.314772277227722,6.323,6.3,6.316
22,5.932000000000002,5.932,5.932,5.932,6.27142574257426,6.3,6.255,6.268
23,5.932000000000002,5.932,5.932,5.932,6.280920792079208,6.284,6.278,6.278
24,5.929460000000001,5.932,5.923,5.932,6.299339999999998,6.342,6.284,6.284
25,5.918603960396039,5.923,5.915,5.92,6.342742574257424,6.351,6.342,6.342
26,5.895792079207922,5.915,5.881,5.892,6.369069306930695,6.378,6.351,6.364
27,5.846554455445546,5.881,5.817,5.852,6.4607128712871305,6.509,6.378,6.454
28,5.811069306930693,5.817,5.802,5.811,6.536980198019801,6.616,6.509,6.522
29,5.8807326732673255,6.324,5.795,5.796,6.756485148514852,6.907,6.616,6.749
30,6.781475247524757,6.849,6.324,6.849,6.9705346534653465,6.995,6.907,6.988
31,6.8610297029703,6.863,6.849,6.863,7.0147722772277215,7.036,6.995,7.014
32,6.863000000000003,6.863,6.863,6.863,7.055207920792079,7.075,7.036,7.056
33,6.882861386138613,6.896,6.863,6.883,7.086534653465348,7.101,7.075,7.087
34,7.033554455445545,7.188,6.896,6.971,7.122475247524752,7.13,7.101,7.13
35,7.188,7.188,7.188,7.188,7.131131147540983,7.133,7.13,7.13
