Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0083069306930685,5.03,5.0,5.0
2,5.0,5.0,5.0,5.0,5.043653465346534,5.049,5.03,5.04
3,5.0720396039603965,5.243,5.0,5.0,5.030188118811881,5.049,5.0,5.049
4,5.369504950495051,5.43,5.243,5.385,5.098613861386138,5.12,5.0,5.12
5,5.061138613861385,5.374,5.0,5.0,5.017900990099011,5.12,4.95,5.0
6,5.356960396039604,5.629,5.0,5.343,5.068049504950493,5.256,4.685,5.145
7,5.595049504950494,5.634,5.0,5.629,5.09280198019802,5.145,5.0,5.08
8,5.0,5.0,5.0,5.0,5.011673267326733,5.024,5.0,5.014
9,5.0,5.0,5.0,5.0,4.913663366336634,5.0,4.829,4.939
10,5.0,5.0,5.0,5.0,4.864989898989899,4.957,4.829,4.829
11,5.0,5.0,5.0,5.0,4.957,4.957,4.957,4.957
12,5.019534653465345,5.102,5.0,5.0,4.9646831683168315,5.0,4.957,4.957
13,5.322851485148517,5.7,5.102,5.3,4.959059405940594,5.0,4.916,4.957
14,5.646504950495048,5.747,5.59,5.643,5.242584158415842,5.35,4.989,5.26
15,5.775237623762373,5.805,5.747,5.778,5.1942277227722755,5.235,5.178,5.178
16,5.88239603960396,6.126,5.805,5.816,5.066831683168317,5.178,4.671,5.178
17,6.1190297029703,6.126,6.118,6.118,4.467980198019803,4.737,4.379,4.44
18,6.141336633663365,6.184,6.118,6.129,4.287643564356436,4.379,4.233,4.276
19,6.235217821782178,6.296,6.184,6.239,4.2244851485148525,4.233,4.128,4.227
20,5.935534653465349,6.249,5.878,5.878,4.033425742574257,4.128,4.03,4.03
21,5.878000000000002,5.878,5.878,5.878,4.03381188118812,4.057,4.03,4.03
22,5.98039603960396,6.144,5.878,5.899,4.207801980198021,4.3,4.057,4.196
23,5.927821782178218,6.144,5.874,5.874,4.475485148514851,4.503,4.3,4.503
24,5.88049,5.968,5.874,5.874,4.65036,4.925,4.503,4.6690000000000005
25,6.206633663366334,6.828,5.919,5.968,4.783386138613861,4.926,4.608,4.774
26,5.996287128712869,6.03,5.919,6.026,4.926000000000001,4.926,4.926,4.926
27,6.13849504950495,6.236,6.03,6.236,4.925079207920793,4.926,4.923,4.926
28,6.307643564356436,6.323,6.236,6.322,4.933534653465347,4.941,4.89,4.941
29,6.327425742574258,6.331,6.323,6.327,4.939772277227723,4.941,4.937,4.941
30,6.387960396039603,6.433,6.331,6.39,4.937,4.937,4.937,4.937
31,6.4716732673267305,6.526,6.433,6.447,4.937,4.937,4.937,4.937
32,6.5779009900990095,6.871,6.092,6.584,4.938999999999999,4.95,4.937,4.937
33,6.203544554455445,6.332,6.092,6.239,4.916970297029703,5.029,4.88,4.911
34,6.4178019801980195,6.549,6.332,6.403,5.163960396039604,5.295,5.029,5.147
35,6.596593220338982,6.608,6.549,6.603,5.044542372881357,5.139,5.033,5.033
