Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.546742574257428,5.729,5.0,5.729,5.090851485148515,5.153,5.0,5.108
7,5.727336633663366,5.729,5.709,5.729,5.221445544554454,5.308,5.153,5.22
8,5.708999999999998,5.709,5.709,5.709,5.333198019801979,5.338,5.308,5.338
9,5.409950495049505,5.709,5.0,5.695,5.20179207920792,5.338,5.0,5.338
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,6.226653465346533,6.641,5.0,6.538,4.937148514851486,5.076,4.681,5.0
13,6.827148514851484,7.016,6.641,6.896,5.440831683168317,5.692,5.076,5.583
14,6.931693069306929,7.016,6.858,6.914,5.714405940594057,5.887,5.636,5.692
15,6.932554455445543,6.972,6.858,6.972,5.923148514851485,6.022,5.865,5.897
16,6.982623762376241,6.988,6.972,6.988,5.865000000000001,5.865,5.865,5.865
17,6.988009900990102,6.989,6.988,6.988,5.864495049504954,5.865,5.863,5.865
18,6.9982871287128745,7.008,6.989,6.996,5.864851485148516,5.875,5.863,5.863
19,7.008851485148515,7.012,7.008,7.009,5.8698712871287135,5.875,5.784,5.875
20,6.953851485148514,7.015,6.92,6.931,6.002306930693071,6.07,5.743,6.07
21,6.2700693069306945,6.92,6.042,6.053,6.1401980198019785,6.209,5.997,6.189
22,6.230475247524751,6.475,5.886,6.349,6.249990099009901,6.836,6.042,6.244
23,6.14450495049505,6.501,5.874,5.983,6.890247524752475,7.001,6.788,6.901
24,6.483455445544552,6.733,5.874,6.598,6.984049504950492,7.001,6.963,6.982
25,6.103356435643564,6.764,5.107,6.112,6.985287128712873,7.012,6.826,7.008
26,4.297128712871286,5.107,3.806,4.283,7.324643564356435,7.568,7.008,7.366
27,3.9597029702970303,4.274,3.524,3.925,7.050396039603959,7.568,6.667,6.881
28,3.4208217821782183,3.988,3.058,3.596,7.1386138613861405,7.27,6.988,7.175
29,3.5591881188118797,3.804,3.058,3.715,6.82739603960396,6.988,6.718,6.831
30,3.875108910891089,3.943,3.804,3.881,6.810138613861384,6.907,6.571,6.873
31,3.8557425742574263,3.961,3.521,3.935,7.245920792079207,7.362,6.885,7.284
32,3.514564356435644,3.521,3.514,3.514,7.361999999999997,7.362,7.362,7.362
33,3.514000000000001,3.514,3.514,3.514,7.3771089108910886,7.411,7.362,7.373
34,5.376346534653464,6.41,3.514,6.279,7.0847920792079195,7.42,6.628,7.078
35,6.279,6.279,6.279,6.279,7.057344262295083,7.078,7.047,7.047
