Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.016089108910891,5.045,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,4.922079207920792,5.0,4.782,4.961,5.0,5.0,5.0,5.0
4,4.994138613861387,4.997,4.98,4.997,5.0,5.0,5.0,5.0
5,4.997000000000001,4.997,4.997,4.997,5.0,5.0,5.0,5.0
6,4.9970297029702975,5.0,4.997,4.997,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
20,5.157405940594058,5.256,5.0,5.256,5.0,5.0,5.0,5.0
21,5.337554455445544,5.568,5.256,5.316,5.098811881188119,5.131,5.0,5.121
22,6.1887920792079205,6.462,5.568,6.429,5.168920792079209,5.23,5.131,5.142
23,6.684762376237625,6.852,6.462,6.749,5.64419801980198,6.067,5.23,5.588
24,6.983851485148515,7.029,6.852,7.025,6.319366336633663,6.439,6.067,6.42
25,7.058881188118813,7.065,7.029,7.065,6.47521782178218,6.485,6.439,6.485
26,7.065000000000001,7.065,7.065,7.065,6.503960396039604,6.591,6.485,6.487
27,7.071653465346532,7.16,7.065,7.065,6.62150495049505,6.703,6.591,6.615
28,7.156960396039604,7.687,7.126,7.134,6.937346534653465,7.072,6.703,6.909
29,8.543376237623763,8.822,7.687,8.751,7.091118811881187,7.12,7.042,7.094
30,8.909277227722775,9.077,8.822,8.899,7.196504950495049,7.278,7.12,7.19
31,9.42730693069307,9.5,9.077,9.5,7.265673267326731,7.29,7.258,7.263
32,9.5,9.5,9.5,9.5,7.298861386138614,7.312,7.275,7.302
33,9.451910891089108,9.5,7.645,9.5,7.304544554455444,7.326,6.656,7.324
34,6.8960297029702975,7.645,5.742,7.057,5.9868712871287135,6.656,5.617,5.826
35,6.257532258064518,7.281,5.402,6.4765,5.8546935483870985,6.59,5.311,5.706
