Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.072198019801979,5.073,5.051,5.073
2,5.0,5.0,5.0,5.0,5.043346534653465,5.13,4.727,5.073
3,4.988712871287129,5.0,4.962,4.996,4.6140198019802,4.727,4.576,4.591
4,4.99944,5.0,4.996,5.0,4.97404,5.098,4.576,5.0
5,4.965029702970297,5.0,4.941,4.964,4.505584158415842,4.878,4.29,4.51
6,4.909693069306931,4.973,4.89,4.892,4.122029702970299,4.29,4.03,4.112
7,4.889950495049504,4.89,4.888,4.89,4.1390693069306925,4.173,4.112,4.145
8,4.931356435643564,5.0,4.856,4.888,4.483217821782178,5.0,4.023,4.179
9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.003079207920792,5.007,5.0,5.001
12,5.0,5.0,5.0,5.0,5.037940594059406,5.128,5.0,5.007
13,5.044099009900991,5.076,5.0,5.05,5.0,5.0,5.0,5.0
14,5.015039603960396,5.076,5.0,5.0,5.0,5.0,5.0,5.0
15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
21,5.0,5.0,5.0,5.0,5.035445544554455,5.144,5.0,5.007
22,4.994504950495049,5.0,4.977,5.0,5.25070297029703,5.279,5.144,5.246
23,4.972168316831684,4.977,4.966,4.971,5.283237623762375,5.29,5.279,5.279
24,4.965653465346534,4.966,4.964,4.966,5.295089108910891,5.299,5.29,5.298
25,4.960534653465346,4.964,4.95,4.964,5.310386138613862,5.346,5.299,5.299
26,4.943287128712872,4.95,4.942,4.942,5.3734257425742555,5.405,5.346,5.37
27,4.936514851485147,4.942,4.931,4.938,5.461821782178218,5.553,5.405,5.42
28,4.924079207920793,4.931,4.922,4.924,5.562475247524748,5.574,5.553,5.553
29,4.922,4.922,4.922,4.922,5.589623762376239,5.616,5.574,5.589
30,4.922,4.922,4.922,4.922,5.633801980198021,5.644,5.616,5.633
31,4.931821782178218,4.97,4.922,4.922,5.82249504950495,5.99,5.644,5.817
32,4.974811881188121,4.975,4.97,4.975,5.993465346534654,5.994,5.99,5.994
33,4.975000000000002,4.975,4.975,4.975,5.9359603960396035,5.994,5.853,5.92
34,4.97855,5.0,4.938,4.975,5.4073199999999995,5.853,5.0,5.3835
35,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
