Start,Border,End,Score
486626.01,487626.01,488626.01,2.3328396415443207
487626.01,488626.01,489626.01,3.264980403690882
488626.01,489626.01,490626.01,4.163636078192294
489626.01,490626.01,491626.01,4.711223801665822
490626.01,491626.01,492626.01,4.638865975405965
491626.01,492626.01,493626.01,4.747380827274052
492626.01,493626.01,494626.01,4.9937263750232965
493626.01,494626.01,495626.01,4.664467732783363
494626.01,495626.01,496626.01,2.6905673421050214
495626.01,496626.01,497626.01,4.573023102216701
496626.01,497626.01,498626.01,5.783515193844892
497626.01,498626.01,499626.01,5.261048352575946
498626.01,499626.01,500626.01,4.806744639234044
499626.01,500626.01,501626.01,4.203830502292213
500626.01,501626.01,502626.01,4.714042145383507
501626.01,502626.01,503626.01,4.635596129326101
502626.01,503626.01,504626.01,4.756002533363515
503626.01,504626.01,505626.01,4.80982747306186
504626.01,505626.01,506626.01,5.129366578724035
505626.01,506626.01,507626.01,3.8550209680443817
506626.01,507626.01,508626.01,4.596560486934472
507626.01,508626.01,509626.01,4.963056204742756
508626.01,509626.01,510626.01,4.229137264558196
509626.01,510626.01,511626.01,4.121765556831692
510626.01,511626.01,512626.01,4.562045423161087
511626.01,512626.01,513626.01,5.131027277841557
512626.01,513626.01,514626.01,5.1114218403538505
513626.01,514626.01,515626.01,3.5944212086317995
514626.01,515626.01,516626.01,3.029362356939365
515626.01,516626.01,517626.01,4.540891664653412
516626.01,517626.01,518626.01,4.5389913008078455
517626.01,518626.01,519626.01,4.845080323820248
518626.01,519626.01,520626.01,3.330308543125273
519626.01,520626.01,521626.01,4.3319907085210145
520626.01,521626.01,522626.01,4.063973922646719
521626.01,522626.01,523626.01,4.486478206445212
522626.01,523626.01,524626.01,4.677747668340765
523626.01,524626.01,525626.01,4.067055556281195
524626.01,525626.01,526626.01,2.2621524680284777
525626.01,526626.01,527626.01,1.2941266482763032
526626.01,527626.01,528626.01,1.6423902709505915
527626.01,528626.01,529626.01,1.7327120528946762
528626.01,529626.01,530626.01,1.7291798483986514
529626.01,530626.01,531626.01,2.3069327535734496
530626.01,531626.01,532626.01,1.6554847925004654
531626.01,532626.01,533626.01,1.8509846732182393
532626.01,533626.01,534626.01,1.6892674686288482
533626.01,534626.01,535626.01,1.7130652185161663
534626.01,535626.01,536626.01,3.147541842592823
535626.01,536626.01,537626.01,0.6403418796902901
536626.01,537626.01,538626.01,3.2010413721443323
537626.01,538626.01,539626.01,1.8134176334503072
538626.01,539626.01,540626.01,1.6576382127517357
539626.01,540626.01,541626.01,1.6462883946621505
540626.01,541626.01,542626.01,1.5119373544479833
541626.01,542626.01,543626.01,1.2190251159610854
542626.01,543626.01,544626.01,1.2478779537949931
543626.01,544626.01,545626.01,4.8326542258996525
544626.01,545626.01,546626.01,4.853440106082352
545626.01,546626.01,547626.01,4.752077161243294
546626.01,547626.01,548626.01,2.1580548986032126
547626.01,548626.01,549626.01,1.9548639217646206
