Start,Border,End,Score
2.01,1002.01,2002.01,2.837861256028809
1002.01,2002.01,3002.01,3.579845877806796
2002.01,3002.01,4002.01,1.0062095712063601
3002.01,4002.01,5002.01,3.239458652850044
4002.01,5002.01,6002.01,0.934404856731543
5002.01,6002.01,7002.01,1.9354402353838747
6002.01,7002.01,8002.01,5.427136955937126
7002.01,8002.01,9002.01,1.6342319137100991
8002.01,9002.01,10002.01,3.0257141772475418
9002.01,10002.01,11002.01,1.2728130832795215
10002.01,11002.01,12002.01,1.0591671889949514
11002.01,12002.01,13002.01,3.6958204175836817
12002.01,13002.01,14002.01,1.2178097704462854
13002.01,14002.01,15002.01,5.6500030779957315
14002.01,15002.01,16002.01,2.5355650209879332
15002.01,16002.01,17002.01,2.402425838672209
16002.01,17002.01,18002.01,1.039279028417035
17002.01,18002.01,19002.01,3.810941925875584
18002.01,19002.01,20002.01,0.5221950474927533
19002.01,20002.01,21002.01,1.7927385143467407
20002.01,21002.01,22002.01,2.532451353094074
21002.01,22002.01,23002.01,0.742324333854525
22002.01,23002.01,24002.01,3.786459616993388
23002.01,24002.01,25002.01,0.1028311618631168
24002.01,25002.01,26002.01,0.8956277592231927
25002.01,26002.01,27002.01,0.9868553290832542
26002.01,27002.01,28002.01,3.736487818704995
27002.01,28002.01,29002.01,0.2942001237214409
28002.01,29002.01,30002.01,4.664507157799708
29002.01,30002.01,31002.01,2.172782717912124
30002.01,31002.01,32002.01,1.937853512550199
31002.01,32002.01,33002.01,2.836291705453724
32002.01,33002.01,34002.01,0.10788314203165672
33002.01,34002.01,35002.01,3.976975240138949
34002.01,35002.01,36002.01,1.108358059000548
35002.01,36002.01,37002.01,0.36848865367698835
36002.01,37002.01,38002.01,1.6631099318500526
37002.01,38002.01,39002.01,1.0795406057672654
38002.01,39002.01,40002.01,0.07108990961779749
39002.01,40002.01,41002.01,0.9519704421044144
40002.01,41002.01,42002.01,0.4820743362177975
41002.01,42002.01,43002.01,0.7173329600870502
42002.01,43002.01,44002.01,0.3685506889077369
43002.01,44002.01,45002.01,0.7680827256099856
44002.01,45002.01,46002.01,2.0969349373367385
45002.01,46002.01,47002.01,1.214952215864446
46002.01,47002.01,48002.01,0.9700167155644395
47002.01,48002.01,49002.01,0.9621734992310912
48002.01,49002.01,50002.01,1.4528182331185642
49002.01,50002.01,51002.01,0.3905189317687938
50002.01,51002.01,52002.01,3.965450920828244
51002.01,52002.01,53002.01,1.1076861333164534
52002.01,53002.01,54002.01,0.88666591867018
53002.01,54002.01,55002.01,1.305063559861481
54002.01,55002.01,56002.01,0.6984568334282312
55002.01,56002.01,57002.01,3.040106924954414
56002.01,57002.01,58002.01,2.4180259906527946
57002.01,58002.01,59002.01,0.7171399419252481
58002.01,59002.01,60002.01,3.2437477809663124
59002.01,60002.01,61002.01,0.674204285950851
60002.01,61002.01,62002.01,1.4710533184761032
61002.01,62002.01,63002.01,0.7750929605316631
62002.01,63002.01,64002.01,0.8359660283907617
63002.01,64002.01,65002.01,1.8916967814913332
64002.01,65002.01,66002.01,0.3779922579679089
65002.01,66002.01,67002.01,3.004124600131545
66002.01,67002.01,68002.01,0.4840851562782489
67002.01,68002.01,69002.01,2.522678718015093
68002.01,69002.01,70002.01,0.22588663056219194
69002.01,70002.01,71002.01,2.717083090214082
70002.01,71002.01,72002.01,1.8355923821419555
71002.01,72002.01,73002.01,0.8614464067983081
72002.01,73002.01,74002.01,1.905817128803571
73002.01,74002.01,75002.01,0.2690779203978224
74002.01,75002.01,76002.01,6.499970016901008
75002.01,76002.01,77002.01,0.3257259271532472
76002.01,77002.01,78002.01,1.9359437552568741
77002.01,78002.01,79002.01,0.2103480409228634
78002.01,79002.01,80002.01,1.4070274248669503
79002.01,80002.01,81002.01,0.24570438364466973
80002.01,81002.01,82002.01,5.162648251342899
81002.01,82002.01,83002.01,1.2606476195053178
82002.01,83002.01,84002.01,0.9519103892613396
83002.01,84002.01,85002.01,0.2566739307159359
84002.01,85002.01,86002.01,1.4349080595137493
85002.01,86002.01,87002.01,0.318168163066312
86002.01,87002.01,88002.01,0.5294267545984721
87002.01,88002.01,89002.01,1.9054504000656944
88002.01,89002.01,90002.01,0.5098746975886644
89002.01,90002.01,91002.01,1.1608696429648409
90002.01,91002.01,92002.01,0.3776119542377676
91002.01,92002.01,93002.01,5.504867281739318
92002.01,93002.01,94002.01,0.10693516447856954
93002.01,94002.01,95002.01,2.3755359185451654
94002.01,95002.01,96002.01,1.5021077912939482
95002.01,96002.01,97002.01,1.1533292931381718
96002.01,97002.01,98002.01,8.024823563673593
97002.01,98002.01,99002.01,0.14018022784543593
98002.01,99002.01,100002.01,2.329932456666167
99002.01,100002.01,101002.01,0.7188852591537608
