Start,Border,End,Score
0.01,1000.01,2000.01,1.7398290318332423
1000.01,2000.01,3000.01,1.9934993741748113
2000.01,3000.01,4000.01,1.2247838031027594
3000.01,4000.01,5000.01,2.062109466014312
4000.01,5000.01,6000.01,2.8798159901438365
5000.01,6000.01,7000.01,3.4983615291303343
6000.01,7000.01,8000.01,1.6352310707673625
7000.01,8000.01,9000.01,3.8431136341206584
8000.01,9000.01,10000.01,2.792292812969846
9000.01,10000.01,11000.01,3.4434928261267674
10000.01,11000.01,12000.01,2.914112353936898
11000.01,12000.01,13000.01,3.1768455721591895
12000.01,13000.01,14000.01,3.55154765235214
13000.01,14000.01,15000.01,3.3234097390552133
14000.01,15000.01,16000.01,2.0952230011007353
15000.01,16000.01,17000.01,1.8158235399482472
16000.01,17000.01,18000.01,1.4878833205049797
17000.01,18000.01,19000.01,1.7789747528800657
18000.01,19000.01,20000.01,1.7224821387239135
19000.01,20000.01,21000.01,2.290748069184863
20000.01,21000.01,22000.01,2.106025718821643
21000.01,22000.01,23000.01,1.5300516601727694
22000.01,23000.01,24000.01,1.6624362426844228
23000.01,24000.01,25000.01,2.187815425196029
24000.01,25000.01,26000.01,1.7906377730476575
25000.01,26000.01,27000.01,1.4348371097304737
26000.01,27000.01,28000.01,2.356303812984095
27000.01,28000.01,29000.01,1.592611676398043
28000.01,29000.01,30000.01,1.6927496467217678
29000.01,30000.01,31000.01,1.712019489141836
30000.01,31000.01,32000.01,1.1015521335662757
31000.01,32000.01,33000.01,1.3768946655765362
32000.01,33000.01,34000.01,1.6337763424480585
33000.01,34000.01,35000.01,1.3524031676816148
34000.01,35000.01,36000.01,1.749213883304677
35000.01,36000.01,37000.01,1.7769001944872513
36000.01,37000.01,38000.01,1.2040062360698334
37000.01,38000.01,39000.01,1.059771739304863
38000.01,39000.01,40000.01,1.3347467914094275
39000.01,40000.01,41000.01,1.5458269858847011
40000.01,41000.01,42000.01,1.9048664506181205
41000.01,42000.01,43000.01,1.9525669357884992
42000.01,43000.01,44000.01,1.7121170902499923
43000.01,44000.01,45000.01,0.7857362379438378
44000.01,45000.01,46000.01,1.0943677076106741
45000.01,46000.01,47000.01,2.418958304111813
46000.01,47000.01,48000.01,1.381077793056993
47000.01,48000.01,49000.01,0.5860958108251962
48000.01,49000.01,50000.01,1.742828104944402
49000.01,50000.01,51000.01,1.9262502410255364
50000.01,51000.01,52000.01,2.03166182656063
51000.01,52000.01,53000.01,1.8162298714427645
52000.01,53000.01,54000.01,1.5993423939572622
53000.01,54000.01,55000.01,2.096303903763899
54000.01,55000.01,56000.01,1.4800786709089666
55000.01,56000.01,57000.01,1.856813620240391
56000.01,57000.01,58000.01,1.3607575339550224
57000.01,58000.01,59000.01,1.9307338902006697
58000.01,59000.01,60000.01,1.5820171761857535
59000.01,60000.01,61000.01,1.2122266568760898
60000.01,61000.01,62000.01,1.287475477702056
61000.01,62000.01,63000.01,1.2213851899741395
62000.01,63000.01,64000.01,1.1697672223535913
63000.01,64000.01,65000.01,1.2710464761450526
64000.01,65000.01,66000.01,1.35767448426409
65000.01,66000.01,67000.01,1.3730590203860893
66000.01,67000.01,68000.01,1.1763654849474723
67000.01,68000.01,69000.01,1.3650405955693847
68000.01,69000.01,70000.01,1.4099789364156967
69000.01,70000.01,71000.01,1.604059725900753
70000.01,71000.01,72000.01,1.4486690801737443
71000.01,72000.01,73000.01,0.9782449056182801
72000.01,73000.01,74000.01,1.303896828295636
73000.01,74000.01,75000.01,1.3740853109307434
74000.01,75000.01,76000.01,1.40784880560024
75000.01,76000.01,77000.01,1.590575428758982
76000.01,77000.01,78000.01,1.4990352831174283
77000.01,78000.01,79000.01,1.6034906899716308
78000.01,79000.01,80000.01,2.0017334931679462
79000.01,80000.01,81000.01,2.0518507936803063
80000.01,81000.01,82000.01,1.7031792101630183
81000.01,82000.01,83000.01,1.7868836370674264
82000.01,83000.01,84000.01,1.8382013174384515
83000.01,84000.01,85000.01,1.6130114806630802
84000.01,85000.01,86000.01,1.51298007192329
85000.01,86000.01,87000.01,1.5586122369487476
86000.01,87000.01,88000.01,1.4050769933273326
87000.01,88000.01,89000.01,1.2072378187918535
88000.01,89000.01,90000.01,1.367039097884358
89000.01,90000.01,91000.01,2.1370903683923776
90000.01,91000.01,92000.01,1.828828481848642
91000.01,92000.01,93000.01,1.7196298836814121
92000.01,93000.01,94000.01,2.2797448925769475
93000.01,94000.01,95000.01,1.8828530568301276
94000.01,95000.01,96000.01,1.452731993732872
95000.01,96000.01,97000.01,1.7456678413330686
96000.01,97000.01,98000.01,1.5219172366824871
97000.01,98000.01,99000.01,1.9496172794906863
98000.01,99000.01,100000.01,1.644520100836398
99000.01,100000.01,101000.01,1.6742288843453812
