Start,Border,End,Score
0.01,1000.01,2000.01,3.176848033113889
1000.01,2000.01,3000.01,2.411240757361543
2000.01,3000.01,4000.01,4.021418246152885
3000.01,4000.01,5000.01,3.097862706142042
4000.01,5000.01,6000.01,5.804403585572135
5000.01,6000.01,7000.01,2.0850095224034964
6000.01,7000.01,8000.01,2.419633336238457
7000.01,8000.01,9000.01,2.529787882661924
8000.01,9000.01,10000.01,2.1405008628737305
9000.01,10000.01,11000.01,2.3620359643169104
10000.01,11000.01,12000.01,2.1973821026360825
11000.01,12000.01,13000.01,2.6349642195376384
12000.01,13000.01,14000.01,2.590665452727669
13000.01,14000.01,15000.01,0.925610159914809
14000.01,15000.01,16000.01,2.682892731630157
15000.01,16000.01,17000.01,1.5479304263750708
16000.01,17000.01,18000.01,1.366165173210863
17000.01,18000.01,19000.01,1.9127170589582199
18000.01,19000.01,20000.01,2.316767236066273
19000.01,20000.01,21000.01,2.103022082601088
20000.01,21000.01,22000.01,1.9992848217569485
21000.01,22000.01,23000.01,2.5347427914610785
22000.01,23000.01,24000.01,2.3643174407694687
23000.01,24000.01,25000.01,2.6267529979479223
24000.01,25000.01,26000.01,2.134058947796025
25000.01,26000.01,27000.01,2.5753382094014596
26000.01,27000.01,28000.01,2.813320189557192
27000.01,28000.01,29000.01,1.3772106827168127
28000.01,29000.01,30000.01,2.150395831107807
29000.01,30000.01,31000.01,2.747221531308691
30000.01,31000.01,32000.01,2.2760031956858495
31000.01,32000.01,33000.01,2.0423600255929077
32000.01,33000.01,34000.01,2.8804966155268823
33000.01,34000.01,35000.01,2.399822565746346
34000.01,35000.01,36000.01,2.7969536534375843
35000.01,36000.01,37000.01,2.044957982606318
36000.01,37000.01,38000.01,1.849005702755027
37000.01,38000.01,39000.01,1.978768709203525
38000.01,39000.01,40000.01,1.7403827755182706
39000.01,40000.01,41000.01,2.4736648220361372
40000.01,41000.01,42000.01,1.9830612182620189
41000.01,42000.01,43000.01,2.5632272206061373
42000.01,43000.01,44000.01,3.011685539978531
43000.01,44000.01,45000.01,2.435544857143976
44000.01,45000.01,46000.01,2.009788385762203
45000.01,46000.01,47000.01,2.7165468649186986
46000.01,47000.01,48000.01,2.9847201828202365
47000.01,48000.01,49000.01,1.2744410498059802
48000.01,49000.01,50000.01,2.948913170718259
49000.01,50000.01,51000.01,2.4073404121065014
50000.01,51000.01,52000.01,0.7150615456405749
51000.01,52000.01,53000.01,1.9400134117010177
52000.01,53000.01,54000.01,1.3270904431646773
53000.01,54000.01,55000.01,3.571307093960151
54000.01,55000.01,56000.01,2.873281651205927
55000.01,56000.01,57000.01,2.093208353311134
56000.01,57000.01,58000.01,2.663684394213761
57000.01,58000.01,59000.01,2.4258851446702216
58000.01,59000.01,60000.01,2.753555966664936
59000.01,60000.01,61000.01,2.8713578655889496
60000.01,61000.01,62000.01,2.5925855071921076
61000.01,62000.01,63000.01,3.006953815449495
62000.01,63000.01,64000.01,3.2813571648521367
63000.01,64000.01,65000.01,1.9174891935492342
64000.01,65000.01,66000.01,2.6488193023926705
65000.01,66000.01,67000.01,2.529365174469949
66000.01,67000.01,68000.01,2.505597891922431
67000.01,68000.01,69000.01,3.582857075179187
68000.01,69000.01,70000.01,2.1860321765577417
69000.01,70000.01,71000.01,1.2852241217937574
70000.01,71000.01,72000.01,2.9712067268693274
71000.01,72000.01,73000.01,2.6196057012873784
72000.01,73000.01,74000.01,1.1985453048950738
73000.01,74000.01,75000.01,2.9765417114613584
74000.01,75000.01,76000.01,2.8898099388226246
75000.01,76000.01,77000.01,2.5341707990010773
76000.01,77000.01,78000.01,1.7557555838654388
77000.01,78000.01,79000.01,2.3169529827330724
78000.01,79000.01,80000.01,1.8021297235679155
79000.01,80000.01,81000.01,2.3172658887321527
80000.01,81000.01,82000.01,1.877436227836644
81000.01,82000.01,83000.01,1.5439325867913367
82000.01,83000.01,84000.01,1.894745296013567
83000.01,84000.01,85000.01,1.9684904731605304
84000.01,85000.01,86000.01,2.861578637315885
85000.01,86000.01,87000.01,2.9524210334909915
86000.01,87000.01,88000.01,2.2969389405141136
87000.01,88000.01,89000.01,2.773215385315627
88000.01,89000.01,90000.01,2.623425907508836
89000.01,90000.01,91000.01,1.7946369978313184
90000.01,91000.01,92000.01,2.2430307860524783
91000.01,92000.01,93000.01,2.250429567050403
92000.01,93000.01,94000.01,2.6814090848350625
93000.01,94000.01,95000.01,2.2354116968337827
94000.01,95000.01,96000.01,3.114191550084704
95000.01,96000.01,97000.01,1.6011719211208413
96000.01,97000.01,98000.01,2.5369437583895698
97000.01,98000.01,99000.01,2.2218368918741582
98000.01,99000.01,100000.01,1.9760479809232236
99000.01,100000.01,101000.01,2.580624316157677
