Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
2,226526,231526,5.0,5.0,5.0,5.0,20.955,20.801,25.624,25.628,37.523,36.235,32.576,32.585,5.03,4.824,6.426,6.467,7.822,7.575
2,231526,236526,5.0,5.0,5.0,5.0,20.801,20.663,25.628,25.638,36.235,36.535,32.585,33.805,4.824,4.906,6.467,6.426,7.575,8.808
2,236526,241526,5.0,5.0,5.0,5.0,20.663,20.478,25.638,25.638,36.535,36.962,33.805,33.902,4.906,4.988,6.426,6.385,8.808,7.534
2,241526,246527,5.0,5.0,5.0,5.0,20.478,20.285,25.638,25.638,36.962,36.971,33.902,32.624,4.988,4.906,6.385,6.508,7.534,8.233
2,246527,251527,5.0,5.0,5.0,5.0,20.285,20.186,25.638,25.638,36.971,36.4,32.624,32.982,4.906,4.865,6.508,6.631,8.233,7.863
2,251527,256527,5.0,5.0,5.0,4.998,20.186,20.064,25.638,25.628,36.4,37.117,32.982,33.747,4.865,4.742,6.631,6.549,7.863,8.027
2,256527,261527,5.0,5.063,4.998,4.535,20.064,20.316,25.628,25.628,37.117,35.828,33.747,33.244,4.742,4.906,6.549,6.549,8.027,7.945
2,261527,266528,5.063,4.948,4.535,4.071,20.316,20.182,25.628,25.624,35.828,35.683,33.244,32.934,4.906,4.824,6.549,6.919,7.945,17.966
2,266528,271527,4.948,4.875,4.071,3.959,20.182,20.013,25.624,25.614,35.683,36.342,32.934,33.021,4.824,4.865,6.919,6.795,17.966,7.904
2,271527,276528,4.875,4.875,3.959,3.959,20.013,19.867,25.614,25.614,36.342,37.533,33.021,33.137,4.865,4.947,6.795,6.22,7.904,8.069
2,276528,281528,4.875,4.875,3.959,3.952,19.867,19.733,25.614,25.607,37.533,37.572,33.137,33.292,4.947,5.03,6.22,6.549,8.069,9.095
2,281528,286529,4.875,4.854,3.952,3.952,19.733,19.591,25.607,25.596,37.572,37.678,33.292,33.166,5.03,4.947,6.549,6.837,9.095,8.315
2,286529,291528,4.854,4.854,3.952,3.952,19.591,19.5,25.596,25.586,37.678,36.671,33.166,33.36,4.947,4.947,6.837,6.549,8.315,8.069
2,291528,296529,4.854,4.854,3.952,3.949,19.5,19.307,25.586,25.582,36.671,36.845,33.36,33.786,4.947,5.03,6.549,6.754,8.069,9.054
2,296529,301529,4.854,4.862,3.949,3.944,19.307,19.212,25.582,25.554,36.845,36.884,33.786,34.502,5.03,4.988,6.754,7.288,9.054,7.945
2,301529,306529,4.862,5.002,3.944,3.958,19.212,19.031,25.554,25.547,36.884,36.555,34.502,33.486,4.988,4.988,7.288,6.877,7.945,8.849
2,306529,311529,5.002,4.995,3.958,3.925,19.031,18.893,25.547,25.54,36.555,36.865,33.486,33.524,4.988,4.947,6.877,6.877,8.849,9.916
2,311529,316530,4.995,4.995,3.925,3.921,18.893,18.731,25.54,25.544,36.865,37.843,33.524,33.398,4.947,5.03,6.877,6.795,9.916,8.15
2,316530,321530,4.995,4.995,3.921,3.921,18.731,18.613,25.544,25.516,37.843,37.33,33.398,34.996,5.03,4.947,6.795,6.467,8.15,7.617
2,321530,326530,4.995,4.995,3.921,3.921,18.613,18.463,25.516,25.523,37.33,37.572,34.996,33.427,4.947,6.302,6.467,6.343,7.617,8.561
2,326530,331530,4.995,4.995,3.921,3.921,18.463,18.373,25.523,25.509,37.572,34.908,33.427,34.434,6.302,5.317,6.343,7.904,8.561,8.233
2,331530,336531,4.995,5.016,3.921,3.921,18.373,18.262,25.509,25.495,34.908,35.702,34.434,33.35,5.317,8.027,7.904,6.343,8.233,17.021
2,336531,341531,5.016,5.258,3.921,4.054,18.262,18.172,25.495,25.488,35.702,35.761,33.35,33.66,8.027,5.604,6.343,6.385,17.021,8.274
2,341531,346532,5.258,5.785,4.054,4.457,18.172,18.065,25.488,25.477,35.761,35.364,33.66,33.534,5.604,12.709,6.385,13.243,8.274,10.286
2,346532,351532,5.785,6.144,4.457,4.276,18.065,18.041,25.477,25.47,35.364,37.446,33.534,34.976,12.709,7.658,13.243,6.549,10.286,8.767
2,351532,356533,6.144,6.108,4.276,4.442,18.041,17.97,25.47,25.452,37.446,37.494,34.976,34.095,7.658,5.892,6.549,8.315,8.767,9.999
2,356533,361532,6.108,6.804,4.442,4.269,17.97,17.832,25.452,25.452,37.494,37.252,34.095,33.069,5.892,14.393,8.315,11.395,9.999,9.834
2,361532,366533,6.804,8.57,4.269,4.167,17.832,18.097,25.452,25.431,37.252,35.799,33.069,35.305,14.393,10.286,11.395,9.547,9.834,9.013
2,366533,371533,8.57,9.499,4.167,5.277,18.097,18.475,25.431,25.438,35.799,37.01,35.305,33.95,10.286,8.52,9.547,6.385,9.013,8.684
2,371533,376533,9.499,8.888,5.277,5.472,18.475,18.4,25.438,25.438,37.01,38.385,33.95,34.55,8.52,7.37,6.385,11.723,8.684,9.424
2,376533,381533,8.888,8.784,5.472,5.565,18.4,18.436,25.438,25.421,38.385,38.056,34.55,35.257,7.37,7.452,11.723,9.711,9.424,8.726
2,381533,386534,8.784,8.784,5.565,5.537,18.436,18.396,25.421,25.414,38.056,37.591,35.257,35.121,7.452,7.945,9.711,10.081,8.726,7.781
2,386534,391534,8.784,8.877,5.537,5.568,18.396,18.412,25.414,25.407,37.591,38.318,35.121,34.686,7.945,8.931,10.081,10.902,7.781,8.726
