Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
2,1037163,1042163,5.0,5.0,5.0,5.011,20.332,20.218,26.294,26.301,36.109,35.538,34.734,34.889,4.824,4.906,7.986,9.095,28.11,29.219
2,1042163,1047163,5.0,5.0,5.011,5.015,20.218,20.155,26.301,26.28,35.538,36.874,34.889,34.579,4.906,4.783,9.095,8.644,29.219,23.387
2,1047163,1052162,5.0,5.0,5.015,5.032,20.155,20.048,26.28,26.269,36.874,36.274,34.579,35.334,4.783,4.742,8.644,8.479,23.387,18.828
2,1052162,1057162,5.0,6.41,5.032,5.154,20.048,20.001,26.269,26.266,36.274,35.693,35.334,34.066,4.742,4.783,8.479,7.986,18.828,36.611
2,1057162,1062162,6.41,6.471,5.154,5.161,20.001,19.914,26.266,26.269,35.693,35.528,34.066,35.267,4.783,4.947,7.986,9.095,36.611,19.855
2,1062162,1067162,6.471,6.471,5.161,5.161,19.914,19.812,26.269,26.252,35.528,35.78,35.267,34.715,4.947,4.783,9.095,9.588,19.855,31.395
2,1067162,1072161,6.471,6.471,5.161,5.161,19.812,19.749,26.252,26.248,35.78,37.698,34.715,35.509,4.783,4.865,9.588,9.218,31.395,23.428
2,1072161,1077161,6.471,6.471,5.161,5.189,19.749,19.67,26.248,26.248,37.698,37.979,35.509,34.918,4.865,4.947,9.218,9.506,23.428,16.282
2,1077161,1082161,6.471,5.0,5.189,5.018,19.67,19.571,26.248,26.234,37.979,38.017,34.918,35.731,4.947,4.742,9.506,9.588,16.282,24.66
2,1082161,1087160,5.0,5.0,5.018,5.03,19.571,19.394,26.234,26.227,38.017,36.962,35.731,34.957,4.742,4.783,9.588,7.863,24.66,13.366
2,1087160,1092160,5.0,5.0,5.03,5.095,19.394,19.299,26.227,26.224,36.962,37.533,34.957,35.402,4.783,4.742,7.863,8.356,13.366,16.857
2,1092160,1097160,5.0,5.0,5.095,5.095,19.299,19.248,26.224,26.21,37.533,37.126,35.402,35.228,4.742,4.824,8.356,8.931,16.857,10.697
2,1097160,1102160,5.0,5.0,5.095,5.095,19.248,19.173,26.21,26.206,37.126,37.214,35.228,34.599,4.824,4.783,8.931,8.109,10.697,13.202
2,1102160,1107159,5.0,5.0,5.095,5.095,19.173,19.027,26.206,26.21,37.214,35.625,34.599,35.683,4.783,5.03,8.109,7.904,13.202,15.871
2,1107159,1112159,5.0,5.0,5.095,5.095,19.027,18.932,26.21,26.206,35.625,35.887,35.683,34.618,5.03,5.03,7.904,9.136,15.871,10.04
2,1112159,1117159,5.0,5.0,5.095,5.0,18.932,18.751,26.206,26.199,35.887,35.199,34.618,36.031,5.03,5.727,9.136,7.452,10.04,44.619
2,1117159,1122158,5.0,5.0,5.0,5.042,18.751,18.708,26.199,26.189,35.199,34.976,36.031,34.241,5.727,6.015,7.452,8.397,44.619,37.514
2,1122158,1127158,5.0,5.0,5.042,5.078,18.708,18.542,26.189,26.185,34.976,34.937,34.241,34.802,6.015,5.687,8.397,7.617,37.514,36.405
2,1127158,1132158,5.0,5.0,5.078,5.092,18.542,18.554,26.185,26.185,34.937,38.763,34.802,35.47,5.687,5.481,7.617,9.218,36.405,45.399
2,1132158,1137158,5.0,5.0,5.092,5.104,18.554,18.412,26.185,26.171,38.763,38.637,35.47,34.821,5.481,5.727,9.218,6.262,45.399,32.914
2,1137158,1142157,5.0,5.0,5.104,5.107,18.412,18.38,26.171,26.175,38.637,35.654,34.821,34.434,5.727,7.083,6.262,6.385,32.914,36.159
2,1142157,1147157,5.0,5.0,5.107,5.117,18.38,18.235,26.175,26.164,35.654,35.857,34.434,35.344,7.083,8.15,6.385,6.302,36.159,51.519
2,1147157,1152157,5.0,5.0,5.117,5.117,18.235,18.148,26.164,26.161,35.857,36.632,35.344,35.15,8.15,7.206,6.302,6.138,51.519,22.524
2,1152157,1157156,5.0,6.904,5.117,5.321,18.148,18.022,26.161,26.161,36.632,37.039,35.15,34.812,7.206,7.329,6.138,6.467,22.524,23.223
2,1157156,1162156,6.904,6.904,5.321,5.347,18.022,17.978,26.161,26.171,37.039,35.664,34.812,34.434,7.329,6.919,6.467,6.22,23.223,42.73
2,1162156,1167156,6.904,6.904,5.347,5.356,17.978,17.88,26.171,26.164,35.664,37.252,34.434,34.57,6.919,8.356,6.22,6.22,42.73,29.834
2,1167156,1172156,6.904,6.904,5.356,5.377,17.88,17.773,26.164,26.161,37.252,36.623,34.57,33.882,8.356,9.506,6.22,6.262,29.834,48.069
2,1172156,1177155,6.904,6.899,5.377,5.377,17.773,17.734,26.161,26.164,36.623,38.812,33.882,34.996,9.506,9.013,6.262,7.001,48.069,56.98
2,1177155,1182155,6.899,6.899,5.377,5.377,17.734,17.884,26.164,26.164,38.812,34.501,34.996,34.134,9.013,10.902,7.001,6.549,56.98,30.122
2,1182155,1187155,6.899,7.069,5.377,5.345,17.884,17.742,26.164,26.164,34.501,34.686,34.134,33.04,10.902,11.888,6.549,6.385,30.122,29.752
2,1187155,1192154,7.069,7.375,5.345,5.319,17.742,17.892,26.164,26.168,34.686,36.448,33.04,33.824,11.888,10.368,6.385,6.467,29.752,42.853
2,1192154,1197154,7.375,7.364,5.319,5.319,17.892,17.829,26.168,26.182,36.448,36.235,33.824,33.708,10.368,8.192,6.467,6.426,42.853,34.557
2,1197154,1202154,7.364,7.364,5.319,5.319,17.829,17.86,26.182,26.175,36.235,37.339,33.708,33.718,8.192,7.411,6.426,6.877,34.557,46.467
