Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
2,221548,226548,5.0,5.0,5.0,5.0,17.375,17.072,27.731,27.815,33.31,36.109,38.422,42.091,4.824,15.42,5.563,10.82,6.179,6.097
2,226548,231550,5.0,5.0,5.0,5.0,17.072,18.68,27.815,27.92,36.109,39.306,42.091,36.777,15.42,5.07,10.82,5.81,6.097,6.056
2,231550,236549,5.0,5.557,5.0,5.187,18.68,18.897,27.92,27.987,39.306,35.799,36.777,36.806,5.07,4.947,5.81,5.892,6.056,6.508
2,236549,241550,5.557,5.528,5.187,5.516,18.897,18.905,27.987,28.057,35.799,36.419,36.806,36.902,4.947,4.783,5.892,5.768,6.508,5.851
2,241550,246552,5.528,5.528,5.516,5.516,18.905,18.72,28.057,28.099,36.419,35.974,36.902,37.386,4.783,4.742,5.768,5.727,5.851,5.81
2,246552,251551,5.528,5.528,5.516,5.516,18.72,18.676,28.099,28.145,35.974,35.509,37.386,37.58,4.742,4.824,5.727,5.727,5.81,7.781
2,251551,256550,5.528,5.528,5.516,5.516,18.676,18.38,28.145,28.176,35.509,34.773,37.58,37.861,4.824,4.783,5.727,5.81,7.781,6.385
2,256550,261550,5.528,5.528,5.516,5.497,18.38,18.187,28.176,28.204,34.773,34.443,37.861,38.035,4.783,4.66,5.81,5.645,6.385,6.179
2,261550,266553,5.528,5.528,5.497,5.483,18.187,17.832,28.204,28.247,34.443,34.957,38.035,38.035,4.66,4.783,5.645,5.768,6.179,7.206
2,266553,271550,5.528,5.528,5.483,5.483,17.832,17.564,28.247,28.268,34.957,35.044,38.035,38.025,4.783,4.824,5.768,5.687,7.206,7.165
2,271550,276554,5.528,5.528,5.483,5.483,17.564,17.288,28.268,28.303,35.044,35.383,38.025,37.851,4.824,5.03,5.687,5.892,7.165,9.424
2,276554,281552,5.528,5.528,5.483,5.483,17.288,17.111,28.303,28.345,35.383,34.463,37.851,37.59,5.03,5.358,5.892,6.22,9.424,6.837
2,281552,286551,5.528,5.528,5.483,5.483,17.111,16.784,28.345,28.362,34.463,38.337,37.59,37.551,5.358,4.906,6.22,6.015,6.837,6.138
2,286551,291554,5.528,5.528,5.483,5.483,16.784,16.579,28.362,28.383,38.337,37.088,37.551,37.832,4.906,4.783,6.015,5.768,6.138,5.892
2,291554,296554,5.528,5.528,5.483,5.483,16.579,16.346,28.383,28.408,37.088,37.378,37.832,38.141,4.783,4.783,5.768,5.974,5.892,5.851
2,296554,301552,5.528,5.93,5.483,5.518,16.346,16.114,28.408,28.425,37.378,36.138,38.141,38.161,4.783,4.906,5.974,5.892,5.851,5.727
2,301552,306556,5.93,5.93,5.518,5.518,16.114,15.979,28.425,28.464,36.138,34.114,38.161,37.396,4.906,4.865,5.892,5.768,5.727,6.426
2,306556,311556,5.93,5.93,5.518,5.091,15.979,15.798,28.464,28.516,34.114,36.739,37.396,37.851,4.865,4.988,5.768,5.851,6.426,5.81
2,311556,316553,5.93,5.93,5.091,5.091,15.798,15.621,28.516,28.583,36.739,36.361,37.851,37.686,4.988,4.824,5.851,5.892,5.81,5.81
2,316553,321554,5.93,5.93,5.091,5.091,15.621,15.4,28.583,28.657,36.361,34.947,37.686,37.057,4.824,4.824,5.892,5.892,5.81,5.81
2,321554,326556,5.93,5.93,5.091,5.092,15.4,15.301,28.657,28.755,34.947,34.947,37.057,37.977,4.824,4.947,5.892,5.727,5.81,6.015
2,326556,331552,5.93,5.93,5.092,5.092,15.301,15.506,28.755,28.86,34.947,36.778,37.977,37.144,4.947,4.947,5.727,5.81,6.015,5.851
2,331552,336553,5.93,5.93,5.092,5.097,15.506,15.546,28.86,28.951,36.778,34.995,37.144,36.98,4.947,4.947,5.81,5.645,5.851,5.687
2,336553,341556,5.93,5.93,5.097,5.43,15.546,15.455,28.951,29.028,34.995,39.548,36.98,37.715,4.947,4.947,5.645,5.727,5.687,5.851
2,341556,346555,5.93,5.93,5.43,5.546,15.455,15.412,29.028,29.091,39.548,35.577,37.715,38.325,4.947,4.865,5.727,5.687,5.851,5.974
2,346555,351553,5.93,6.528,5.546,5.75,15.412,15.321,29.091,29.155,35.577,34.676,38.325,36.786,4.865,4.783,5.687,5.687,5.974,8.15
2,351553,356554,6.528,6.666,5.75,5.785,15.321,15.408,29.155,29.225,34.676,33.62,36.786,37.493,4.783,4.865,5.687,5.768,8.15,6.097
2,356554,361556,6.666,6.67,5.785,5.785,15.408,15.301,29.225,29.305,33.62,37.543,37.493,38.258,4.865,4.947,5.768,5.645,6.097,5.687
2,361556,366554,6.67,6.67,5.785,5.785,15.301,15.333,29.305,29.4,37.543,34.666,38.258,36.825,4.947,4.824,5.645,5.727,5.687,8.109
2,366554,371554,6.67,6.738,5.785,5.85,15.333,15.207,29.4,29.491,34.666,39.151,36.825,38.258,4.824,4.824,5.727,5.768,8.109,5.81
2,371554,376555,6.738,7.113,5.85,5.837,15.207,15.112,29.491,29.589,39.151,34.647,38.258,37.89,4.824,4.947,5.768,6.097,5.81,6.795
2,376555,381555,7.113,7.113,5.837,5.837,15.112,15.124,29.589,29.691,34.647,36.623,37.89,37.861,4.947,4.988,6.097,5.892,6.795,5.892
2,381555,386555,7.113,7.115,5.837,5.837,15.124,15.104,29.691,29.789,36.623,36.41,37.861,37.909,4.988,4.947,5.892,5.892,5.892,6.015
2,386555,391555,7.115,7.237,5.837,5.836,15.104,15.077,29.789,29.891,36.41,34.25,37.909,37.473,4.947,5.358,5.892,5.892,6.015,5.851
